bom_id,product_id,part_id,qty_per_unit,bom_version,effective_date,is_optional
BOM-009394,SPR-01,ST-424,1,v3.1,2024-07-11,False
BOM-009395,SPR-01,FT-420,2,v3.2,2025-01-30,False
BOM-009396,SPR-01,CH-1223,2,v1.0,2023-09-28,False
BOM-009397,SPR-01,FL-1243,3,v1.2,2024-02-04,False
BOM-009398,SPR-01,TR-1249,1,,2024-05-31,False
BOM-009399,SPR-01,ST-408,1,v3.0,2023-07-25,False
BOM-009400,SPR-01,SC-1054,1,,2023-01-18,False
BOM-009401,SPR-01,FL-258,2,v3.0,2024-04-02,False
BOM-009402,SPR-01,FT-501,2,v1.0,2023-06-12,False
BOM-009403,SPR-01,TR-145,8,v2.2,,False
BOM-009404,SPR-01,EN-285,1,v2.2,2023-09-12,False
BOM-009405,SPR-01,EC-992,1,v3.1,2023-09-28,False
BOM-009406,SPR-01,HY-1100,2,v1.1,2025-03-21,False
BOM-009407,SPR-01,HY-1057,1,v1.2,2023-11-27,False
BOM-009408,SPR-01,HY-1223,4,v1.1,2024-03-08,False
BOM-009409,SPR-01,TR-803,1,v3.2,2024-06-24,False
BOM-009410,SPR-01,EN-909,3,v2.2,2024-11-25,True
BOM-009411,SPR-01,EN-1314,2,v1.0,2024-05-14,False
BOM-009412,SPR-01,FT-664,2,v3.2,2023-10-22,False
BOM-009413,SPR-01,SC-225,8,v2.0,2025-04-04,False
BOM-009414,SPR-01,ST-806,2,v1.2,2023-11-14,False
BOM-009415,SPR-01,FL-769,3,v2.2,2023-04-09,False
BOM-009416,SPR-01,FL-633,1,v2.2,2023-03-19,False
BOM-009417,SPR-01,ST-935,1,v2.2,2024-03-02,False
BOM-009418,SPR-01,ST-147,1,v3.0,2024-03-08,False
BOM-009419,SPR-01,CB-897,1,v2.1,2024-04-01,False
BOM-009420,SPR-01,ST-1104,1,v2.2,2023-02-25,False
BOM-009421,SPR-01,FL-481,4,v3.2,2024-11-04,False
BOM-009422,SPR-01,TR-774,2,v3.1,2024-10-10,False
BOM-009423,SPR-01,FL-907,1,v2.1,2024-04-29,False
BOM-009424,SPR-01,BR-603,1,v3.1,2024-02-05,False
BOM-009425,SPR-01,ST-511,1,v1.1,2023-04-06,False
BOM-009426,SPR-01,EL-957,2,v2.0,2023-01-18,False
BOM-009427,SPR-01,ST-1016,1,v2.0,2025-02-07,False
BOM-009428,SPR-01,EN-1024,12,v3.2,2024-07-01,False
BOM-009429,SPR-01,CH-1129,2,v1.0,2024-11-28,False
BOM-009430,SPR-01,EC-964,1,v3.2,2024-02-09,False
BOM-009431,SPR-01,HY-1326,2,v2.1,2023-12-04,False
BOM-009432,SPR-01,FT-409,1,v1.1,2024-12-01,False
BOM-009433,SPR-01,CB-700,8,v3.0,2023-03-17,False
BOM-009434,SPR-01,ST-294,2,v3.0,2024-02-06,False
BOM-009435,SPR-01,EN-144,1,,2025-02-16,False
BOM-009436,SPR-01,TR-687,1,,2023-12-12,False
BOM-009437,SPR-01,EL-764,1,v2.0,2024-10-28,False
BOM-009438,SPR-01,CH-1113,1,v2.2,2024-07-29,False
BOM-009439,SPR-01,FL-570,1,v2.1,2024-02-05,False
BOM-009440,SPR-01,FT-261,4,v3.2,2023-07-28,False
BOM-009441,SPR-01,CH-983,1,v1.0,2024-01-06,False
BOM-009442,SPR-01,EL-856,1,v1.0,2024-02-17,False
BOM-009443,SPR-01,ST-354,1,v2.1,2023-04-22,True
BOM-009444,SPR-01,CB-553,1,v3.1,2024-07-31,False
BOM-009445,SPR-01,EC-110,2,v3.2,2024-11-18,False
BOM-009446,SPR-01,EL-354,1,v2.1,2023-01-10,True
BOM-009447,SPR-01,FL-507,3,v3.0,2025-04-01,False
BOM-009448,SPR-01,EL-1044,2,v2.2,2025-04-28,False
BOM-009449,SPR-01,HY-384,1,v1.2,2023-09-28,False
BOM-009450,SPR-01,FL-1263,1,v3.0,2023-09-15,False
BOM-009451,SPR-01,FT-467,1,v2.0,2025-02-14,False
BOM-009452,SPR-01,SC-402,4,v1.1,2025-03-09,False
BOM-009453,SPR-01,FT-257,1,v3.0,2024-04-23,False
BOM-009454,SPR-01,TR-905,6,v2.2,2024-01-15,False
BOM-009455,SPR-01,TR-406,6,v1.2,2024-05-07,False
BOM-009456,SPR-01,TR-1237,1,v1.1,2024-03-23,False
BOM-009457,SPR-01,CH-1116,1,v1.1,2024-04-14,False
BOM-009458,SPR-01,ST-1269,1,v3.0,2024-03-30,False
BOM-009459,SPR-01,TR-618,1,v1.2,2024-05-09,False
BOM-009460,SPR-01,EL-157,1,v1.0,2023-05-24,False
BOM-009461,SPR-01,FT-1213,3,v3.1,2024-03-23,True
BOM-009462,SPR-01,EL-563,1,v3.0,2023-05-02,False
BOM-009463,SPR-01,EL-216,1,v1.0,2023-12-31,False
BOM-009464,SPR-01,ST-343,12,v1.2,2025-02-20,False
BOM-009465,SPR-01,TR-1168,2,v1.0,2024-03-24,False
BOM-009466,SPR-01,ST-1337,2,v1.0,2024-07-15,False
BOM-009467,SPR-01,HY-891,1,v1.2,2023-05-13,False
BOM-009468,SPR-02,CB-802,1,,2024-07-01,False
BOM-009469,SPR-02,CB-564,1,v3.1,2023-01-30,False
BOM-009470,SPR-02,CB-616,1,v2.0,2025-03-09,False
BOM-009471,SPR-02,EN-1168,1,,2024-11-19,False
BOM-009472,SPR-02,EC-633,2,v2.0,2024-07-07,False
BOM-009473,SPR-02,SC-680,3,v1.1,,False
BOM-009474,SPR-02,CH-803,1,v1.2,2024-03-18,False
BOM-009475,SPR-02,EN-504,2,v3.0,2023-11-04,False
BOM-009476,SPR-02,FT-890,1,v2.0,2025-06-07,False
BOM-009477,SPR-02,SC-736,1,v2.2,2024-05-05,False
BOM-009478,SPR-02,FL-166,3,v1.0,2023-07-10,True
BOM-009479,SPR-02,FT-551,1,v1.1,2023-03-08,False
BOM-009480,SPR-02,EC-664,3,v1.2,2025-05-08,False
BOM-009481,SPR-02,EC-1334,1,v2.1,2023-11-02,False
BOM-009482,SPR-02,HY-727,8,v2.0,2024-04-19,False
BOM-009483,SPR-02,FT-643,1,v2.1,2025-02-02,False
BOM-009484,SPR-02,EL-485,6,v3.2,2023-08-25,False
BOM-009485,SPR-02,BR-1027,2,v1.1,2024-08-12,False
BOM-009486,SPR-02,FL-146,2,v1.0,2024-01-06,False
BOM-009487,SPR-02,SC-469,1,v3.1,2023-07-30,True
BOM-009488,SPR-02,HY-930,1,v2.0,2024-02-16,False
BOM-009489,SPR-02,CB-496,2,v2.2,2023-03-04,False
BOM-009490,SPR-02,ST-1236,1,v1.0,2023-03-20,False
BOM-009491,SPR-02,EL-764,2,v2.2,2024-12-20,False
BOM-009492,SPR-02,ST-566,4,v2.1,2024-02-16,True
BOM-009493,SPR-02,EL-345,1,v1.2,2023-10-28,False
BOM-009494,SPR-02,BR-491,1,v1.1,2024-09-30,False
BOM-009495,SPR-02,CH-567,1,v2.0,2025-03-25,False
BOM-009496,SPR-02,BR-1333,1,,2023-01-30,False
BOM-009497,SPR-02,SC-288,2,v1.0,2024-07-17,False
BOM-009498,SPR-02,BR-1021,1,v2.0,2023-01-26,False
BOM-009499,SPR-02,ST-432,1,v2.2,2024-07-22,False
BOM-009500,SPR-02,EC-777,2,v2.2,2024-10-30,False
BOM-009501,SPR-02,FT-1127,1,v2.0,2024-01-12,False
BOM-009502,SPR-02,FL-576,6,v3.1,2023-07-07,False
BOM-009503,SPR-02,ST-838,2,v1.0,2025-01-17,False
BOM-009504,SPR-02,EL-855,2,v3.2,2024-06-28,False
BOM-009505,SPR-02,TR-1025,1,v3.2,2025-04-29,False
BOM-009506,SPR-02,CB-760,3,v2.0,2024-04-27,False
BOM-009507,SPR-02,EC-844,1,v3.1,2023-12-27,False
BOM-009508,SPR-02,EN-749,1,v1.1,2025-06-17,False
BOM-009509,SPR-02,EN-744,1,v3.0,2024-04-05,False
BOM-009510,SPR-02,BR-176,1,v1.0,2024-08-22,False
BOM-009511,SPR-02,SC-652,1,v1.0,2024-02-27,False
BOM-009512,SPR-02,ST-1262,4,v1.2,2023-03-20,False
BOM-009513,SPR-02,EN-1201,2,v1.1,,False
BOM-009514,SPR-02,FL-861,1,v3.1,2025-02-17,False
BOM-009515,SPR-02,EN-664,1,v2.2,2025-06-15,False
BOM-009516,SPR-02,EL-1268,2,v2.2,,False
BOM-009517,SPR-02,BR-582,1,v2.2,2023-08-04,False
BOM-009518,SPR-02,EL-326,1,v3.1,2023-03-22,False
BOM-009519,SPR-02,ST-744,1,v2.1,2025-03-29,False
BOM-009520,SPR-02,FT-602,1,v3.1,2023-09-30,True
BOM-009521,SPR-02,TR-414,1,v2.2,2023-12-27,False
BOM-009522,SPR-02,BR-1072,1,v1.2,2024-09-02,False
BOM-009523,SPR-02,EL-507,2,v2.2,2023-11-12,False
BOM-009524,SPR-02,EN-685,8,v2.1,2025-03-22,False
BOM-009525,SPR-02,CH-987,2,v3.0,2024-04-01,False
BOM-009526,SPR-02,TR-624,1,v3.0,2024-05-29,False
BOM-009527,SPR-02,BR-1177,4,v3.2,2023-08-10,False
BOM-009528,SPR-02,FL-670,1,v1.1,2023-06-28,True
BOM-009529,SPR-02,CB-1147,1,v3.0,2024-08-03,False
BOM-009530,SPR-02,ST-1135,8,v3.1,2024-04-01,False
BOM-009531,SPR-02,BR-249,2,v2.1,2023-03-17,False
BOM-009532,SPR-02,FL-1331,2,v3.0,2023-02-18,False
BOM-009533,SPR-02,FL-1130,12,v2.0,2025-05-09,False
BOM-009534,SPR-02,CB-1264,1,v1.0,2024-05-31,False
BOM-009535,SPR-02,EN-167,6,v2.1,2025-06-04,False
BOM-009536,SPR-02,HY-1025,2,v1.1,2023-08-20,True
BOM-009537,SPR-02,CH-860,12,v1.0,2023-01-18,False
BOM-009538,SPR-02,FL-370,2,v1.0,2025-05-24,False
BOM-009539,SPR-02,EL-1249,1,v2.0,,False
BOM-009540,SPR-02,EN-475,2,v2.2,2023-03-16,True
BOM-009541,SPR-02,BR-603,1,v3.1,2025-04-17,False
BOM-009542,SPR-02,HY-205,1,v2.0,2024-05-14,False
BOM-009543,SPR-02,CB-126,1,v2.0,2024-05-12,False
BOM-009544,SPR-02,FL-731,1,v1.1,2023-08-29,False
BOM-009545,SPR-02,HY-1318,1,v3.2,2024-07-16,False
BOM-009546,SPR-02,FT-507,1,v2.1,2024-01-12,False
BOM-009547,SPR-02,CH-149,1,,,False
BOM-009548,SPR-02,EC-386,1,v3.2,2024-03-22,False
BOM-009549,SPR-02,CH-1147,1,v1.1,2025-05-16,False
BOM-009550,SPR-02,FT-178,2,v3.0,2024-06-12,False
BOM-009551,SPR-02,CH-730,4,v2.0,2023-04-12,False
BOM-009552,SPR-02,EL-1171,2,v1.1,2023-09-13,False
BOM-009553,SPR-02,HY-267,1,v2.2,2023-07-04,False
BOM-009554,SPR-02,FL-162,1,v1.0,2025-01-25,False
BOM-009555,SPR-02,HY-158,2,v1.0,2023-07-27,False
BOM-009556,SPR-02,BR-737,1,v3.2,2023-07-26,False
BOM-009557,SPR-02,CH-1255,6,v3.0,2024-04-20,False
BOM-009558,SPR-02,HY-1331,3,v2.0,2023-08-19,False
BOM-009559,SPR-02,ST-729,1,v1.2,2025-03-05,False
BOM-009560,SPR-02,EL-431,2,v1.2,2025-02-01,False
BOM-009561,SPR-02,HY-484,1,v2.1,2023-10-20,False
BOM-009562,SPR-02,TR-127,1,v1.0,2024-03-22,False
BOM-009563,SPR-02,BR-139,2,v3.0,,False
BOM-009564,SPR-02,TR-189,1,v3.0,2023-07-07,True
BOM-009565,SPR-02,EL-239,1,v3.1,2023-06-05,False
BOM-009566,SPR-02,TR-863,1,v2.2,,False
BOM-009567,SPR-02,ST-969,3,v2.2,2023-07-08,False
BOM-009568,SPR-02,FL-330,1,v3.0,2023-05-05,False
BOM-009569,SPR-02,EL-419,1,v3.0,2025-06-02,False
BOM-009570,SPR-02,FL-694,1,v3.1,2023-07-11,False
BOM-009571,SPR-02,CB-1084,2,v2.2,,False
BOM-009572,SPR-02,EL-1231,1,v2.1,2024-08-04,False
BOM-009573,SPR-02,TR-482,1,v2.2,2024-08-10,False
BOM-009574,SPR-02,FL-237,1,v2.2,2025-05-31,False
BOM-009575,SPR-02,FT-730,4,v1.2,2024-05-24,False
BOM-009576,SPR-02,EL-1276,1,v1.1,2023-06-22,False
BOM-009577,SPR-02,CB-332,1,v2.1,2025-05-01,False
BOM-009578,SPR-02,SC-1267,1,v2.1,2024-08-21,False
BOM-009579,SPR-02,SC-307,2,v3.2,2023-07-27,False
BOM-009580,SPR-02,CB-299,1,v2.2,2024-10-18,False
BOM-009581,SPR-02,EL-1038,3,v2.2,2023-06-18,False
BOM-009582,SPR-02,BR-679,1,v1.1,2023-12-31,False
BOM-009583,SPR-02,EC-163,12,v2.0,2024-10-10,False
BOM-009584,SPR-02,CH-827,1,v1.1,2023-05-23,False
BOM-009585,SPR-02,FL-871,3,v1.1,2023-02-12,False
BOM-009586,SPR-02,EC-1154,1,v2.0,2024-11-08,False
BOM-009587,SPR-02,CB-925,1,v3.0,2023-09-22,False
BOM-009588,SPR-02,CH-585,1,v2.2,2023-06-20,False
BOM-009589,SPR-02,SC-709,3,v2.0,2023-06-12,False
BOM-009590,SPR-02,FT-164,4,v1.1,2023-06-25,False
BOM-009591,SPR-02,EC-376,2,v1.1,2024-08-09,False
BOM-009592,SPR-02,EC-1199,1,v1.1,2023-11-18,False
BOM-009593,SPR-02,BR-774,2,v2.1,2023-02-10,False
BOM-009594,SPR-02,FT-291,2,v3.0,2025-04-26,True
BOM-009595,SPR-02,FL-1244,1,v1.1,2024-12-02,False
BOM-009596,SPR-02,FL-262,4,v2.0,2024-07-17,False
BOM-009597,SPR-02,FT-152,1,v3.0,2023-03-04,True
BOM-009598,SPR-02,TR-409,2,v3.0,2025-06-06,False
BOM-009599,SPR-02,HY-181,1,v2.2,,False
BOM-009600,SPR-02,ST-873,6,v2.0,2024-03-29,False
BOM-009601,SPR-02,BR-282,1,v1.2,2023-04-28,False
BOM-009602,SPR-02,ST-635,3,v1.0,2023-05-11,False
BOM-009603,SPR-02,CH-1304,1,v2.2,2025-01-07,False
BOM-009604,SPR-02,FT-597,1,v1.1,,False
BOM-009605,SPR-02,EN-488,2,v2.1,2023-02-12,False
BOM-009606,SPR-02,EL-298,2,v3.0,2023-02-20,False
BOM-009607,SPR-02,FT-372,1,v3.0,2023-06-11,False
BOM-009608,SPR-02,SC-1084,1,v1.1,,False
BOM-009609,SPR-02,EN-236,2,v1.1,2023-12-02,False
BOM-009610,SPR-02,CB-1041,2,v1.2,2025-05-24,False
BOM-009611,SPR-02,SC-1132,1,v3.2,2024-10-02,False
BOM-009612,SPR-02,FT-536,4,v2.1,2023-03-07,False
BOM-009613,SPR-02,TR-938,1,v1.1,2024-07-23,False
BOM-009614,SPR-02,CB-806,4,v2.0,2023-02-24,True
BOM-009615,SPR-02,ST-443,1,v2.0,2024-05-18,False
BOM-009616,SPR-02,TR-850,3,v2.0,2023-08-14,True
BOM-009617,SPR-02,CH-303,1,v3.0,2025-02-15,False
BOM-009618,SPR-02,EN-819,1,v3.2,2024-12-11,True
BOM-009619,SPR-02,SC-540,2,v3.1,2024-01-12,False
BOM-009620,SPR-02,CB-315,1,v1.2,2024-12-20,False
BOM-009621,SPR-02,FL-923,1,v2.1,2024-02-29,False
BOM-009622,SPR-02,FL-172,3,v2.0,2025-04-24,False
BOM-009623,SPR-02,CB-1142,2,v1.0,2025-03-02,False
BOM-009624,SPR-02,CB-192,1,v2.0,2023-03-16,False
BOM-009625,SPR-02,EN-1251,4,v1.1,2024-09-12,False
BOM-009626,SPR-02,HY-483,2,v2.2,,False
BOM-009627,SPR-02,SC-1311,4,v1.1,2023-12-19,False
BOM-009628,SPR-02,FL-754,3,v1.1,2023-02-21,True
BOM-009629,SPR-02,EL-1015,4,v1.0,,False
BOM-009630,SPR-02,EL-1323,1,v1.2,2024-06-27,False
BOM-009631,SPR-02,ST-959,2,v2.2,2024-08-27,False
BOM-009632,SPR-02,EN-723,1,v2.1,2023-05-28,False
BOM-009633,SPR-02,EL-153,1,,2024-07-11,False
BOM-009634,SPR-02,FT-1347,12,v3.2,2025-02-24,False
BOM-009635,SPR-02,FL-413,1,v1.1,2023-03-03,True
BOM-009636,SPR-02,SC-1076,1,v1.2,2024-06-30,False
BOM-009637,SPR-02,SC-711,1,v3.2,2025-04-03,False
BOM-009638,SPR-02,FL-1167,1,,2025-02-06,False
BOM-009639,SPR-02,TR-1296,1,v1.2,2025-03-01,False
BOM-009640,SPR-02,FT-360,2,v3.0,,False
BOM-009641,SPR-02,FT-299,2,v2.0,2023-06-23,False
BOM-009642,SPR-02,CH-140,1,v2.2,2023-01-05,False
BOM-009643,SPR-02,CB-355,1,v3.2,2024-07-11,False
BOM-009644,SPR-02,FT-1102,3,v1.2,2023-12-02,False
BOM-009645,SPR-02,EC-481,1,v2.2,2024-09-03,False
BOM-009646,SPR-02,FL-216,1,v1.1,2023-06-20,False
BOM-009647,SPR-02,BR-344,2,v1.2,2023-10-03,False
BOM-009648,SPR-02,BR-919,12,v2.2,2023-09-14,True
BOM-009649,SPR-02,ST-978,8,v2.0,2023-03-07,False
BOM-009650,SPR-02,SC-158,2,v3.2,2024-02-21,False
BOM-009651,SPR-02,EL-488,1,v1.2,2023-03-29,True
BOM-009652,SPR-02,SC-882,1,v3.2,2023-12-18,False
BOM-009653,SPR-02,EL-683,2,v2.1,2025-01-18,False
BOM-009654,SPR-02,FL-1017,2,v1.1,2025-03-18,False
BOM-009655,SPR-02,BR-613,3,v2.0,2023-05-27,False
BOM-009656,SPR-02,HY-546,2,v2.2,2024-05-16,False
BOM-009657,SPR-02,ST-680,2,v1.2,2023-01-16,False
BOM-009658,SPR-02,SC-124,3,v2.1,2025-03-09,False
BOM-009659,SPR-02,HY-421,1,,2023-09-24,False
BOM-009660,SPR-02,FT-965,1,v1.0,2023-12-09,False
BOM-009661,SPR-02,HY-688,1,v1.2,2024-12-03,True
BOM-009662,SPR-02,BR-362,1,v2.0,2025-01-07,False
BOM-009663,SPR-02,EL-553,2,v2.0,2025-03-08,False
BOM-009664,SPR-02,CH-1187,1,v2.2,2023-11-06,False
BOM-009665,SPR-02,CH-1087,1,v1.1,2023-12-09,False
BOM-009666,SPR-02,HY-242,2,v3.2,2023-08-17,False
BOM-009667,SPR-02,FT-775,1,v2.0,2024-08-07,False
BOM-009668,SPR-02,EC-462,1,v3.0,2024-09-03,True
BOM-009669,SPR-02,ST-1177,1,v2.2,2023-12-15,False
BOM-009670,SPR-02,EL-1021,1,v2.0,2025-01-11,False
BOM-009671,SPR-02,FT-1278,1,v1.0,2023-04-08,False
BOM-009672,SPR-02,SC-230,1,v3.1,2023-12-23,False
BOM-009673,SPR-02,EN-778,1,v1.1,2023-03-08,False
BOM-009674,SPR-02,FT-1253,2,v3.0,2024-08-09,True
BOM-009675,SPR-02,EL-493,1,v1.0,2024-06-08,False
BOM-009676,SPR-02,EL-135,4,v1.2,2023-07-07,False
BOM-009677,SPR-02,ST-1128,1,v3.2,2024-09-13,False
BOM-009678,SPR-02,CH-959,2,v2.1,2024-07-05,False
BOM-009679,SPR-02,FT-135,1,v2.2,2023-03-20,False
BOM-009680,SPR-02,BR-938,3,v1.0,2024-05-04,False
BOM-009681,SPR-02,CH-636,1,v3.2,2023-12-22,False
BOM-009682,SPR-02,CH-777,3,v2.1,2025-02-09,False
BOM-009683,SPR-02,BR-484,1,v1.1,2023-10-12,False
BOM-009684,SPR-02,FL-864,1,v2.2,2024-03-09,False
BOM-009685,SPR-02,FT-995,1,v2.0,2023-07-03,False
BOM-009686,SPR-02,EC-411,1,v2.1,2024-10-18,False
BOM-009687,SPR-02,EC-733,2,v2.2,,False
BOM-009688,SPR-02,FL-782,1,v1.1,2024-10-17,False
BOM-009689,SPR-02,CB-142,1,v2.0,,False
BOM-009690,SPR-02,BR-445,1,v3.1,2024-05-13,False
BOM-009691,SPR-02,SC-224,2,,2024-08-07,False
BOM-009692,SPR-02,FL-1240,6,v3.2,2023-01-07,False
BOM-009693,SPR-02,SC-891,12,v2.2,2024-04-01,False
BOM-009694,SPR-02,EL-648,1,v1.1,2024-09-16,False
BOM-009695,SPR-02,ST-788,2,v1.2,2023-10-12,False
BOM-009696,SPR-02,TR-295,2,v1.0,2025-01-24,False
BOM-009697,SPR-02,TR-445,1,v2.2,2023-01-28,False
BOM-009698,SPR-02,EC-398,1,v1.2,,False
BOM-009699,SPR-02,FT-338,1,v3.0,2023-05-14,False
BOM-009700,SPR-02,SC-1086,1,v3.2,2024-08-25,False
BOM-009701,SPR-02,FT-644,1,v2.1,2025-04-05,False
BOM-009702,SPR-02,CB-1152,1,v3.0,2023-01-03,False
BOM-009703,SPR-02,SC-308,1,v1.0,2023-10-24,False
BOM-009704,SPR-02,ST-548,3,v1.2,2023-10-13,False
BOM-009705,SPR-02,FT-869,3,v2.2,2025-05-30,False
BOM-009706,SPR-02,HY-1034,1,v2.0,2024-06-07,False
BOM-009707,SPR-02,SC-834,1,v2.2,2023-11-11,False
BOM-009708,SPR-02,TR-1344,1,v1.0,2025-02-08,False
BOM-009709,SPR-02,FT-744,1,v3.1,2023-04-15,False
BOM-009710,SPR-02,TR-506,4,v1.2,2024-12-18,True
BOM-009711,SPR-02,FL-572,6,v1.1,,False
BOM-009712,SPR-02,CB-745,1,v1.0,2025-05-19,False
BOM-009713,SPR-02,CB-960,4,v1.2,2023-05-15,False
BOM-009714,SPR-02,EL-377,1,v1.2,2024-12-15,False
BOM-009715,SPR-02,EC-645,3,v2.0,2023-04-13,False
BOM-009716,SPR-02,EL-251,2,v1.0,2023-05-07,False
BOM-009717,SPR-02,HY-1077,1,v2.2,2023-07-27,False
BOM-009718,SPR-02,BR-898,1,v3.0,2023-06-20,False
BOM-009719,SPR-02,FT-1221,1,v1.0,2024-04-20,False
BOM-009720,SPR-02,CH-475,1,v3.1,2024-03-18,False
BOM-009721,SPR-02,ST-1008,3,v1.1,2024-06-01,False
BOM-009722,SPR-02,CH-190,1,v1.0,2023-10-06,True
BOM-009723,SPR-02,TR-954,1,v1.1,2024-12-02,False
BOM-009724,SPR-02,EC-799,1,v2.1,2024-12-09,False
BOM-009725,SPR-02,EN-487,1,v3.2,2025-02-22,False
BOM-009726,SPR-02,BR-387,1,v3.2,2023-01-16,True
BOM-009727,SPR-02,CB-1157,1,v3.2,2024-07-14,False
BOM-009728,SPR-02,ST-379,2,v2.1,2024-06-30,False
BOM-009729,SPR-02,EL-689,1,v1.1,2024-10-28,False
BOM-009730,SPR-02,FL-998,2,v1.0,2023-03-22,False
BOM-009731,SPR-02,SC-702,1,,2025-04-20,False
BOM-009732,SPR-02,FT-1104,6,v1.0,2024-08-29,False
BOM-009733,SPR-02,FL-406,1,v1.0,2023-05-02,False
BOM-009734,SPR-02,SC-315,1,v2.0,2024-03-20,False
BOM-009735,SPR-02,SC-1223,1,v2.0,2023-10-12,False
BOM-009736,SPR-02,HY-553,4,,2024-08-16,False
BOM-009737,SPR-02,CB-1153,2,v3.0,2024-01-14,False
BOM-009738,SPR-02,CH-727,1,v3.0,2023-04-11,False
BOM-009739,SPR-02,TR-659,3,v1.2,2023-05-01,False
BOM-009740,SPR-02,ST-449,3,v1.0,2024-07-09,False
BOM-009741,SPR-02,EC-265,6,v3.1,2023-06-17,False
BOM-009742,SPR-02,EL-1138,2,v2.0,2024-09-09,True
BOM-009743,SPR-02,HY-905,1,v3.1,2023-05-28,False
BOM-009744,SPR-02,EN-448,6,v2.0,2023-11-02,False
BOM-009745,SPR-02,CH-1336,1,v1.0,2024-03-20,False
BOM-009746,SPR-02,FL-758,3,v3.0,2023-03-07,False
BOM-009747,SPR-02,BR-446,3,v1.2,2025-04-01,False
BOM-009748,SPR-02,EC-1119,1,v2.2,2023-11-18,False
BOM-009749,SPR-02,CH-699,3,v2.2,2024-01-23,False
BOM-009750,SPR-02,TR-691,1,v3.0,2025-03-11,False
BOM-009751,SPR-02,EN-307,4,v2.1,2023-04-25,True
BOM-009752,SPR-02,ST-794,1,v3.1,2023-04-19,False
BOM-009753,SPR-02,HY-1120,1,v2.0,2024-07-07,False
BOM-009754,SPR-02,CB-448,1,v2.0,2024-08-20,False
BOM-009755,SPR-02,EN-251,3,v2.2,2024-01-12,False
BOM-009756,SPR-02,EL-1117,3,v1.1,2024-01-15,False
BOM-009757,SPR-02,EN-922,2,v3.1,2023-08-01,False
BOM-009758,SPR-02,FL-603,1,v3.2,2024-10-09,False
BOM-009759,SPR-02,EL-1260,1,v3.2,2024-09-08,False
BOM-009760,SPR-02,CB-1175,2,v2.2,2024-10-08,False
BOM-009761,SPR-02,FT-763,1,v1.1,2025-06-04,False
BOM-009762,SPR-02,CB-1255,1,v1.0,2024-08-06,False
BOM-009763,SPR-03,CH-169,2,v1.2,2023-05-18,False
BOM-009764,SPR-03,HY-537,4,v1.0,2024-08-21,False
BOM-009765,SPR-03,SC-100,3,,2025-05-22,False
BOM-009766,SPR-03,EN-117,3,v2.1,2023-01-20,False
BOM-009767,SPR-03,FL-1105,4,v1.0,2023-07-15,False
BOM-009768,SPR-03,FT-951,2,,2023-12-30,False
BOM-009769,SPR-03,CH-1265,1,v2.2,2025-06-02,False
BOM-009770,SPR-03,ST-917,1,v3.0,2023-11-15,False
BOM-009771,SPR-03,ST-885,1,v2.2,2023-08-01,False
BOM-009772,SPR-03,SC-124,1,v1.2,2023-07-23,False
BOM-009773,SPR-03,CB-1212,1,v1.0,2025-01-10,False
BOM-009774,SPR-03,EN-819,2,v2.2,2025-01-28,False
BOM-009775,SPR-03,TR-256,2,v2.0,2023-02-16,False
BOM-009776,SPR-03,FT-259,1,v1.1,2025-05-09,True
BOM-009777,SPR-03,EC-619,1,v1.1,2023-09-25,False
BOM-009778,SPR-03,CB-972,3,v2.1,2023-05-30,False
BOM-009779,SPR-03,FT-986,12,v2.2,2024-03-29,True
BOM-009780,SPR-03,EC-617,3,v3.2,2024-05-20,False
BOM-009781,SPR-03,EC-1121,1,v1.2,2024-07-21,False
BOM-009782,SPR-03,CH-1306,1,v3.1,2024-12-09,False
BOM-009783,SPR-03,FT-553,2,v3.1,,False
BOM-009784,SPR-03,CH-242,2,v3.0,2024-06-18,False
BOM-009785,SPR-03,BR-1195,1,v3.1,2024-12-10,False
BOM-009786,SPR-03,FT-924,1,v3.1,2024-06-24,False
BOM-009787,SPR-03,ST-356,1,v1.1,2023-03-10,False
BOM-009788,SPR-03,EC-1316,1,v3.0,2024-03-29,False
BOM-009789,SPR-03,EL-290,1,v3.0,2024-11-17,False
BOM-009790,SPR-03,EL-352,1,v1.0,2025-06-02,False
BOM-009791,SPR-03,EC-401,3,v2.0,2023-08-24,False
BOM-009792,SPR-03,EN-302,3,v2.2,2024-08-26,False
BOM-009793,SPR-03,ST-1121,1,v2.2,2024-08-12,False
BOM-009794,SPR-03,BR-818,1,v2.0,2023-04-11,False
BOM-009795,SPR-03,ST-1001,1,v2.0,2024-08-03,False
BOM-009796,SPR-03,SC-583,6,v1.0,2024-01-13,False
BOM-009797,SPR-03,CH-185,1,v2.2,2024-09-26,False
BOM-009798,SPR-03,HY-875,2,v3.1,2024-03-24,False
BOM-009799,SPR-03,CB-1302,1,v1.1,2023-06-05,False
BOM-009800,SPR-03,EL-877,1,v3.0,2023-06-11,False
BOM-009801,SPR-03,EN-1082,2,v3.1,2025-05-06,False
BOM-009802,SPR-03,EN-197,1,v1.1,2023-02-20,False
BOM-009803,SPR-03,HY-1133,1,v1.0,2023-05-21,False
BOM-009804,SPR-03,HY-708,3,v2.1,2024-08-24,True
BOM-009805,SPR-03,HY-1225,1,v1.1,2024-11-01,False
BOM-009806,SPR-03,HY-1299,1,v2.0,,False
