capacity_id,supplier_id,part_id,period,capacity_units,committed_units,utilization_pct,capacity_notes
CAP-013820,SUP-14179,EC-511,2025-04,448,328.0,73.2,
CAP-013821,SUP-14179,EC-511,2025-05,470,317.0,67.4,
CAP-013822,SUP-14179,EC-511,2025-06,483,370.0,76.6,
CAP-013823,SUP-14179,EC-511,2025-07,459,419.0,91.3,
CAP-013824,SUP-14179,EC-511,2025-08,465,487.0,100.0,
CAP-013825,SUP-14179,EC-511,2025-09,527,438.0,83.1,
CAP-013826,SUP-14179,EC-511,2025-10,469,492.0,100.0,
CAP-013827,SUP-14179,EC-511,2025-11,493,352.0,,
CAP-013828,SUP-14179,EC-511,2025-12,474,489.0,100.0,
CAP-013829,SUP-14179,EC-511,2026-01,470,491.0,100.0,
CAP-013830,SUP-14179,EC-511,2026-02,485,322.0,66.4,
CAP-013831,SUP-14179,EC-511,2026-03,510,382.0,74.9,
CAP-013832,SUP-14179,EC-511,2026-04,516,385.0,74.6,
CAP-013833,SUP-05439,FT-679,2024-01,2005,1534.0,76.5,
CAP-013834,SUP-05439,FT-679,2024-02,1949,1113.0,57.1,
CAP-013835,SUP-05439,FT-679,2024-03,2056,1758.0,85.5,
CAP-013836,SUP-05439,FT-679,2024-04,2125,2123.0,99.9,
CAP-013837,SUP-05439,FT-679,2024-05,2032,1764.0,86.8,
CAP-013838,SUP-05439,FT-679,2024-06,2193,1747.0,79.7,
CAP-013839,SUP-05439,FT-679,2024-07,1973,1646.0,83.4,
CAP-013840,SUP-05439,FT-679,2024-08,2138,1905.0,89.1,
CAP-013841,SUP-05439,FT-679,2024-09,2188,1260.0,57.6,
CAP-013842,SUP-05439,FT-679,2024-10,2265,1853.0,81.8,
CAP-013843,SUP-05439,FT-679,2024-11,2099,1328.0,63.3,
CAP-013844,SUP-05439,FT-679,2024-12,2192,2182.0,99.5,
CAP-013845,SUP-05439,FT-679,2025-01,2216,2078.0,93.8,
CAP-013846,SUP-05439,FT-679,2025-02,2310,1777.0,,
CAP-013847,SUP-05439,FT-679,2025-03,2232,1458.0,65.3,
CAP-013848,SUP-05439,FT-679,2025-04,2347,2236.0,95.3,
CAP-013849,SUP-05439,FT-679,2025-05,2286,2387.0,100.0,
CAP-013850,SUP-05439,FT-679,2025-06,2391,1453.0,60.8,
CAP-013851,SUP-05439,FT-679,2025-07,2260,1581.0,70.0,
CAP-013852,SUP-05439,FT-679,2025-08,2412,1791.0,74.3,
CAP-013853,SUP-05439,FT-679,2025-09,2324,2086.0,89.8,
CAP-013854,SUP-05439,FT-679,2025-10,2318,2070.0,89.3,
CAP-013855,SUP-05439,FT-679,2025-11,2565,2471.0,96.3,
CAP-013856,SUP-05439,FT-679,2025-12,2178,1683.0,77.3,
CAP-013857,SUP-05439,FT-679,2026-01,2486,2370.0,95.3,
CAP-013858,SUP-05439,FT-679,2026-02,2666,2258.0,84.7,
CAP-013859,SUP-05439,FT-679,2026-03,2410,2302.0,95.5,
CAP-013860,SUP-05439,FT-679,2026-04,2564,1668.0,65.1,
CAP-013861,SUP-10768,ST-265,2024-01,769,726.0,94.4,
CAP-013862,SUP-10768,ST-265,2024-02,819,726.0,88.6,
CAP-013863,SUP-10768,ST-265,2024-03,766,698.0,91.1,
CAP-013864,SUP-10768,ST-265,2024-04,722,680.0,94.2,
CAP-013865,SUP-10768,ST-265,2024-05,795,512.0,64.4,
CAP-013866,SUP-10768,ST-265,2024-06,865,742.0,,
CAP-013867,SUP-10768,ST-265,2024-07,836,598.0,71.5,
CAP-013868,SUP-10768,ST-265,2024-08,834,721.0,86.5,
CAP-013869,SUP-10768,ST-265,2024-09,731,502.0,68.7,
CAP-013870,SUP-10768,ST-265,2024-10,753,616.0,81.8,
CAP-013871,SUP-10768,ST-265,2024-11,812,,78.7,
CAP-013872,SUP-10768,ST-265,2024-12,784,611.0,77.9,
CAP-013873,SUP-10768,ST-265,2025-01,851,491.0,57.7,
CAP-013874,SUP-10768,ST-265,2025-02,784,606.0,77.3,
CAP-013875,SUP-10768,ST-265,2025-03,766,570.0,74.4,
CAP-013876,SUP-10768,ST-265,2025-04,846,492.0,58.2,
CAP-013877,SUP-10768,ST-265,2025-05,828,574.0,69.3,
CAP-013878,SUP-10768,ST-265,2025-06,835,517.0,61.9,
CAP-013879,SUP-10768,ST-265,2025-07,730,662.0,90.7,
CAP-013880,SUP-10768,ST-265,2025-08,794,578.0,72.8,
CAP-013881,SUP-10768,ST-265,2025-09,851,762.0,89.5,
CAP-013882,SUP-10768,ST-265,2025-10,822,854.0,100.0,
CAP-013883,SUP-10768,ST-265,2025-11,836,875.0,100.0,
CAP-013884,SUP-10768,ST-265,2025-12,799,746.0,93.4,
CAP-013885,SUP-10768,ST-265,2026-01,808,693.0,85.8,
CAP-013886,SUP-10768,ST-265,2026-02,792,572.0,72.2,
CAP-013887,SUP-10768,ST-265,2026-03,789,564.0,71.5,
CAP-013888,SUP-10768,ST-265,2026-04,865,556.0,64.3,
CAP-013889,SUP-08739,ST-171,2024-01,733,656.0,89.5,
CAP-013890,SUP-08739,ST-171,2024-02,769,695.0,90.4,
CAP-013891,SUP-08739,ST-171,2024-03,804,549.0,68.3,
CAP-013892,SUP-08739,ST-171,2024-04,835,,85.0,
CAP-013893,SUP-08739,ST-171,2024-05,856,621.0,72.5,
CAP-013894,SUP-08739,ST-171,2024-06,746,499.0,66.9,
CAP-013895,SUP-08739,ST-171,2024-07,797,452.0,56.7,
CAP-013896,SUP-08739,ST-171,2024-08,752,510.0,67.8,
CAP-013897,SUP-08739,ST-171,2024-09,711,607.0,,
CAP-013898,SUP-08739,ST-171,2024-10,774,601.0,77.6,
CAP-013899,SUP-08739,ST-171,2024-11,687,,93.0,
CAP-013900,SUP-08739,ST-171,2024-12,669,465.0,69.5,
CAP-013901,SUP-08739,ST-171,2025-01,703,413.0,58.7,
CAP-013902,SUP-08739,ST-171,2025-02,679,,67.0,
CAP-013903,SUP-08739,ST-171,2025-03,783,519.0,66.3,
CAP-013904,SUP-08739,ST-171,2025-04,688,614.0,89.2,
CAP-013905,SUP-08739,ST-171,2025-05,671,422.0,62.9,
CAP-013906,SUP-08739,ST-171,2025-06,647,392.0,,
CAP-013907,SUP-08739,ST-171,2025-07,578,330.0,57.1,
CAP-013908,SUP-08739,ST-171,2025-08,649,618.0,95.2,
CAP-013909,SUP-08739,ST-171,2025-09,657,597.0,90.9,
CAP-013910,SUP-08739,ST-171,2025-10,597,388.0,65.0,
CAP-013911,SUP-08739,ST-171,2025-11,639,420.0,65.7,
CAP-013912,SUP-08739,ST-171,2025-12,607,436.0,71.8,
CAP-013913,SUP-08739,ST-171,2026-01,632,627.0,99.2,
CAP-013914,SUP-08739,ST-171,2026-02,546,524.0,96.0,
CAP-013915,SUP-08739,ST-171,2026-03,647,,80.4,
CAP-013916,SUP-08739,ST-171,2026-04,599,400.0,66.8,
CAP-013917,SUP-02793,HY-1121,2024-01,837,861.0,100.0,
CAP-013918,SUP-02793,HY-1121,2024-02,870,874.0,100.0,
CAP-013919,SUP-02793,HY-1121,2024-03,832,729.0,87.6,
CAP-013920,SUP-02793,HY-1121,2024-04,833,484.0,58.1,
CAP-013921,SUP-02793,HY-1121,2024-05,817,637.0,,
CAP-013922,SUP-02793,HY-1121,2024-06,738,458.0,62.1,
CAP-013923,SUP-02793,HY-1121,2024-07,829,845.0,100.0,
CAP-013924,SUP-02793,HY-1121,2024-08,830,,64.2,
CAP-013925,SUP-02793,HY-1121,2024-09,795,447.0,56.2,
CAP-013926,SUP-02793,HY-1121,2024-10,792,805.0,100.0,
CAP-013927,SUP-02793,HY-1121,2024-11,793,,95.0,
CAP-013928,SUP-02793,HY-1121,2024-12,740,460.0,62.2,
CAP-013929,SUP-02793,HY-1121,2025-01,777,667.0,85.8,
CAP-013930,SUP-02793,HY-1121,2025-02,840,774.0,92.1,
CAP-013931,SUP-02793,HY-1121,2025-03,821,770.0,93.8,
CAP-013932,SUP-02793,HY-1121,2025-04,821,452.0,55.1,
CAP-013933,SUP-02793,HY-1121,2025-05,835,797.0,95.4,
CAP-013934,SUP-02793,HY-1121,2025-06,752,767.0,100.0,
CAP-013935,SUP-02793,HY-1121,2025-07,842,795.0,94.4,
CAP-013936,SUP-02793,HY-1121,2025-08,768,496.0,64.6,
CAP-013937,SUP-02793,HY-1121,2025-09,768,649.0,84.5,
CAP-013938,SUP-02793,HY-1121,2025-10,747,693.0,92.8,
CAP-013939,SUP-02793,HY-1121,2025-11,751,617.0,82.2,
CAP-013940,SUP-02793,HY-1121,2025-12,793,,100.0,
CAP-013941,SUP-02793,HY-1121,2026-01,847,841.0,99.3,
CAP-013942,SUP-02793,HY-1121,2026-02,768,604.0,78.6,
CAP-013943,SUP-02793,HY-1121,2026-03,845,522.0,,
CAP-013944,SUP-02793,HY-1121,2026-04,745,503.0,67.5,
CAP-013945,SUP-08139,EN-767,2024-01,197,172.0,87.3,
CAP-013946,SUP-08139,EN-767,2024-02,209,153.0,73.2,
CAP-013947,SUP-08139,EN-767,2024-03,195,157.0,80.5,
CAP-013948,SUP-08139,EN-767,2024-04,190,157.0,82.6,
CAP-013949,SUP-08139,EN-767,2024-05,207,173.0,83.6,
CAP-013950,SUP-08139,EN-767,2024-06,190,143.0,75.3,
CAP-013951,SUP-08139,EN-767,2024-07,210,197.0,93.8,
CAP-013952,SUP-08139,EN-767,2024-08,175,167.0,95.4,
CAP-013953,SUP-08139,EN-767,2024-09,215,120.0,55.8,
CAP-013954,SUP-08139,EN-767,2024-10,187,111.0,59.4,
CAP-013955,SUP-08139,EN-767,2024-11,196,110.0,56.1,
CAP-013956,SUP-08139,EN-767,2024-12,207,114.0,55.1,
CAP-013957,SUP-08139,EN-767,2025-01,202,172.0,85.1,
CAP-013958,SUP-08139,EN-767,2025-02,198,175.0,88.4,
CAP-013959,SUP-08139,EN-767,2025-03,198,125.0,63.1,
CAP-013960,SUP-08139,EN-767,2025-04,206,210.0,100.0,
CAP-013961,SUP-08139,EN-767,2025-05,206,178.0,86.4,
CAP-013962,SUP-08139,EN-767,2025-06,195,159.0,81.5,
CAP-013963,SUP-08139,EN-767,2025-07,197,196.0,99.5,
CAP-013964,SUP-08139,EN-767,2025-08,189,106.0,56.1,
CAP-013965,SUP-08139,EN-767,2025-09,211,177.0,83.9,
CAP-013966,SUP-08139,EN-767,2025-10,188,141.0,75.0,
CAP-013967,SUP-08139,EN-767,2025-11,213,141.0,66.2,
CAP-013968,SUP-08139,EN-767,2025-12,178,142.0,79.8,
CAP-013969,SUP-08139,EN-767,2026-01,219,154.0,70.3,
CAP-013970,SUP-08139,EN-767,2026-02,201,132.0,65.7,
CAP-013971,SUP-08139,EN-767,2026-03,184,135.0,73.4,
CAP-013972,SUP-08139,EN-767,2026-04,176,169.0,96.0,
CAP-013973,SUP-08815,SC-787,2024-01,829,821.0,99.0,
CAP-013974,SUP-08815,SC-787,2024-02,804,610.0,75.9,
CAP-013975,SUP-08815,SC-787,2024-03,792,635.0,80.2,
CAP-013976,SUP-08815,SC-787,2024-04,759,551.0,72.6,
CAP-013977,SUP-08815,SC-787,2024-05,747,638.0,,
CAP-013978,SUP-08815,SC-787,2024-06,773,804.0,100.0,
CAP-013979,SUP-08815,SC-787,2024-07,699,454.0,64.9,
CAP-013980,SUP-08815,SC-787,2024-08,792,745.0,94.1,
CAP-013981,SUP-08815,SC-787,2024-09,764,670.0,87.7,
CAP-013982,SUP-08815,SC-787,2024-10,677,619.0,91.4,
CAP-013983,SUP-08815,SC-787,2024-11,694,629.0,90.6,
CAP-013984,SUP-08815,SC-787,2024-12,724,430.0,59.4,
CAP-013985,SUP-08815,SC-787,2025-01,681,596.0,87.5,
CAP-013986,SUP-08815,SC-787,2025-02,713,682.0,95.7,
CAP-013987,SUP-08815,SC-787,2025-03,655,621.0,,
CAP-013988,SUP-08815,SC-787,2025-04,700,523.0,74.7,
CAP-013989,SUP-08815,SC-787,2025-05,680,664.0,97.6,
CAP-013990,SUP-08815,SC-787,2025-06,633,400.0,63.2,
CAP-013991,SUP-08815,SC-787,2025-07,628,454.0,72.3,
CAP-013992,SUP-08815,SC-787,2025-08,662,645.0,97.4,
CAP-013993,SUP-08815,SC-787,2025-09,632,583.0,92.2,
CAP-013994,SUP-08815,SC-787,2025-10,596,367.0,,
CAP-013995,SUP-08815,SC-787,2025-11,693,438.0,63.2,
CAP-013996,SUP-08815,SC-787,2025-12,554,431.0,77.8,
CAP-013997,SUP-08815,SC-787,2026-01,608,348.0,57.2,
CAP-013998,SUP-08815,SC-787,2026-02,579,332.0,57.3,
CAP-013999,SUP-08815,SC-787,2026-03,577,501.0,86.8,
CAP-014000,SUP-08815,SC-787,2026-04,582,326.0,56.0,
CAP-014001,SUP-00939,HY-450,2024-01,1186,1102.0,92.9,
CAP-014002,SUP-00939,HY-450,2024-02,1230,1186.0,96.4,
CAP-014003,SUP-00939,HY-450,2024-03,1058,593.0,56.0,
CAP-014004,SUP-00939,HY-450,2024-04,1176,1041.0,88.5,
CAP-014005,SUP-00939,HY-450,2024-05,1099,636.0,57.9,
CAP-014006,SUP-00939,HY-450,2024-06,1186,993.0,83.7,
CAP-014007,SUP-00939,HY-450,2024-07,1116,1043.0,93.5,
CAP-014008,SUP-00939,HY-450,2024-08,1145,893.0,78.0,
CAP-014009,SUP-00939,HY-450,2024-09,1082,985.0,91.0,
CAP-014010,SUP-00939,HY-450,2024-10,1105,1021.0,92.4,
CAP-014011,SUP-00939,HY-450,2024-11,1039,811.0,78.1,
CAP-014012,SUP-00939,HY-450,2024-12,1178,811.0,68.8,
CAP-014013,SUP-00939,HY-450,2025-01,1078,724.0,67.2,
CAP-014014,SUP-00939,HY-450,2025-02,1045,733.0,70.1,
CAP-014015,SUP-00939,HY-450,2025-03,1009,953.0,94.4,
CAP-014016,SUP-00939,HY-450,2025-04,1036,855.0,82.5,
CAP-014017,SUP-00939,HY-450,2025-05,971,831.0,85.6,
CAP-014018,SUP-00939,HY-450,2025-06,1004,598.0,59.6,
CAP-014019,SUP-00939,HY-450,2025-07,1075,1096.0,100.0,
CAP-014020,SUP-00939,HY-450,2025-08,1059,951.0,89.8,
CAP-014021,SUP-00939,HY-450,2025-09,996,840.0,84.3,
CAP-014022,SUP-00939,HY-450,2025-10,894,583.0,65.2,
CAP-014023,SUP-00939,HY-450,2025-11,909,681.0,74.9,
CAP-014024,SUP-00939,HY-450,2025-12,848,887.0,100.0,
CAP-014025,SUP-00939,HY-450,2026-01,864,548.0,63.4,
CAP-014026,SUP-00939,HY-450,2026-02,962,855.0,88.9,
CAP-014027,SUP-00939,HY-450,2026-03,883,873.0,98.9,
CAP-014028,SUP-00939,HY-450,2026-04,914,507.0,55.5,
CAP-014029,SUP-03534,FT-1021,2024-01,406,374.0,92.1,
CAP-014030,SUP-03534,FT-1021,2024-02,389,266.0,68.4,
CAP-014031,SUP-03534,FT-1021,2024-03,423,341.0,,
CAP-014032,SUP-03534,FT-1021,2024-04,418,396.0,94.7,
CAP-014033,SUP-03534,FT-1021,2024-05,420,393.0,93.6,
CAP-014034,SUP-03534,FT-1021,2024-06,408,402.0,98.5,
CAP-014035,SUP-03534,FT-1021,2024-07,424,328.0,77.4,
CAP-014036,SUP-03534,FT-1021,2024-08,442,283.0,64.0,
CAP-014037,SUP-03534,FT-1021,2024-09,429,301.0,70.2,
CAP-014038,SUP-03534,FT-1021,2024-10,423,,84.2,
CAP-014039,SUP-03534,FT-1021,2024-11,430,260.0,60.5,
CAP-014040,SUP-03534,FT-1021,2024-12,468,366.0,78.2,
CAP-014041,SUP-03534,FT-1021,2025-01,442,455.0,100.0,
CAP-014042,SUP-03534,FT-1021,2025-02,449,332.0,73.9,
CAP-014043,SUP-03534,FT-1021,2025-03,430,,77.0,
CAP-014044,SUP-03534,FT-1021,2025-04,463,425.0,91.8,
CAP-014045,SUP-03534,FT-1021,2025-05,508,486.0,95.7,
CAP-014046,SUP-03534,FT-1021,2025-06,452,413.0,91.4,
CAP-014047,SUP-03534,FT-1021,2025-07,486,359.0,73.9,
CAP-014048,SUP-03534,FT-1021,2025-08,460,337.0,,
CAP-014049,SUP-03534,FT-1021,2025-09,463,362.0,78.2,
CAP-014050,SUP-03534,FT-1021,2025-10,500,472.0,94.4,
CAP-014051,SUP-03534,FT-1021,2025-11,487,358.0,73.5,
CAP-014052,SUP-03534,FT-1021,2025-12,504,301.0,59.7,
CAP-014053,SUP-03534,FT-1021,2026-01,517,418.0,80.9,
CAP-014054,SUP-03534,FT-1021,2026-02,478,410.0,85.8,
CAP-014055,SUP-03534,FT-1021,2026-03,523,322.0,61.6,
CAP-014056,SUP-03534,FT-1021,2026-04,508,340.0,66.9,
CAP-014057,SUP-10082,CH-867,2024-01,2014,1329.0,66.0,
CAP-014058,SUP-10082,CH-867,2024-02,1884,1660.0,88.1,
CAP-014059,SUP-10082,CH-867,2024-03,2109,1805.0,85.6,
CAP-014060,SUP-10082,CH-867,2024-04,1945,1830.0,94.1,
CAP-014061,SUP-10082,CH-867,2024-05,1997,1716.0,85.9,
CAP-014062,SUP-10082,CH-867,2024-06,1964,1650.0,84.0,
CAP-014063,SUP-10082,CH-867,2024-07,2087,1444.0,69.2,
CAP-014064,SUP-10082,CH-867,2024-08,1900,,74.8,
CAP-014065,SUP-10082,CH-867,2024-09,2112,1234.0,58.4,
CAP-014066,SUP-10082,CH-867,2024-10,1861,1141.0,61.3,
CAP-014067,SUP-10082,CH-867,2024-11,1934,1995.0,100.0,
CAP-014068,SUP-10082,CH-867,2024-12,1942,1451.0,74.7,
CAP-014069,SUP-10082,CH-867,2025-01,2047,2122.0,100.0,
CAP-014070,SUP-10082,CH-867,2025-02,2050,1765.0,86.1,
CAP-014071,SUP-10082,CH-867,2025-03,1961,1886.0,96.2,
CAP-014072,SUP-10082,CH-867,2025-04,1911,1780.0,93.1,
CAP-014073,SUP-10082,CH-867,2025-05,2057,1623.0,78.9,
CAP-014074,SUP-10082,CH-867,2025-06,1857,1742.0,93.8,
CAP-014075,SUP-10082,CH-867,2025-07,1945,,71.7,
CAP-014076,SUP-10082,CH-867,2025-08,2104,1294.0,61.5,
CAP-014077,SUP-10082,CH-867,2025-09,1971,1986.0,100.0,
CAP-014078,SUP-10082,CH-867,2025-10,2092,1786.0,85.4,
CAP-014079,SUP-10082,CH-867,2025-11,2036,1930.0,94.8,
CAP-014080,SUP-10082,CH-867,2025-12,1828,1413.0,77.3,
CAP-014081,SUP-10082,CH-867,2026-01,1960,1536.0,78.4,
CAP-014082,SUP-10082,CH-867,2026-02,1819,1287.0,70.8,
CAP-014083,SUP-10082,CH-867,2026-03,2170,2132.0,98.2,
CAP-014084,SUP-10082,CH-867,2026-04,1865,1377.0,73.8,
CAP-014085,SUP-08129,CH-116,2024-01,189,150.0,79.4,
CAP-014086,SUP-08129,CH-116,2024-02,220,190.0,86.4,
CAP-014087,SUP-08129,CH-116,2024-03,206,132.0,64.1,
CAP-014088,SUP-08129,CH-116,2024-04,204,157.0,77.0,
CAP-014089,SUP-08129,CH-116,2024-05,225,178.0,79.1,
CAP-014090,SUP-08129,CH-116,2024-06,211,179.0,84.8,
CAP-014091,SUP-08129,CH-116,2024-07,221,206.0,93.2,
CAP-014092,SUP-08129,CH-116,2024-08,209,133.0,63.6,
CAP-014093,SUP-08129,CH-116,2024-09,212,155.0,73.1,
CAP-014094,SUP-08129,CH-116,2024-10,204,162.0,79.4,
CAP-014095,SUP-08129,CH-116,2024-11,222,,100.0,
CAP-014096,SUP-08129,CH-116,2024-12,227,230.0,100.0,
CAP-014097,SUP-08129,CH-116,2025-01,221,128.0,,
CAP-014098,SUP-08129,CH-116,2025-02,205,192.0,93.7,
CAP-014099,SUP-08129,CH-116,2025-03,220,218.0,99.1,
CAP-014100,SUP-08129,CH-116,2025-04,221,164.0,74.2,
CAP-014101,SUP-08129,CH-116,2025-05,231,141.0,61.0,
CAP-014102,SUP-08129,CH-116,2025-06,232,155.0,66.8,
CAP-014103,SUP-08129,CH-116,2025-07,236,,68.2,
CAP-014104,SUP-08129,CH-116,2025-08,236,144.0,61.0,
CAP-014105,SUP-08129,CH-116,2025-09,249,150.0,60.2,
CAP-014106,SUP-08129,CH-116,2025-10,263,173.0,65.8,
CAP-014107,SUP-08129,CH-116,2025-11,241,177.0,,
CAP-014108,SUP-08129,CH-116,2025-12,249,200.0,80.3,
CAP-014109,SUP-08129,CH-116,2026-01,266,208.0,78.2,
CAP-014110,SUP-08129,CH-116,2026-02,244,219.0,89.8,
CAP-014111,SUP-08129,CH-116,2026-03,236,243.0,100.0,
CAP-014112,SUP-08129,CH-116,2026-04,251,161.0,64.1,
CAP-014113,SUP-11330,FT-185,2024-01,393,241.0,61.3,
CAP-014114,SUP-11330,FT-185,2024-02,393,371.0,94.4,
CAP-014115,SUP-11330,FT-185,2024-03,416,385.0,92.5,
CAP-014116,SUP-11330,FT-185,2024-04,411,245.0,59.6,
CAP-014117,SUP-11330,FT-185,2024-05,453,387.0,85.4,
CAP-014118,SUP-11330,FT-185,2024-06,391,299.0,76.5,
CAP-014119,SUP-11330,FT-185,2024-07,447,421.0,94.2,
CAP-014120,SUP-11330,FT-185,2024-08,428,305.0,71.3,
CAP-014121,SUP-11330,FT-185,2024-09,430,402.0,93.5,
CAP-014122,SUP-11330,FT-185,2024-10,413,430.0,100.0,
CAP-014123,SUP-11330,FT-185,2024-11,426,354.0,83.1,
CAP-014124,SUP-11330,FT-185,2024-12,456,256.0,56.1,
CAP-014125,SUP-11330,FT-185,2025-01,404,324.0,80.2,
CAP-014126,SUP-11330,FT-185,2025-02,439,393.0,89.5,
CAP-014127,SUP-11330,FT-185,2025-03,472,271.0,57.4,
CAP-014128,SUP-11330,FT-185,2025-04,470,,76.4,
CAP-014129,SUP-11330,FT-185,2025-05,485,371.0,76.5,
CAP-014130,SUP-11330,FT-185,2025-06,449,395.0,,
CAP-014131,SUP-11330,FT-185,2025-07,468,479.0,100.0,
CAP-014132,SUP-11330,FT-185,2025-08,477,315.0,66.0,
CAP-014133,SUP-11330,FT-185,2025-09,478,405.0,84.7,
CAP-014134,SUP-11330,FT-185,2025-10,463,472.0,100.0,
CAP-014135,SUP-11330,FT-185,2025-11,466,473.0,100.0,
CAP-014136,SUP-11330,FT-185,2025-12,511,,58.3,
CAP-014137,SUP-11330,FT-185,2026-01,513,497.0,96.9,
CAP-014138,SUP-11330,FT-185,2026-02,448,290.0,64.7,
CAP-014139,SUP-11330,FT-185,2026-03,491,414.0,84.3,
CAP-014140,SUP-11330,FT-185,2026-04,514,470.0,91.4,
CAP-014141,SUP-13443,CH-112,2024-01,848,539.0,63.6,
CAP-014142,SUP-13443,CH-112,2024-02,799,479.0,59.9,
CAP-014143,SUP-13443,CH-112,2024-03,804,791.0,98.4,
CAP-014144,SUP-13443,CH-112,2024-04,818,505.0,61.7,
CAP-014145,SUP-13443,CH-112,2024-05,797,768.0,96.4,
CAP-014146,SUP-13443,CH-112,2024-06,798,796.0,99.7,
CAP-014147,SUP-13443,CH-112,2024-07,892,789.0,88.5,
CAP-014148,SUP-13443,CH-112,2024-08,759,636.0,83.8,
CAP-014149,SUP-13443,CH-112,2024-09,767,608.0,79.3,
CAP-014150,SUP-13443,CH-112,2024-10,788,562.0,71.3,
CAP-014151,SUP-13443,CH-112,2024-11,778,605.0,77.8,
CAP-014152,SUP-13443,CH-112,2024-12,808,806.0,99.8,
CAP-014153,SUP-13443,CH-112,2025-01,783,487.0,62.2,
CAP-014154,SUP-13443,CH-112,2025-02,816,575.0,70.5,
CAP-014155,SUP-13443,CH-112,2025-03,781,765.0,98.0,
CAP-014156,SUP-13443,CH-112,2025-04,795,504.0,63.4,
CAP-014157,SUP-13443,CH-112,2025-05,729,,73.1,
CAP-014158,SUP-13443,CH-112,2025-06,837,802.0,95.8,
CAP-014159,SUP-13443,CH-112,2025-07,698,571.0,81.8,
CAP-014160,SUP-13443,CH-112,2025-08,801,497.0,,
CAP-014161,SUP-13443,CH-112,2025-09,743,,70.4,
CAP-014162,SUP-13443,CH-112,2025-10,863,581.0,67.3,
CAP-014163,SUP-13443,CH-112,2025-11,784,779.0,99.4,
CAP-014164,SUP-13443,CH-112,2025-12,810,745.0,92.0,
CAP-014165,SUP-13443,CH-112,2026-01,781,465.0,,
CAP-014166,SUP-13443,CH-112,2026-02,712,583.0,81.9,
CAP-014167,SUP-13443,CH-112,2026-03,787,638.0,81.1,
CAP-014168,SUP-13443,CH-112,2026-04,778,455.0,58.5,
CAP-014169,SUP-06656,TR-600,2024-01,593,564.0,95.1,
CAP-014170,SUP-06656,TR-600,2024-02,587,399.0,68.0,
CAP-014171,SUP-06656,TR-600,2024-03,572,354.0,,
CAP-014172,SUP-06656,TR-600,2024-04,604,454.0,75.2,
CAP-014173,SUP-06656,TR-600,2024-05,577,425.0,73.7,
CAP-014174,SUP-06656,TR-600,2024-06,566,341.0,60.2,
CAP-014175,SUP-06656,TR-600,2024-07,528,501.0,94.9,
CAP-014176,SUP-06656,TR-600,2024-08,528,500.0,,
CAP-014177,SUP-06656,TR-600,2024-09,526,419.0,79.7,
CAP-014178,SUP-06656,TR-600,2024-10,573,549.0,95.8,
CAP-014179,SUP-06656,TR-600,2024-11,538,479.0,89.0,
CAP-014180,SUP-06656,TR-600,2024-12,542,471.0,86.9,
CAP-014181,SUP-06656,TR-600,2025-01,505,518.0,100.0,
CAP-014182,SUP-06656,TR-600,2025-02,546,443.0,81.1,
CAP-014183,SUP-06656,TR-600,2025-03,507,296.0,58.4,
CAP-014184,SUP-06656,TR-600,2025-04,566,557.0,98.4,
CAP-014185,SUP-06656,TR-600,2025-05,507,328.0,,
CAP-014186,SUP-06656,TR-600,2025-06,389,264.0,67.9,
CAP-014187,SUP-06656,TR-600,2025-07,554,573.0,100.0,
CAP-014188,SUP-06656,TR-600,2025-08,467,438.0,93.8,
CAP-014189,SUP-06656,TR-600,2025-09,497,,92.6,
CAP-014190,SUP-06656,TR-600,2025-10,492,315.0,64.0,
CAP-014191,SUP-06656,TR-600,2025-11,421,340.0,80.8,
CAP-014192,SUP-06656,TR-600,2025-12,508,488.0,96.1,
CAP-014193,SUP-06656,TR-600,2026-01,448,356.0,79.5,
CAP-014194,SUP-06656,TR-600,2026-02,473,344.0,72.7,
CAP-014195,SUP-06656,TR-600,2026-03,505,396.0,78.4,
CAP-014196,SUP-06656,TR-600,2026-04,408,339.0,83.1,
CAP-014197,SUP-06484,SC-1244,2024-01,2077,2092.0,100.0,
CAP-014198,SUP-06484,SC-1244,2024-02,1903,1972.0,100.0,
CAP-014199,SUP-06484,SC-1244,2024-03,1931,1870.0,96.8,
CAP-014200,SUP-06484,SC-1244,2024-04,1981,1878.0,94.8,
CAP-014201,SUP-06484,SC-1244,2024-05,2168,1836.0,84.7,
CAP-014202,SUP-06484,SC-1244,2024-06,2193,1485.0,67.7,
CAP-014203,SUP-06484,SC-1244,2024-07,2125,1256.0,59.1,
CAP-014204,SUP-06484,SC-1244,2024-08,2257,2123.0,94.1,
CAP-014205,SUP-06484,SC-1244,2024-09,2055,2019.0,98.2,
CAP-014206,SUP-06484,SC-1244,2024-10,2097,1948.0,,
CAP-014207,SUP-06484,SC-1244,2024-11,2376,2021.0,85.1,
CAP-014208,SUP-06484,SC-1244,2024-12,2387,2259.0,94.6,
CAP-014209,SUP-06484,SC-1244,2025-01,2251,2233.0,99.2,
CAP-014210,SUP-06484,SC-1244,2025-02,2185,1992.0,91.2,
CAP-014211,SUP-06484,SC-1244,2025-03,2251,1899.0,84.4,
CAP-014212,SUP-06484,SC-1244,2025-04,2453,1357.0,55.3,
CAP-014213,SUP-06484,SC-1244,2025-05,2302,1300.0,56.5,
CAP-014214,SUP-06484,SC-1244,2025-06,2267,1949.0,86.0,
