quality_event_id,part_id,supplier_id,batch_id,event_date,event_type,severity,disposition_status,affected_qty
QE-0010107,HY-1196,SUP-10390,BATCH-HY-1196-20260107-7,2026-01-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010108,SC-1066,SUP-02906,BATCH-SC-1066-20240225-7,2024-02-25,Deviation Approved,High,Closed,10
QE-0010109,BR-144,SUP-04554,BATCH-BR-144-20241120-4,2024-11-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010110,HY-1191,SUP-03032,BATCH-HY-1191-20250914-4,2025-09-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010111,CB-322,SUP-08668,BATCH-CB-322-20240601-1,2024-06-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010112,FT-843,SUP-07647,BATCH-FT-843-20240511-8,2024-05-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010113,TR-650,SUP-03207,BATCH-TR-650-20240219-8,2024-02-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010114,CH-1241,SUP-03587,BATCH-CH-1241-20250101-6,2025-01-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010115,TR-553,SUP-09842,BATCH-TR-553-20260115-8,2026-01-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010116,CB-1047,SUP-09841,BATCH-CB-1047-20260705-2,2026-07-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010117,EC-382,SUP-06003,BATCH-EC-382-20250908-8,2025-09-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010118,TR-1309,SUP-09930,BATCH-TR-1309-20260707-8,2026-07-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010119,CB-346,SUP-01212,BATCH-CB-346-20240623-6,2024-06-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010120,FT-1305,SUP-14390,BATCH-FT-1305-20250504-6,2025-05-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010121,BR-1107,SUP-10207,BATCH-BR-1107-20241028-8,2024-10-28,Deviation Approved,High,Under Investigation,250
QE-0010122,FL-597,SUP-03630,BATCH-FL-597-20251018-2,2025-10-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010123,EC-1326,SUP-13796,BATCH-EC-1326-20250806-8,2025-08-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010124,FL-769,SUP-11059,BATCH-FL-769-20251021-8,2025-10-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010125,SC-497,SUP-03061,BATCH-SC-497-20260411-5,2026-04-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010126,TR-1097,SUP-03921,BATCH-TR-1097-20250912-6,2025-09-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010127,TR-870,SUP-08450,BATCH-TR-870-20240822-7,2024-08-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010128,ST-1309,SUP-10007,BATCH-ST-1309-20240413-2,2024-04-13,Defect,High,Approved for Use,0
QE-0010129,HY-555,SUP-13539,BATCH-HY-555-20250413-2,2025-04-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010130,ST-477,SUP-12601,BATCH-ST-477-20250721-2,2025-07-21,Defect,Medium,Closed,50
QE-0010131,FL-393,SUP-12118,BATCH-FL-393-20241215-6,2024-12-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010132,HY-882,SUP-00874,BATCH-HY-882-20260606-8,2026-06-06,Hold,High,Under Investigation,100
QE-0010133,TR-1281,SUP-05623,BATCH-TR-1281-20240108-8,2024-01-08,Hold,Medium,Under Investigation,25
QE-0010134,CB-533,SUP-13222,BATCH-CB-533-20250520-3,2025-05-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010135,EC-852,SUP-06048,BATCH-EC-852-20260820-6,2026-08-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010136,TR-216,SUP-10569,BATCH-TR-216-20260310-1,2026-03-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010137,ST-1022,SUP-04750,BATCH-ST-1022-20250726-1,2025-07-26,Defect,Low,Approved for Use,10
QE-0010138,CH-365,SUP-14855,BATCH-CH-365-20241216-4,2024-12-16,Hold,High,Approved for Use,500
QE-0010139,EN-1104,SUP-14933,BATCH-EN-1104-20260315-2,2026-03-15,Incoming Inspection Pass,Not Applicable,,0
QE-0010140,FL-569,SUP-03970,BATCH-FL-569-20260622-1,2026-06-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010141,CB-1348,SUP-01651,BATCH-CB-1348-20260525-8,2026-05-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010142,FT-1144,SUP-10799,BATCH-FT-1144-20250815-2,2025-08-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010143,FT-1311,SUP-00676,BATCH-FT-1311-20241124-5,2024-11-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010144,CB-348,SUP-01991,BATCH-CB-348-20240930-1,2024-09-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010145,ST-553,SUP-04528,BATCH-ST-553-20260705-3,2026-07-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010146,ST-446,SUP-13675,BATCH-ST-446-20251027-6,2025-10-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010147,FT-635,SUP-04398,BATCH-FT-635-20240822-4,2024-08-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010148,EC-1236,SUP-03676,BATCH-EC-1236-20240817-7,2024-08-17,Hold,Medium,Scrapped,10
QE-0010149,BR-428,SUP-04086,BATCH-BR-428-20250324-3,2025-03-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010150,EN-838,SUP-12387,BATCH-EN-838-20260226-2,2026-02-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010151,FL-647,SUP-04797,BATCH-FL-647-20250701-7,2025-07-01,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010152,FT-321,SUP-01400,BATCH-FT-321-20250415-4,2025-04-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010153,BR-680,SUP-10280,BATCH-BR-680-20240604-6,2024-06-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010154,ST-1164,SUP-09582,BATCH-ST-1164-20250905-1,2025-09-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010155,HY-658,SUP-05920,BATCH-HY-658-20240607-8,2024-06-07,Defect,Low,Closed,500
QE-0010156,BR-653,SUP-14623,BATCH-BR-653-20240512-2,2024-05-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010157,CH-663,SUP-11977,BATCH-CH-663-20241125-1,2024-11-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010158,FL-630,SUP-09257,BATCH-FL-630-20240424-1,2024-04-24,Hold,Critical,Under Investigation,0
QE-0010159,EC-563,SUP-08557,BATCH-EC-563-20251230-5,2025-12-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010160,FT-399,SUP-08405,BATCH-FT-399-20240802-2,2024-08-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010161,HY-534,SUP-11424,BATCH-HY-534-20251210-2,2025-12-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010162,FL-253,SUP-13531,BATCH-FL-253-20260317-3,2026-03-17,Defect,Low,Closed,25
QE-0010163,CB-744,SUP-09834,BATCH-CB-744-20250815-4,2025-08-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010164,HY-234,SUP-00290,BATCH-HY-234-20250830-1,2025-08-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010165,EC-862,SUP-07994,BATCH-EC-862-20250304-2,2025-03-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010166,CB-876,SUP-09834,BATCH-CB-876-20250620-8,2025-06-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010167,FT-726,SUP-06317,BATCH-FT-726-20260608-1,2026-06-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010168,EN-743,SUP-07750,BATCH-EN-743-20240724-2,2024-07-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010169,EL-914,SUP-09187,BATCH-EL-914-20250409-4,2025-04-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010170,FL-657,SUP-08686,BATCH-FL-657-20250807-4,2025-08-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010171,EL-538,SUP-09727,BATCH-EL-538-20241030-3,2024-10-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010172,CH-1112,SUP-05410,BATCH-CH-1112-20260121-2,2026-01-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010173,FL-494,SUP-13536,BATCH-FL-494-20240118-2,2024-01-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010174,FL-1109,SUP-14419,BATCH-FL-1109-20240521-7,2024-05-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010175,FL-414,SUP-08281,BATCH-FL-414-20250413-5,2025-04-13,Hold,Medium,Closed,100
QE-0010176,ST-1263,SUP-05458,BATCH-ST-1263-20250214-4,2025-02-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010177,FL-226,SUP-00814,BATCH-FL-226-20260131-5,2026-01-31,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010178,SC-788,SUP-03508,BATCH-SC-788-20260105-6,2026-01-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010179,EN-643,SUP-07228,BATCH-EN-643-20260105-1,2026-01-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010180,EL-107,SUP-10887,BATCH-EL-107-20260807-8,2026-08-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010181,CH-351,SUP-01736,BATCH-CH-351-20250715-7,2025-07-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010182,FT-1069,SUP-08189,BATCH-FT-1069-20250211-5,2025-02-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010183,EN-656,SUP-03983,BATCH-EN-656-20260626-7,2026-06-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010184,TR-787,SUP-00607,BATCH-TR-787-20251107-3,2025-11-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010185,EL-405,SUP-06714,BATCH-EL-405-20240927-8,2024-09-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010186,CB-378,SUP-11662,BATCH-CB-378-20260827-1,2026-08-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010187,FL-334,SUP-00549,BATCH-FL-334-20260207-5,2026-02-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010188,ST-673,SUP-07506,BATCH-ST-673-20240117-4,2024-01-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010189,CH-1089,SUP-07311,BATCH-CH-1089-20260605-2,2026-06-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010190,EN-357,SUP-13049,BATCH-EN-357-20250314-7,2025-03-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010191,SC-112,SUP-00085,BATCH-SC-112-20260408-7,2026-04-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010192,CB-1301,SUP-08610,BATCH-CB-1301-20250419-8,2025-04-19,Hold,Critical,,10
QE-0010193,EC-322,SUP-09004,BATCH-EC-322-20241002-4,2024-10-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010194,EC-763,SUP-12723,BATCH-EC-763-20250510-7,2025-05-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010195,FL-722,SUP-04117,BATCH-FL-722-20251118-3,2025-11-18,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010196,TR-860,SUP-05951,BATCH-TR-860-20250703-7,2025-07-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010197,FT-420,SUP-06684,BATCH-FT-420-20250909-6,2025-09-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010198,CH-659,SUP-13899,BATCH-CH-659-20250419-8,2025-04-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010199,EN-293,SUP-09905,BATCH-EN-293-20260303-5,2026-03-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010200,BR-437,SUP-08662,BATCH-BR-437-20260508-6,2026-05-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010201,FL-861,SUP-07355,BATCH-FL-861-20240529-7,2024-05-29,Hold,Medium,Closed,500
QE-0010202,EL-951,SUP-01317,BATCH-EL-951-20241222-2,2024-12-22,Hold,High,Under Investigation,25
QE-0010203,EC-410,SUP-08225,BATCH-EC-410-20251215-8,2025-12-15,Deviation Approved,Medium,Closed,10
QE-0010204,EC-733,SUP-12500,BATCH-EC-733-20250130-8,2025-01-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010205,BR-982,SUP-02775,BATCH-BR-982-20240707-8,2024-07-07,Incoming Inspection Pass,Not Applicable,,0
QE-0010206,FT-1120,SUP-02840,BATCH-FT-1120-20260321-5,2026-03-21,Deviation Approved,Low,Approved for Use,50
QE-0010207,CB-248,SUP-04549,BATCH-CB-248-20250910-4,2025-09-10,Deviation Approved,Medium,Under Investigation,500
QE-0010208,CB-1121,SUP-12214,BATCH-CB-1121-20240905-4,2024-09-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010209,EN-1160,SUP-05413,BATCH-EN-1160-20240623-4,2024-06-23,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010210,CB-140,SUP-00342,BATCH-CB-140-20241206-4,2024-12-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010211,HY-611,SUP-02561,BATCH-HY-611-20250609-8,2025-06-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010212,EC-1153,SUP-14772,BATCH-EC-1153-20241208-6,2024-12-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010213,SC-1265,SUP-11463,BATCH-SC-1265-20240305-5,2024-03-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010214,FT-1190,SUP-03536,BATCH-FT-1190-20240103-2,2024-01-03,Recall,Medium,Approved for Use,25
QE-0010215,TR-310,SUP-00585,BATCH-TR-310-20251001-4,2025-10-01,Incoming Inspection Pass,Not Applicable,,0
QE-0010216,EC-461,SUP-01103,BATCH-EC-461-20241127-1,2024-11-27,Incoming Inspection Pass,Not Applicable,,0
QE-0010217,TR-493,SUP-00272,BATCH-TR-493-20250822-5,2025-08-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010218,CH-1072,SUP-13573,BATCH-CH-1072-20240613-1,2024-06-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010219,SC-758,SUP-08216,BATCH-SC-758-20240723-7,2024-07-23,Deviation Approved,Critical,,250
QE-0010220,BR-787,SUP-02165,BATCH-BR-787-20251217-5,2025-12-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010221,BR-886,SUP-13486,BATCH-BR-886-20260122-6,2026-01-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010222,SC-446,SUP-11221,BATCH-SC-446-20240429-4,2024-04-29,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010223,BR-1177,SUP-12936,BATCH-BR-1177-20240104-2,2024-01-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010224,EL-973,SUP-02438,BATCH-EL-973-20250227-7,2025-02-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010225,FT-707,SUP-13371,BATCH-FT-707-20251011-1,2025-10-11,Defect,Low,Scrapped,0
QE-0010226,EC-1032,SUP-11144,BATCH-EC-1032-20250113-4,2025-01-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010227,TR-1333,SUP-10031,BATCH-TR-1333-20240520-4,2024-05-20,Hold,Critical,Under Investigation,10
QE-0010228,EN-685,SUP-09275,BATCH-EN-685-20240814-4,2024-08-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010229,EC-853,SUP-08191,BATCH-EC-853-20241205-3,2024-12-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010230,SC-299,SUP-07154,BATCH-SC-299-20241125-2,2024-11-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010231,FT-618,SUP-04658,BATCH-FT-618-20260504-8,2026-05-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010232,TR-1330,SUP-05690,BATCH-TR-1330-20250621-3,2025-06-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010233,CH-1337,SUP-05751,BATCH-CH-1337-20240920-6,2024-09-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010234,EC-1128,SUP-06336,BATCH-EC-1128-20251214-6,2025-12-14,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010235,EL-599,SUP-09721,BATCH-EL-599-20250115-8,2025-01-15,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010236,HY-269,SUP-12660,BATCH-HY-269-20240724-8,2024-07-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010237,ST-1250,SUP-03434,BATCH-ST-1250-20250322-1,2025-03-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010238,CB-757,SUP-00510,BATCH-CB-757-20260422-7,2026-04-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010239,FT-666,SUP-11231,BATCH-FT-666-20240903-8,2024-09-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010240,FL-622,SUP-01555,BATCH-FL-622-20250220-1,2025-02-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010241,EC-524,SUP-09374,BATCH-EC-524-20250713-4,2025-07-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010242,CH-1034,SUP-14155,BATCH-CH-1034-20260217-1,2026-02-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010243,BR-667,SUP-14405,BATCH-BR-667-20251204-3,2025-12-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010244,TR-203,SUP-06876,BATCH-TR-203-20260622-2,2026-06-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010245,EC-801,SUP-04995,BATCH-EC-801-20240606-4,2024-06-06,Hold,High,Scrapped,100
QE-0010246,CH-1239,SUP-03592,BATCH-CH-1239-20240611-7,2024-06-11,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010247,FT-1212,SUP-07363,BATCH-FT-1212-20240519-2,2024-05-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010248,EL-899,SUP-11577,BATCH-EL-899-20240905-8,2024-09-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010249,ST-1240,SUP-02030,BATCH-ST-1240-20250307-1,2025-03-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010250,HY-782,SUP-03855,BATCH-HY-782-20260315-8,2026-03-15,Hold,Low,Approved for Use,0
QE-0010251,CH-830,SUP-09294,BATCH-CH-830-20250730-8,2025-07-30,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010252,EL-835,SUP-05887,BATCH-EL-835-20241112-2,2024-11-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010253,CH-1009,SUP-03099,BATCH-CH-1009-20250516-8,2025-05-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010254,FL-1008,SUP-11074,BATCH-FL-1008-20251117-2,2025-11-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010255,EL-796,SUP-14684,BATCH-EL-796-20240404-3,2024-04-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010256,ST-231,SUP-05549,BATCH-ST-231-20240120-3,2024-01-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010257,TR-1342,SUP-08292,BATCH-TR-1342-20240909-4,2024-09-09,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010258,BR-584,SUP-06049,BATCH-BR-584-20260129-7,2026-01-29,Hold,Low,Approved for Use,0
QE-0010259,TR-1239,SUP-14528,BATCH-TR-1239-20241021-3,2024-10-21,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010260,FT-1027,SUP-01910,BATCH-FT-1027-20241127-5,2024-11-27,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010261,FL-417,SUP-03852,BATCH-FL-417-20260716-5,2026-07-16,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010262,SC-958,SUP-02470,BATCH-SC-958-20250906-8,2025-09-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010263,EL-806,SUP-01090,BATCH-EL-806-20240225-5,2024-02-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010264,CB-660,SUP-14365,BATCH-CB-660-20250313-3,2025-03-13,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010265,CH-695,SUP-01929,BATCH-CH-695-20240120-5,2024-01-20,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010266,FL-183,SUP-10511,BATCH-FL-183-20241008-3,2024-10-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010267,HY-520,SUP-02852,BATCH-HY-520-20241012-7,2024-10-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010268,BR-642,SUP-13905,BATCH-BR-642-20260705-3,2026-07-05,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010269,TR-273,SUP-10382,BATCH-TR-273-20240205-7,2024-02-05,Deviation Approved,High,Approved for Use,0
QE-0010270,BR-692,SUP-03436,BATCH-BR-692-20241107-4,2024-11-07,Defect,High,Closed,50
QE-0010271,EL-1074,SUP-13163,BATCH-EL-1074-20250607-6,2025-06-07,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010272,EN-137,SUP-09348,BATCH-EN-137-20260504-4,2026-05-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010273,HY-1021,SUP-07095,BATCH-HY-1021-20240915-2,2024-09-15,Defect,High,Under Investigation,10
QE-0010274,HY-1081,SUP-08441,BATCH-HY-1081-20250602-4,2025-06-02,Hold,Medium,Closed,0
QE-0010275,HY-680,SUP-08859,BATCH-HY-680-20240328-3,2024-03-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010276,CH-1191,SUP-07352,BATCH-CH-1191-20241003-6,2024-10-03,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010277,FL-1098,SUP-00928,BATCH-FL-1098-20250626-3,2025-06-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010278,CH-220,SUP-01033,BATCH-CH-220-20250528-3,2025-05-28,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010279,CH-897,SUP-10228,BATCH-CH-897-20251126-8,2025-11-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010280,TR-633,SUP-04396,BATCH-TR-633-20241102-6,2024-11-02,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010281,ST-542,SUP-13116,BATCH-ST-542-20260429-3,2026-04-29,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010282,TR-408,SUP-14254,BATCH-TR-408-20250904-6,2025-09-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010283,ST-1340,SUP-11836,BATCH-ST-1340-20240408-3,2024-04-08,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010284,EL-763,SUP-11899,BATCH-EL-763-20241122-4,2024-11-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010285,TR-888,SUP-14688,BATCH-TR-888-20260814-3,2026-08-14,Deviation Approved,Medium,Closed,100
QE-0010286,CH-175,SUP-13980,BATCH-CH-175-20250510-8,2025-05-10,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010287,EC-1086,SUP-07519,BATCH-EC-1086-20240306-6,2024-03-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010288,CB-155,SUP-09631,BATCH-CB-155-20240622-3,2024-06-22,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010289,TR-778,SUP-10787,BATCH-TR-778-20251116-2,2025-11-16,Hold,Medium,Closed,50
QE-0010290,SC-831,SUP-00529,BATCH-SC-831-20240926-4,2024-09-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010291,HY-420,SUP-05520,BATCH-HY-420-20240424-4,2024-04-24,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010292,EN-376,SUP-14183,BATCH-EN-376-20240519-1,2024-05-19,Incoming Inspection Pass,Not Applicable,,0
QE-0010293,CH-156,SUP-08274,BATCH-CH-156-20260617-7,2026-06-17,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010294,SC-246,SUP-02282,BATCH-SC-246-20240519-1,2024-05-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010295,EL-208,SUP-01712,BATCH-EL-208-20251205-2,2025-12-05,Hold,Medium,Under Investigation,50
QE-0010296,EC-694,SUP-05320,BATCH-EC-694-20260119-3,2026-01-19,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010297,BR-289,SUP-02775,BATCH-BR-289-20250906-5,2025-09-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010298,SC-119,SUP-13010,BATCH-SC-119-20250812-7,2025-08-12,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010299,HY-162,SUP-07889,BATCH-HY-162-20260404-2,2026-04-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010300,CB-182,SUP-02293,BATCH-CB-182-20240226-2,2024-02-26,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010301,ST-839,SUP-00365,BATCH-ST-839-20250630-1,2025-06-30,Defect,Medium,Approved for Use,500
QE-0010302,ST-181,SUP-00962,BATCH-ST-181-20260415-2,2026-04-15,Defect,Low,Under Investigation,50
QE-0010303,CB-891,SUP-02122,BATCH-CB-891-20260803-6,2026-08-03,Incoming Inspection Pass,Not Applicable,,0
QE-0010304,FT-108,SUP-12315,BATCH-FT-108-20240925-1,2024-09-25,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010305,EN-1298,SUP-06193,BATCH-EN-1298-20240804-6,2024-08-04,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010306,ST-692,SUP-04905,BATCH-ST-692-20241106-3,2024-11-06,Incoming Inspection Pass,Not Applicable,Closed,0
QE-0010307,HY-268,SUP-00682,BATCH-HY-268-20240321-4,2024-03-21,Incoming Inspection Pass,Not Applicable,Closed,0
