shipment_id,po_id,lane_id,carrier,ship_date,eta_date,actual_arrival_date,shipment_qty,shipment_status
SHP-0012960,PO-0003211,LANE-016621,BlueLine Transport,2026-04-25,2026-05-28,2026-05-29,100,Delivered
SHP-0012961,PO-0001931,LANE-000281,Pacific Rim Shipping,2024-03-12,2024-03-14,,100,In Transit
SHP-0012962,PO-0024083,LANE-004818,Continental Cargo,2024-07-01,2024-07-06,2024-07-05,200,Delivered
SHP-0012963,PO-0003943,LANE-008512,Pacific Rim Shipping,2025-07-11,2025-07-23,2025-07-22,50,Delivered
SHP-0012964,PO-0025374,LANE-006689,BlueLine Transport,2024-04-26,2024-05-25,2024-05-27,100,Delivered
SHP-0012965,PO-0016176,LANE-013908,Atlas Intermodal,2024-07-11,2024-08-06,2024-08-06,500,Delivered
SHP-0012966,PO-0014562,LANE-004532,Atlas Intermodal,2026-07-06,2026-07-28,,1200,In Transit
SHP-0012967,PO-0005540,LANE-001350,Continental Cargo,2026-04-22,2026-04-26,2026-04-28,100,Delivered
SHP-0012968,PO-0004306,LANE-007479,Atlas Intermodal,2025-03-08,2025-03-11,2025-03-09,1200,Delivered
SHP-0012969,PO-0015392,LANE-003001,EuroFreight Express,2025-06-30,2025-07-31,2025-08-01,50,Delivered
SHP-0012970,PO-0013299,LANE-006347,,2026-08-31,2026-09-06,,200,Delayed
SHP-0012971,PO-0012965,LANE-007325,Atlas Intermodal,2026-06-27,2026-06-30,2026-06-29,100,Delivered
SHP-0012972,PO-0021181,LANE-008195,Ironhide Trucking,2024-02-13,2024-02-15,,200,In Transit
SHP-0012973,PO-0013249,LANE-001064,Pacific Rim Shipping,2024-05-21,2024-06-02,2024-06-01,1200,Delivered
SHP-0012974,PO-0011303,LANE-014319,,2024-05-18,2024-06-19,,500,In Transit
SHP-0012975,PO-0019510,LANE-001985,Pacific Rim Shipping,2024-08-27,2024-08-31,2024-08-31,500,Delivered
SHP-0012976,PO-0006335,LANE-006129,TransGlobal Freight,2026-01-16,2026-02-13,,500,Lost
SHP-0012977,PO-0021082,LANE-010344,Continental Cargo,2026-07-14,2026-07-31,2026-07-31,500,Delivered
SHP-0012978,PO-0019068,LANE-005697,Ironhide Trucking,2024-03-02,2024-03-06,2024-03-03,800,Delivered
SHP-0012979,PO-0019672,LANE-015087,BlueLine Transport,2024-04-15,2024-04-28,2024-04-26,50,Delivered
SHP-0012980,PO-0004109,LANE-016286,EuroFreight Express,2024-12-26,2025-01-19,2025-01-20,100,Delivered
SHP-0012981,PO-0004293,LANE-016364,Pacific Rim Shipping,2026-08-20,2026-08-29,2026-08-31,300,Delivered
SHP-0012982,PO-0020805,LANE-001309,Atlas Intermodal,2025-11-21,2025-12-21,,300,Delayed
SHP-0012983,PO-0020499,LANE-000532,Continental Cargo,2024-10-08,2024-10-11,2024-10-11,50,Delivered
SHP-0012984,PO-0007054,LANE-009666,Pacific Rim Shipping,2026-06-10,2026-06-22,2026-06-25,500,Delivered
SHP-0012985,PO-0017544,LANE-005331,BlueLine Transport,2024-12-22,2024-12-26,2024-12-28,1200,Delivered
SHP-0012986,PO-0003485,LANE-009166,Continental Cargo,2024-11-04,2024-12-04,,300,Lost
SHP-0012987,PO-0003951,LANE-013564,Meridian Logistics,2025-07-26,2025-08-06,,1200,In Transit
SHP-0012988,PO-0026196,LANE-016422,Ironhide Trucking,2024-09-01,2024-09-07,2024-09-04,500,Delivered
SHP-0012989,PO-0025506,LANE-001628,EuroFreight Express,2025-06-17,,2025-07-01,100,Delivered
SHP-0012990,PO-0016676,LANE-014634,TransGlobal Freight,2026-01-10,2026-01-15,2026-01-18,500,Delivered
SHP-0012991,PO-0019940,LANE-013285,TransGlobal Freight,2025-07-09,2025-07-11,2025-07-11,200,Delivered
SHP-0012992,PO-0024787,LANE-011000,Meridian Logistics,2024-12-01,2024-12-25,2024-12-26,500,Delivered
SHP-0012993,PO-0025580,LANE-005194,EuroFreight Express,2025-07-25,2025-07-28,,50,In Transit
SHP-0012994,PO-0024039,LANE-002247,Ironhide Trucking,2025-12-20,2025-12-25,,800,In Transit
SHP-0012995,PO-0009821,LANE-010119,EuroFreight Express,2024-02-29,2024-03-12,2024-03-11,800,Delivered
SHP-0012996,PO-0003931,LANE-007562,BlueLine Transport,2026-06-28,2026-07-03,2026-07-06,50,Delivered
SHP-0012997,PO-0003192,LANE-005294,Continental Cargo,2024-12-22,2024-12-23,2024-12-21,300,Delivered
SHP-0012998,PO-0026893,LANE-014035,Meridian Logistics,2026-06-09,2026-06-19,2026-06-22,1200,Delivered
SHP-0012999,PO-0019811,LANE-004171,Continental Cargo,2025-06-29,2025-07-01,2025-06-30,100,Delivered
SHP-0013000,PO-0014269,LANE-014191,Continental Cargo,2026-08-20,2026-08-31,,200,Delayed
SHP-0013001,PO-0015720,LANE-000721,Pacific Rim Shipping,2026-04-29,2026-05-09,2026-05-06,200,Delivered
SHP-0013002,PO-0026828,LANE-006593,Continental Cargo,2024-09-16,2024-09-19,2024-09-21,800,Delivered
SHP-0013003,PO-0001871,LANE-010880,Ironhide Trucking,2026-03-31,2026-04-05,2026-04-05,500,Delivered
SHP-0013004,PO-0007565,LANE-011407,Meridian Logistics,2026-03-25,2026-03-26,2026-03-27,1200,Delivered
SHP-0013005,PO-0010285,LANE-000727,Pacific Rim Shipping,2025-05-12,2025-06-03,,100,In Transit
SHP-0013006,PO-0012681,LANE-003058,Pacific Rim Shipping,2025-10-18,2025-10-23,2025-10-26,200,Delivered
SHP-0013007,PO-0009625,LANE-007607,Continental Cargo,2025-05-12,2025-06-07,2025-06-08,800,Delivered
SHP-0013008,PO-0010833,LANE-005373,EuroFreight Express,2026-07-24,2026-08-21,2026-08-18,1200,Delivered
SHP-0013009,PO-0001877,LANE-016633,Meridian Logistics,2025-08-19,2025-08-22,,1200,In Transit
SHP-0013010,PO-0017449,LANE-006992,EuroFreight Express,2025-04-11,2025-04-13,2025-04-14,800,Delivered
SHP-0013011,PO-0002844,LANE-013953,Meridian Logistics,2024-08-18,2024-08-28,2024-08-28,100,Delivered
SHP-0013012,PO-0013863,LANE-005318,Continental Cargo,2025-06-10,2025-06-18,,100,Delayed
SHP-0013013,PO-0026076,LANE-016322,Meridian Logistics,2024-11-10,2024-11-12,,1200,In Transit
SHP-0013014,PO-0005695,LANE-006341,Meridian Logistics,2026-05-16,2026-05-20,2026-05-23,50,Delivered
SHP-0013015,PO-0011601,LANE-010180,Continental Cargo,2024-09-10,2024-09-15,2024-09-16,200,Delivered
SHP-0013016,PO-0011496,LANE-016536,Atlas Intermodal,2026-04-07,2026-04-30,2026-04-28,200,Delivered
SHP-0013017,PO-0013989,LANE-003046,BlueLine Transport,2026-06-19,2026-06-23,2026-06-25,50,Delivered
SHP-0013018,PO-0025273,LANE-012068,BlueLine Transport,2024-07-31,2024-08-03,2024-08-05,50,Delivered
SHP-0013019,PO-0022712,LANE-001525,Atlas Intermodal,2025-02-22,2025-03-03,2025-02-28,800,Delivered
SHP-0013020,PO-0002796,LANE-001516,Meridian Logistics,2026-07-04,2026-07-08,2026-07-10,100,Delivered
SHP-0013021,PO-0023644,LANE-002160,Continental Cargo,2026-06-11,2026-06-12,2026-06-11,100,Delivered
SHP-0013022,PO-0021259,LANE-011894,Continental Cargo,2026-02-25,2026-03-02,2026-03-05,300,Delivered
SHP-0013023,PO-0012854,LANE-010823,EuroFreight Express,2025-08-08,2025-08-12,2025-08-12,500,Delivered
SHP-0013024,PO-0000015,LANE-003195,Continental Cargo,2026-02-08,2026-02-11,2026-02-09,100,Delivered
SHP-0013025,PO-0024964,LANE-011853,Atlas Intermodal,2025-12-28,2026-01-30,2026-02-02,200,Delivered
SHP-0013026,PO-0019390,LANE-012861,Pacific Rim Shipping,2026-05-19,2026-05-23,2026-05-24,500,Delivered
SHP-0013027,PO-0013278,LANE-007854,TransGlobal Freight,2025-09-22,2025-10-17,2025-10-17,200,Delivered
SHP-0013028,PO-0019931,LANE-016868,Atlas Intermodal,2024-02-11,2024-02-19,2024-02-19,200,Delivered
SHP-0013029,PO-0022760,LANE-005566,Meridian Logistics,2025-10-10,2025-11-15,2025-11-13,500,Delivered
SHP-0013030,PO-0005584,LANE-001537,BlueLine Transport,2024-01-16,2024-01-28,2024-01-31,300,Delivered
SHP-0013031,PO-0017822,LANE-011200,Continental Cargo,2024-10-15,2024-10-26,,800,In Transit
SHP-0013032,PO-0013837,LANE-016129,EuroFreight Express,2026-03-29,2026-04-22,,500,In Transit
SHP-0013033,PO-0020954,LANE-005805,Ironhide Trucking,2024-09-02,2024-09-11,2024-09-11,800,Partial
SHP-0013034,PO-0011863,LANE-003655,Meridian Logistics,2024-09-02,2024-09-13,2024-09-15,800,Delivered
SHP-0013035,PO-0023451,LANE-011684,Ironhide Trucking,2025-09-14,2025-10-05,2025-10-02,100,Delivered
SHP-0013036,PO-0014937,LANE-009522,Continental Cargo,2025-05-30,2025-06-18,2025-06-19,200,Partial
SHP-0013037,PO-0010014,LANE-014409,Pacific Rim Shipping,2025-12-10,2025-12-14,2025-12-13,200,Delivered
SHP-0013038,PO-0015412,LANE-005180,Atlas Intermodal,2025-11-06,2025-12-03,,800,In Transit
SHP-0013039,PO-0008659,LANE-002221,EuroFreight Express,2024-08-19,2024-08-31,2024-09-02,300,Delivered
SHP-0013040,PO-0003099,LANE-012271,Ironhide Trucking,2024-07-24,2024-08-06,2024-08-07,500,Delivered
SHP-0013041,PO-0001754,LANE-016098,Ironhide Trucking,2025-01-29,2025-02-02,2025-02-05,200,Delivered
SHP-0013042,PO-0019080,LANE-002005,Meridian Logistics,2025-04-11,2025-04-22,2025-04-24,800,Delivered
SHP-0013043,PO-0010083,LANE-011841,Meridian Logistics,2024-02-19,2024-03-13,2024-03-11,50,Delivered
SHP-0013044,PO-0000842,LANE-004916,Continental Cargo,2026-06-10,2026-06-24,2026-06-29,300,Partial
SHP-0013045,PO-0009220,LANE-010329,EuroFreight Express,2024-05-31,2024-06-06,,1200,In Transit
SHP-0013046,PO-0019699,LANE-004387,BlueLine Transport,2025-08-30,2025-09-02,,500,In Transit
SHP-0013047,PO-0001229,LANE-002612,Continental Cargo,2024-07-10,2024-07-12,2024-07-12,200,Delivered
SHP-0013048,PO-0005837,LANE-008780,Atlas Intermodal,2026-06-20,2026-06-24,2026-06-26,1200,Delivered
SHP-0013049,PO-0012825,LANE-001889,Meridian Logistics,2026-06-05,2026-07-07,2026-07-06,200,Delivered
SHP-0013050,PO-0006575,LANE-002803,Atlas Intermodal,2025-10-25,2025-11-05,2025-11-08,1200,Delivered
SHP-0013051,PO-0007388,LANE-007837,Ironhide Trucking,2025-04-17,2025-05-22,2025-05-23,500,Delivered
SHP-0013052,PO-0001768,LANE-016389,Ironhide Trucking,2025-03-16,2025-04-12,,200,Delayed
SHP-0013053,PO-0005569,LANE-000908,Ironhide Trucking,2024-05-18,,2024-06-01,300,Partial
SHP-0013054,PO-0026570,LANE-001369,Meridian Logistics,2026-02-07,2026-02-19,2026-02-19,300,Delivered
SHP-0013055,PO-0008778,LANE-014588,TransGlobal Freight,2026-05-18,2026-06-13,2026-06-16,800,Delivered
SHP-0013056,PO-0001317,LANE-008483,Ironhide Trucking,2025-02-04,2025-02-09,,800,Delayed
SHP-0013057,PO-0006855,LANE-000727,Ironhide Trucking,2025-03-28,2025-04-19,2025-04-20,800,Delivered
SHP-0013058,PO-0020471,LANE-009861,,2026-07-31,2026-08-03,,800,In Transit
SHP-0013059,PO-0026863,LANE-005237,Continental Cargo,2025-05-11,2025-05-24,,1200,Delayed
SHP-0013060,PO-0016641,LANE-006879,Continental Cargo,2026-02-22,2026-03-22,,500,In Transit
SHP-0013061,PO-0001554,LANE-004356,,2024-06-14,2024-06-27,,100,In Transit
SHP-0013062,PO-0007254,LANE-003225,EuroFreight Express,2024-12-11,2024-12-16,2024-12-18,1200,Delivered
SHP-0013063,PO-0016824,LANE-008167,BlueLine Transport,2026-06-16,2026-07-14,2026-07-15,1200,Delivered
SHP-0013064,PO-0020292,LANE-008395,Atlas Intermodal,2024-01-28,2024-02-01,2024-02-02,200,Delivered
SHP-0013065,PO-0000451,LANE-011107,Meridian Logistics,2024-09-13,2024-09-18,2024-09-17,800,Delivered
SHP-0013066,PO-0021892,LANE-000625,Pacific Rim Shipping,2024-01-24,2024-02-04,2024-02-04,200,Delivered
SHP-0013067,PO-0021056,LANE-001352,TransGlobal Freight,2025-09-17,2025-09-23,2025-09-21,800,Delivered
SHP-0013068,PO-0019320,LANE-000137,Continental Cargo,2024-04-06,2024-04-20,,50,Delayed
SHP-0013069,PO-0019184,LANE-012561,Ironhide Trucking,2024-05-02,2024-05-05,2024-05-04,1200,Delivered
SHP-0013070,PO-0004076,LANE-009328,TransGlobal Freight,2024-10-30,2024-11-03,,50,In Transit
SHP-0013071,PO-0013503,LANE-003803,Ironhide Trucking,2024-10-10,2024-10-15,2024-10-16,100,Delivered
SHP-0013072,PO-0012074,LANE-004630,TransGlobal Freight,2025-03-11,2025-03-16,2025-03-16,500,Delivered
SHP-0013073,PO-0005095,LANE-006991,Continental Cargo,2024-11-12,2024-11-14,2024-11-16,100,Delivered
SHP-0013074,PO-0000552,LANE-007923,Pacific Rim Shipping,2025-07-19,2025-08-13,2025-08-14,500,Partial
SHP-0013075,PO-0010761,LANE-003120,TransGlobal Freight,2025-02-27,2025-03-01,,300,In Transit
SHP-0013076,PO-0020640,LANE-015421,BlueLine Transport,2024-06-26,2024-07-01,,800,In Transit
SHP-0013077,PO-0023430,LANE-013904,Meridian Logistics,2025-12-06,2025-12-17,2025-12-16,800,Delivered
SHP-0013078,PO-0021164,LANE-013455,TransGlobal Freight,2025-05-20,2025-05-22,2025-05-23,500,Delivered
SHP-0013079,PO-0017479,LANE-010240,EuroFreight Express,2025-08-28,2025-08-30,2025-09-02,50,Delivered
SHP-0013080,PO-0021124,LANE-014014,BlueLine Transport,2026-08-25,2026-08-29,2026-08-26,1200,Delivered
SHP-0013081,PO-0015250,LANE-004356,Continental Cargo,2025-01-20,2025-02-02,2025-01-31,200,Delivered
SHP-0013082,PO-0015735,LANE-012990,Ironhide Trucking,2024-03-20,2024-04-20,2024-04-19,200,Delivered
SHP-0013083,PO-0009000,LANE-001137,,2025-05-08,2025-05-18,2025-05-21,1200,Delivered
SHP-0013084,PO-0018896,LANE-005619,EuroFreight Express,2024-01-10,2024-01-23,2024-01-24,1200,Delivered
SHP-0013085,PO-0011214,LANE-004413,TransGlobal Freight,2024-07-27,2024-07-30,2024-07-28,1200,Delivered
SHP-0013086,PO-0015527,LANE-006450,EuroFreight Express,2024-04-07,2024-05-10,2024-05-10,50,Delivered
SHP-0013087,PO-0026890,LANE-016351,Pacific Rim Shipping,2026-01-01,2026-01-09,2026-01-06,100,Delivered
SHP-0013088,PO-0002610,LANE-015595,BlueLine Transport,2026-08-14,2026-08-19,,500,In Transit
SHP-0013089,PO-0013185,LANE-010405,Pacific Rim Shipping,2026-05-17,2026-05-20,,300,Delayed
SHP-0013090,PO-0011054,LANE-008705,Meridian Logistics,2025-07-31,2025-08-02,2025-07-31,800,Delivered
SHP-0013091,PO-0021661,LANE-005890,Continental Cargo,2025-09-14,2025-10-09,2025-10-07,50,Delivered
SHP-0013092,PO-0007544,LANE-003818,Atlas Intermodal,2025-01-12,2025-01-24,,500,In Transit
SHP-0013093,PO-0020193,LANE-006055,BlueLine Transport,2024-04-24,,2024-04-26,500,Delivered
SHP-0013094,PO-0021773,LANE-008221,EuroFreight Express,2025-06-14,2025-06-18,2025-06-21,1200,Delivered
SHP-0013095,PO-0026656,LANE-006101,EuroFreight Express,2025-06-14,2025-06-24,,1200,Delayed
SHP-0013096,PO-0022563,LANE-016351,Meridian Logistics,2024-07-04,2024-07-12,2024-07-10,500,Delivered
SHP-0013097,PO-0011049,LANE-006879,Meridian Logistics,2026-01-30,2026-02-27,2026-03-01,300,Delivered
SHP-0013098,PO-0011145,LANE-016796,TransGlobal Freight,2024-12-16,2025-01-12,2025-01-10,100,Delivered
SHP-0013099,PO-0006247,LANE-001854,,2024-12-31,2025-01-12,,1200,Delayed
SHP-0013100,PO-0001852,LANE-013849,Meridian Logistics,2026-02-06,2026-02-10,2026-02-08,500,Delivered
SHP-0013101,PO-0025015,LANE-014156,EuroFreight Express,2025-12-21,2025-12-24,2025-12-27,1200,Delivered
SHP-0013102,PO-0015626,LANE-011120,Pacific Rim Shipping,2026-08-06,2026-08-19,2026-08-18,300,Delivered
SHP-0013103,PO-0001653,LANE-000978,EuroFreight Express,2025-09-30,2025-10-14,2025-10-13,50,Delivered
SHP-0013104,PO-0023557,LANE-004391,EuroFreight Express,2024-09-15,2024-09-17,,500,Delayed
SHP-0013105,PO-0022899,LANE-015905,Continental Cargo,2025-04-01,2025-04-04,,1200,Delayed
SHP-0013106,PO-0000977,LANE-006103,Atlas Intermodal,2025-02-10,2025-02-21,2025-02-23,100,Delivered
SHP-0013107,PO-0002701,LANE-015016,TransGlobal Freight,2024-05-26,2024-06-18,2024-06-17,100,Delivered
SHP-0013108,PO-0005233,LANE-008024,Atlas Intermodal,2025-10-31,2025-11-27,,300,Delayed
SHP-0013109,PO-0013664,LANE-015940,Atlas Intermodal,2026-05-03,2026-05-15,2026-05-14,800,Delivered
SHP-0013110,PO-0013377,LANE-013260,BlueLine Transport,2026-01-06,2026-02-05,2026-02-04,200,Delivered
SHP-0013111,PO-0020243,LANE-008247,EuroFreight Express,2026-03-01,2026-03-13,2026-03-14,800,Delivered
SHP-0013112,PO-0013791,LANE-013064,TransGlobal Freight,2026-03-19,2026-04-19,2026-04-16,500,Delivered
SHP-0013113,PO-0004909,LANE-003490,TransGlobal Freight,2025-05-01,2025-05-23,2025-05-23,300,Delivered
SHP-0013114,PO-0009465,LANE-011883,BlueLine Transport,2025-08-15,2025-08-20,2025-08-23,500,Delivered
SHP-0013115,PO-0026800,LANE-014250,Ironhide Trucking,2025-07-20,2025-07-22,2025-07-19,50,Delivered
SHP-0013116,PO-0018972,LANE-005048,Ironhide Trucking,2026-05-13,2026-05-17,2026-05-20,200,Delivered
SHP-0013117,PO-0000118,LANE-005755,Pacific Rim Shipping,2026-01-21,2026-01-24,2026-01-24,800,Delivered
SHP-0013118,PO-0013112,LANE-009742,TransGlobal Freight,2024-08-21,2024-09-03,,50,In Transit
SHP-0013119,PO-0012436,LANE-016531,EuroFreight Express,2024-10-16,2024-11-11,2024-11-09,50,Delivered
SHP-0013120,PO-0016531,LANE-008852,Continental Cargo,2024-10-18,2024-10-21,2024-10-18,800,Delivered
SHP-0013121,PO-0018671,LANE-004577,Meridian Logistics,2025-11-03,2025-11-15,,800,Delayed
SHP-0013122,PO-0012563,LANE-002596,Atlas Intermodal,2026-08-05,2026-08-31,2026-09-03,200,Delivered
SHP-0013123,PO-0010399,LANE-000638,BlueLine Transport,2026-01-28,2026-02-07,2026-02-09,300,Delivered
SHP-0013124,PO-0003606,LANE-001585,Atlas Intermodal,2024-06-29,2024-07-04,,100,In Transit
SHP-0013125,PO-0017174,LANE-015603,Continental Cargo,2026-01-28,2026-02-08,2026-02-08,1200,Delivered
SHP-0013126,PO-0010721,LANE-007269,Ironhide Trucking,2024-06-24,2024-07-04,2024-07-05,800,Partial
SHP-0013127,PO-0014444,LANE-006505,Pacific Rim Shipping,2024-06-09,2024-06-13,2024-06-16,50,Delivered
SHP-0013128,PO-0007689,LANE-001987,Atlas Intermodal,2026-08-09,2026-08-13,2026-08-10,200,Delivered
SHP-0013129,PO-0018876,LANE-012083,EuroFreight Express,2025-11-07,2025-11-15,,200,Delayed
SHP-0013130,PO-0017136,LANE-016768,TransGlobal Freight,2026-05-06,2026-05-15,2026-05-12,100,Delivered
SHP-0013131,PO-0008658,LANE-013513,Meridian Logistics,2024-01-26,2024-02-26,2024-02-29,1200,Delivered
SHP-0013132,PO-0023357,LANE-009345,Pacific Rim Shipping,2025-11-28,2025-12-07,2025-12-10,200,Delivered
SHP-0013133,PO-0019549,LANE-007503,Atlas Intermodal,2024-08-03,2024-08-17,2024-08-20,500,Delivered
SHP-0013134,PO-0000665,LANE-006436,TransGlobal Freight,2026-08-13,2026-08-26,,50,Delayed
SHP-0013135,PO-0018692,LANE-013500,Pacific Rim Shipping,2026-06-29,2026-07-12,2026-07-12,500,Delivered
SHP-0013136,PO-0021555,LANE-011885,TransGlobal Freight,2024-10-23,2024-10-27,2024-10-24,300,Delivered
SHP-0013137,PO-0023029,LANE-011165,Continental Cargo,2026-01-20,2026-01-22,2026-01-21,1200,Delivered
SHP-0013138,PO-0000401,LANE-006558,EuroFreight Express,2025-03-21,2025-03-24,2025-03-26,200,Partial
SHP-0013139,PO-0021703,LANE-003486,Pacific Rim Shipping,2024-07-07,2024-08-03,2024-08-04,100,Delivered
SHP-0013140,PO-0023986,LANE-012391,Meridian Logistics,2024-02-15,2024-02-19,2024-02-20,100,Delivered
SHP-0013141,PO-0024112,LANE-016943,Continental Cargo,2025-04-09,2025-05-04,2025-05-06,50,Delivered
SHP-0013142,PO-0008927,LANE-012237,Atlas Intermodal,2025-09-04,2025-09-08,,800,In Transit
SHP-0013143,PO-0011429,LANE-007163,TransGlobal Freight,2025-11-13,2025-11-15,2025-11-15,500,Delivered
SHP-0013144,PO-0021628,LANE-009444,TransGlobal Freight,2025-03-09,2025-03-12,2025-03-15,1200,Delivered
SHP-0013145,PO-0001663,LANE-011510,Continental Cargo,2024-10-16,2024-11-07,2024-11-05,50,Delivered
SHP-0013146,PO-0016517,LANE-010289,Continental Cargo,2025-02-27,2025-03-10,2025-03-11,1200,Delivered
SHP-0013147,PO-0023017,LANE-015276,,2026-04-04,2026-04-15,,800,In Transit
SHP-0013148,PO-0013572,LANE-005769,EuroFreight Express,2025-09-07,2025-09-11,2025-09-09,1200,Delivered
SHP-0013149,PO-0005996,LANE-003533,Atlas Intermodal,2025-06-30,2025-07-14,2025-07-15,50,Delivered
SHP-0013150,PO-0016471,LANE-011595,TransGlobal Freight,2025-03-02,2025-03-30,,50,Delayed
SHP-0013151,PO-0013627,LANE-015457,BlueLine Transport,2026-03-10,2026-04-09,,200,In Transit
SHP-0013152,PO-0013561,LANE-006881,EuroFreight Express,2024-12-01,2024-12-28,2024-12-28,200,Delivered
SHP-0013153,PO-0021421,LANE-012735,Continental Cargo,2024-02-15,2024-03-18,2024-03-20,50,Delivered
SHP-0013154,PO-0013236,LANE-013702,Meridian Logistics,2026-01-12,2026-01-16,2026-01-17,300,Delivered
SHP-0013155,PO-0017725,LANE-012969,Pacific Rim Shipping,2026-04-24,2026-05-06,2026-05-07,200,Delivered
SHP-0013156,PO-0007301,LANE-013501,Pacific Rim Shipping,2024-12-03,2024-12-12,,1200,Delayed
SHP-0013157,PO-0017598,LANE-011253,Continental Cargo,2026-04-18,2026-04-22,2026-04-23,200,Delivered
SHP-0013158,PO-0023170,LANE-007622,Atlas Intermodal,2024-12-21,2024-12-23,2024-12-25,500,Delivered
SHP-0013159,PO-0011107,LANE-009913,BlueLine Transport,2026-01-19,2026-01-29,2026-01-28,100,Delivered
SHP-0013160,PO-0022389,LANE-002450,Atlas Intermodal,2026-04-22,2026-05-19,2026-05-17,800,Delivered
SHP-0013161,PO-0007652,LANE-000922,BlueLine Transport,2025-04-21,2025-05-02,2025-05-01,100,Delivered
SHP-0013162,PO-0019789,LANE-007452,Continental Cargo,2024-07-21,2024-08-12,2024-08-11,1200,Delivered
SHP-0013163,PO-0005341,LANE-013276,Atlas Intermodal,2024-10-18,2024-10-20,2024-10-23,50,Delivered
SHP-0013164,PO-0003676,LANE-014815,TransGlobal Freight,2026-05-26,2026-05-31,,200,Delayed
SHP-0013165,PO-0018472,LANE-000339,Ironhide Trucking,2025-10-14,2025-11-16,2025-11-13,300,Delivered
SHP-0013166,PO-0012934,LANE-011983,Continental Cargo,2024-10-04,2024-10-08,,200,Delayed
SHP-0013167,PO-0025208,LANE-014407,Continental Cargo,2025-10-15,2025-10-20,,50,In Transit
SHP-0013168,PO-0015083,LANE-014443,BlueLine Transport,2025-07-31,2025-08-30,2025-08-27,100,Delivered
SHP-0013169,PO-0023278,LANE-015336,Meridian Logistics,2024-09-20,2024-09-24,,500,In Transit
SHP-0013170,PO-0025155,LANE-007444,Ironhide Trucking,2024-06-27,2024-07-30,2024-07-28,100,Delivered
SHP-0013171,PO-0020189,LANE-005695,EuroFreight Express,2026-02-11,2026-02-15,2026-02-17,200,Delivered
SHP-0013172,PO-0013449,LANE-010958,BlueLine Transport,2024-10-08,2024-10-18,2024-10-17,200,Delivered
SHP-0013173,PO-0003509,LANE-013975,Atlas Intermodal,2025-12-06,2026-01-02,2026-01-01,200,Delivered
SHP-0013174,PO-0012238,LANE-011619,Continental Cargo,2026-04-24,2026-04-28,,50,Delayed
SHP-0013175,PO-0007200,LANE-001531,Ironhide Trucking,2025-10-24,2025-11-06,2025-11-09,50,Delivered
SHP-0013176,PO-0024849,LANE-003890,BlueLine Transport,2024-11-08,2024-11-20,,800,Delayed
SHP-0013177,PO-0014987,LANE-014607,Meridian Logistics,2025-12-12,2026-01-05,,50,Delayed
SHP-0013178,PO-0013947,LANE-016666,BlueLine Transport,2025-05-07,2025-05-11,2025-05-14,100,Delivered
SHP-0013179,PO-0019467,LANE-013555,TransGlobal Freight,2024-09-03,2024-09-14,,300,Delayed
SHP-0013180,PO-0009443,LANE-015317,Pacific Rim Shipping,2025-08-13,2025-08-16,2025-08-13,100,Delivered
