order_id,product_id,dealer_id,order_date,requested_qty,region,customer_segment,order_status
ORD-0011582,BAL-04,DLR-0303,2026-06-16,5,Europe,Commercial Farm,Shipped
ORD-0011583,TRC-01,DLR-0614,2026-03-14,3,Europe,Commercial Farm,Committed
ORD-0011584,TRC-04,DLR-0116,2024-12-26,1,North America,Commercial Farm,Shipped
ORD-0011585,PLN-06,,2024-07-19,3,North America,Commercial Farm,Open
ORD-0011586,TRC-05,DLR-0864,2026-02-14,2,South America,Government,Committed
ORD-0011587,HRV-01,DLR-0864,2025-05-28,1,Europe,Commercial Farm,Open
ORD-0011588,TIL-03,DLR-0612,2024-06-19,2,South America,Dealer Stock,Cancelled
ORD-0011589,SPR-05,DLR-0540,2025-08-11,1,North America,Commercial Farm,Shipped
ORD-0011590,HRV-06,DLR-0573,2025-09-16,1,Europe,Commercial Farm,Open
ORD-0011591,TRC-05,DLR-0846,2024-07-15,15,North America,Dealer Stock,Shipped
ORD-0011592,CMB-06,DLR-0881,2024-02-26,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0011593,BAL-06,DLR-0628,2026-08-09,1,South America,Export,Open
ORD-0011594,BAL-02,DLR-0192,2024-07-20,1,South America,Export,Committed
ORD-0011595,BAL-09,,2024-12-08,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0011596,SPR-04,DLR-0710,2024-11-07,4,North America,Commercial Farm,Shipped
ORD-0011597,SPR-06,DLR-0115,2025-08-21,3,North America,Commercial Farm,Committed
ORD-0011598,SPR-08,DLR-0502,2026-08-16,2,Europe,Commercial Farm,Cancelled
ORD-0011599,SPR-09,DLR-0344,2024-11-16,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0011600,TRC-09,DLR-0025,2024-12-19,5,Europe,Commercial Farm,Cancelled
ORD-0011601,TIL-10,DLR-0409,2025-09-18,1,South America,Dealer Stock,Shipped
ORD-0011602,TRC-07,DLR-0159,2024-05-22,1,South America,Commercial Farm,Shipped
ORD-0011603,TRC-04,DLR-0646,2026-04-02,2,Europe,Commercial Farm,Shipped
ORD-0011604,CMB-02,DLR-0638,2024-05-08,1,North America,Dealer Stock,Committed
ORD-0011605,BAL-05,DLR-0288,2024-09-17,5,North America,Export,Committed
ORD-0011606,PLN-08,DLR-0553,2026-07-13,8,South America,Export,Committed
ORD-0011607,HRV-04,DLR-0855,2024-11-27,4,Europe,Export,Open
ORD-0011608,TRC-10,DLR-0848,2024-10-05,2,Europe,Dealer Stock,Shipped
ORD-0011609,CMB-08,DLR-0447,2025-03-08,1,North America,Dealer Stock,Cancelled
ORD-0011610,TRC-01,DLR-0370,2025-12-04,2,Europe,Commercial Farm,Open
ORD-0011611,TRC-10,DLR-0166,2024-08-29,3,Asia-Pacific,Dealer Stock,Shipped
ORD-0011612,HRV-03,DLR-0078,2024-06-04,3,Europe,Commercial Farm,Shipped
ORD-0011613,PLN-02,,2024-09-16,8,North America,Commercial Farm,Shipped
ORD-0011614,HRV-10,DLR-0767,2025-01-26,1,North America,Dealer Stock,Shipped
ORD-0011615,HRV-10,DLR-0563,2025-08-18,4,North America,Dealer Stock,Committed
ORD-0011616,HRV-06,DLR-0266,2026-07-26,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0011617,PLN-03,DLR-0715,2026-04-21,4,Europe,Dealer Stock,Shipped
ORD-0011618,TRC-10,DLR-0052,2024-08-20,2,South America,Commercial Farm,Cancelled
ORD-0011619,CMB-10,DLR-0490,2025-08-11,2,North America,Dealer Stock,Shipped
ORD-0011620,TIL-09,DLR-0105,2024-05-31,1,South America,Commercial Farm,Committed
ORD-0011621,SPR-06,DLR-0438,2025-02-13,3,North America,Commercial Farm,Open
ORD-0011622,CMB-05,DLR-0020,2026-02-10,5,North America,Commercial Farm,Shipped
ORD-0011623,PLN-01,DLR-0663,2025-05-21,5,Europe,Export,Committed
ORD-0011624,TIL-02,DLR-0496,2025-08-31,5,Europe,Dealer Stock,Committed
ORD-0011625,HRV-07,DLR-0657,2024-12-01,1,North America,Dealer Stock,Committed
ORD-0011626,SPR-03,DLR-0553,2024-09-29,4,Europe,Commercial Farm,Shipped
ORD-0011627,TIL-09,DLR-0555,2025-07-28,3,Asia-Pacific,,Committed
ORD-0011628,TRC-02,DLR-0540,2024-05-26,2,Asia-Pacific,Dealer Stock,Shipped
ORD-0011629,CMB-09,DLR-0499,2025-02-27,2,Africa/Middle East,Dealer Stock,Shipped
ORD-0011630,TIL-04,DLR-0678,2024-07-22,1,Europe,Commercial Farm,Committed
ORD-0011631,SPR-10,DLR-0177,2025-09-02,1,Europe,,Shipped
ORD-0011632,CMB-05,DLR-0377,2025-06-18,1,Europe,Dealer Stock,Shipped
ORD-0011633,CMB-06,DLR-0342,2025-10-28,1,North America,Dealer Stock,Open
ORD-0011634,BAL-10,DLR-0155,2025-12-11,2,South America,Commercial Farm,Open
ORD-0011635,CMB-04,DLR-0757,2025-12-20,8,South America,Commercial Farm,Open
ORD-0011636,TRC-08,DLR-0377,2025-05-05,1,Asia-Pacific,Export,Shipped
ORD-0011637,CMB-09,DLR-0061,2025-07-29,2,North America,Export,Shipped
ORD-0011638,PLN-04,DLR-0468,2024-08-29,2,North America,Commercial Farm,Committed
ORD-0011639,PLN-06,DLR-0093,2025-03-01,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0011640,SPR-07,DLR-0282,2025-11-23,15,North America,Commercial Farm,Shipped
ORD-0011641,TIL-08,DLR-0778,2025-07-31,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0011642,BAL-05,DLR-0768,2026-06-01,5,North America,Commercial Farm,Shipped
ORD-0011643,CMB-01,DLR-0395,2024-02-15,1,North America,Commercial Farm,Committed
ORD-0011644,TRC-01,DLR-0274,2026-02-09,1,North America,Export,Committed
ORD-0011645,HRV-08,DLR-0268,2025-03-13,2,Asia-Pacific,,Shipped
ORD-0011646,BAL-07,,2025-05-07,1,North America,Commercial Farm,Open
ORD-0011647,HRV-01,DLR-0474,2026-05-17,1,Europe,Export,Committed
ORD-0011648,CMB-02,,2026-03-22,1,Africa/Middle East,Dealer Stock,Shipped
ORD-0011649,BAL-04,DLR-0056,2026-07-09,4,South America,Commercial Farm,Shipped
ORD-0011650,CMB-01,DLR-0458,2025-11-06,3,Europe,Dealer Stock,Shipped
ORD-0011651,SPR-08,DLR-0641,2025-12-06,5,North America,Export,Committed
ORD-0011652,TIL-10,DLR-0654,2024-03-15,3,North America,Dealer Stock,Committed
ORD-0011653,TIL-02,DLR-0163,2025-08-30,5,North America,Commercial Farm,Committed
ORD-0011654,TRC-04,DLR-0354,2024-11-16,2,South America,Government,Open
ORD-0011655,TIL-09,DLR-0510,2026-08-14,1,North America,Dealer Stock,Shipped
ORD-0011656,TRC-03,DLR-0757,2024-05-25,3,Europe,Commercial Farm,Open
ORD-0011657,HRV-04,DLR-0632,2025-08-04,8,South America,Commercial Farm,Open
ORD-0011658,TIL-02,DLR-0067,2026-07-06,3,Asia-Pacific,Dealer Stock,Open
ORD-0011659,BAL-06,DLR-0605,2026-07-08,4,Asia-Pacific,Commercial Farm,Open
ORD-0011660,SPR-08,DLR-0368,2025-05-03,5,Europe,,Open
ORD-0011661,HRV-05,DLR-0478,2026-03-10,10,Africa/Middle East,Export,Committed
ORD-0011662,BAL-07,DLR-0812,2024-06-18,3,South America,Dealer Stock,Shipped
ORD-0011663,TIL-01,DLR-0731,2024-06-14,1,North America,Commercial Farm,Committed
ORD-0011664,CMB-01,DLR-0441,2024-10-15,2,Europe,Commercial Farm,Committed
ORD-0011665,SPR-06,DLR-0733,2026-04-19,1,South America,Dealer Stock,Shipped
ORD-0011666,BAL-05,DLR-0224,2024-02-28,4,Europe,Commercial Farm,Shipped
ORD-0011667,HRV-02,DLR-0555,2025-12-06,1,North America,Commercial Farm,Committed
ORD-0011668,SPR-07,DLR-0155,2025-10-14,4,Europe,Dealer Stock,Cancelled
ORD-0011669,CMB-06,DLR-0391,2025-08-25,2,North America,Export,Shipped
ORD-0011670,CMB-02,DLR-0547,2024-08-10,10,North America,Export,Committed
ORD-0011671,BAL-07,DLR-0621,2024-02-27,1,Africa/Middle East,Dealer Stock,Shipped
ORD-0011672,BAL-06,DLR-0209,2024-02-22,3,South America,Commercial Farm,Committed
ORD-0011673,TRC-09,DLR-0043,2025-04-10,2,North America,Commercial Farm,Shipped
ORD-0011674,TRC-07,DLR-0716,2026-06-15,3,Africa/Middle East,Commercial Farm,Committed
ORD-0011675,TIL-03,DLR-0286,2024-07-25,1,North America,Commercial Farm,Shipped
ORD-0011676,SPR-08,DLR-0892,2026-03-09,4,North America,Dealer Stock,Shipped
ORD-0011677,TIL-03,DLR-0585,2025-11-13,15,Asia-Pacific,Commercial Farm,Shipped
ORD-0011678,TRC-02,,2024-06-29,5,North America,Dealer Stock,Shipped
ORD-0011679,TRC-01,DLR-0374,2025-06-05,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0011680,TRC-02,DLR-0407,2024-12-03,1,North America,Commercial Farm,Cancelled
ORD-0011681,PLN-07,DLR-0326,2024-10-25,8,Europe,Dealer Stock,Shipped
ORD-0011682,SPR-08,DLR-0120,2026-03-14,2,North America,Commercial Farm,Committed
ORD-0011683,BAL-01,DLR-0724,2024-11-03,1,North America,Commercial Farm,Shipped
ORD-0011684,PLN-05,DLR-0194,2024-01-14,2,South America,Commercial Farm,Shipped
ORD-0011685,PLN-07,DLR-0513,2025-09-16,8,Europe,Commercial Farm,Cancelled
ORD-0011686,TRC-09,,2024-03-17,1,Europe,Dealer Stock,Shipped
ORD-0011687,SPR-07,DLR-0840,2024-08-04,2,Asia-Pacific,Dealer Stock,Cancelled
ORD-0011688,TIL-08,DLR-0668,2025-08-07,15,North America,Commercial Farm,Shipped
ORD-0011689,CMB-06,DLR-0419,2026-02-25,8,South America,Government,Shipped
ORD-0011690,HRV-02,DLR-0266,2025-02-06,2,Europe,Government,Committed
ORD-0011691,HRV-06,DLR-0703,2025-04-03,4,Africa/Middle East,Government,Committed
ORD-0011692,CMB-10,DLR-0880,2025-12-15,1,North America,Dealer Stock,Committed
ORD-0011693,HRV-04,DLR-0558,2024-06-10,1,Asia-Pacific,Commercial Farm,Committed
ORD-0011694,CMB-07,DLR-0747,2026-03-28,4,North America,Commercial Farm,Committed
ORD-0011695,BAL-08,DLR-0834,2025-08-01,2,Europe,Commercial Farm,Committed
ORD-0011696,SPR-06,,2024-10-21,1,North America,Commercial Farm,Committed
ORD-0011697,BAL-10,DLR-0689,2026-03-09,1,Europe,Export,Shipped
ORD-0011698,SPR-06,DLR-0156,2025-02-17,2,North America,Export,Committed
ORD-0011699,BAL-08,DLR-0174,2025-08-09,2,South America,Government,Shipped
ORD-0011700,HRV-05,DLR-0443,2025-03-18,2,Europe,Commercial Farm,Open
ORD-0011701,PLN-03,DLR-0601,2026-08-15,5,Europe,Commercial Farm,Shipped
ORD-0011702,PLN-07,DLR-0739,2026-03-24,3,North America,Export,Shipped
ORD-0011703,BAL-03,DLR-0185,2025-02-08,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0011704,SPR-07,DLR-0250,2025-12-12,3,Asia-Pacific,Commercial Farm,Shipped
ORD-0011705,PLN-03,DLR-0211,2024-12-21,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0011706,CMB-03,DLR-0502,2024-06-27,2,South America,Government,Shipped
ORD-0011707,TRC-04,DLR-0390,2025-08-25,5,North America,Commercial Farm,Shipped
ORD-0011708,TIL-04,DLR-0716,2026-04-21,3,Europe,Commercial Farm,Shipped
ORD-0011709,SPR-04,DLR-0653,2026-08-24,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0011710,TRC-10,,2026-08-22,15,North America,Commercial Farm,Committed
ORD-0011711,SPR-03,DLR-0144,2024-05-24,1,South America,Commercial Farm,Open
ORD-0011712,CMB-05,DLR-0845,2024-12-24,1,Europe,Dealer Stock,Committed
ORD-0011713,TIL-02,DLR-0687,2024-03-07,1,North America,Commercial Farm,Committed
ORD-0011714,TIL-02,DLR-0503,2024-10-30,1,Europe,Dealer Stock,Shipped
ORD-0011715,HRV-02,DLR-0695,2024-01-30,1,Asia-Pacific,Commercial Farm,Committed
ORD-0011716,TRC-04,DLR-0478,2026-01-23,10,South America,Commercial Farm,Committed
ORD-0011717,TIL-08,DLR-0347,2024-11-29,1,Europe,Export,Open
ORD-0011718,PLN-10,DLR-0146,2025-01-10,1,Europe,Dealer Stock,Shipped
ORD-0011719,TRC-04,DLR-0353,2025-07-24,4,North America,Commercial Farm,Shipped
ORD-0011720,TIL-07,DLR-0167,2025-03-15,1,Asia-Pacific,Export,Shipped
ORD-0011721,SPR-05,DLR-0575,2025-08-29,3,North America,Dealer Stock,Committed
ORD-0011722,HRV-03,DLR-0629,2026-06-09,4,North America,Dealer Stock,Open
ORD-0011723,SPR-06,DLR-0652,2025-09-18,1,Europe,Export,Cancelled
ORD-0011724,CMB-09,DLR-0219,2025-09-06,1,Europe,Dealer Stock,Committed
ORD-0011725,PLN-03,DLR-0600,2024-10-17,3,North America,Commercial Farm,Shipped
ORD-0011726,TIL-10,DLR-0401,2024-02-02,1,North America,Dealer Stock,Committed
ORD-0011727,BAL-09,DLR-0478,2024-02-08,1,Asia-Pacific,Commercial Farm,Open
ORD-0011728,CMB-10,DLR-0374,2024-04-30,1,South America,Commercial Farm,Shipped
ORD-0011729,TRC-03,DLR-0322,2024-09-24,8,Europe,Commercial Farm,Shipped
ORD-0011730,BAL-03,DLR-0019,2025-11-16,1,North America,,Open
ORD-0011731,SPR-08,DLR-0334,2024-08-30,1,Europe,Commercial Farm,Open
ORD-0011732,SPR-03,DLR-0037,2024-07-20,1,South America,Commercial Farm,Committed
ORD-0011733,CMB-03,DLR-0736,2025-07-20,2,North America,,Cancelled
ORD-0011734,PLN-05,DLR-0851,2026-04-30,2,Asia-Pacific,Export,Open
ORD-0011735,PLN-06,,2025-04-16,4,Europe,,Committed
ORD-0011736,CMB-01,DLR-0192,2025-11-12,2,Europe,Dealer Stock,Open
ORD-0011737,TRC-04,DLR-0068,2025-01-02,3,Africa/Middle East,Commercial Farm,Open
ORD-0011738,HRV-04,DLR-0825,2024-11-27,20,Europe,Dealer Stock,Committed
ORD-0011739,BAL-06,DLR-0673,2024-11-18,1,South America,Export,Open
ORD-0011740,TRC-10,,2025-07-15,10,Europe,Commercial Farm,Committed
ORD-0011741,BAL-02,DLR-0274,2025-10-15,4,Europe,Dealer Stock,Committed
ORD-0011742,BAL-02,DLR-0337,2024-06-20,5,North America,Export,Committed
ORD-0011743,CMB-09,DLR-0105,2026-06-20,1,North America,Export,Shipped
ORD-0011744,PLN-02,DLR-0366,2026-03-26,1,Europe,Dealer Stock,Committed
ORD-0011745,BAL-07,DLR-0112,2025-10-04,2,Europe,Commercial Farm,Shipped
ORD-0011746,BAL-07,DLR-0308,2024-08-27,1,North America,Commercial Farm,Open
ORD-0011747,CMB-09,DLR-0340,2025-04-23,3,North America,Commercial Farm,Shipped
ORD-0011748,CMB-06,DLR-0406,2026-01-01,4,Europe,Government,Committed
ORD-0011749,BAL-04,DLR-0527,2024-08-03,2,Europe,Dealer Stock,Open
ORD-0011750,SPR-08,DLR-0074,2025-05-28,1,Africa/Middle East,Dealer Stock,Shipped
ORD-0011751,CMB-05,DLR-0469,2025-07-16,3,Europe,Commercial Farm,Committed
ORD-0011752,TRC-05,DLR-0382,2026-07-30,1,Asia-Pacific,Dealer Stock,Committed
ORD-0011753,BAL-10,,2024-12-15,1,Europe,Dealer Stock,Shipped
ORD-0011754,TIL-01,DLR-0872,2025-01-31,8,South America,Commercial Farm,Committed
ORD-0011755,CMB-04,DLR-0823,2024-04-13,1,Africa/Middle East,Commercial Farm,Open
ORD-0011756,HRV-01,DLR-0856,2026-07-09,8,Asia-Pacific,Dealer Stock,Committed
ORD-0011757,CMB-02,DLR-0537,2026-07-23,3,Europe,Commercial Farm,Shipped
ORD-0011758,TIL-09,DLR-0686,2026-06-15,2,Asia-Pacific,,Shipped
ORD-0011759,SPR-01,DLR-0233,2025-02-10,8,Europe,Dealer Stock,Open
ORD-0011760,SPR-02,DLR-0267,2025-07-15,4,Asia-Pacific,Dealer Stock,Open
ORD-0011761,PLN-07,DLR-0355,2026-06-09,3,North America,Commercial Farm,Cancelled
ORD-0011762,SPR-02,DLR-0101,2025-12-22,1,North America,Dealer Stock,Committed
ORD-0011763,BAL-06,DLR-0307,2024-04-12,1,Europe,Commercial Farm,Cancelled
ORD-0011764,CMB-02,DLR-0563,2024-05-04,8,Europe,Commercial Farm,Committed
ORD-0011765,HRV-10,DLR-0303,2025-05-28,1,Europe,Commercial Farm,Shipped
ORD-0011766,TIL-09,DLR-0818,2024-06-04,3,North America,Commercial Farm,Open
ORD-0011767,TRC-01,DLR-0084,2024-07-06,8,Asia-Pacific,Dealer Stock,Shipped
ORD-0011768,TRC-09,DLR-0593,2024-12-20,1,Africa/Middle East,Commercial Farm,Open
ORD-0011769,CMB-06,DLR-0692,2024-07-31,15,Asia-Pacific,Dealer Stock,Open
ORD-0011770,SPR-03,DLR-0746,2024-08-28,5,Asia-Pacific,Dealer Stock,Committed
ORD-0011771,SPR-03,DLR-0360,2025-04-24,2,Europe,Commercial Farm,Open
ORD-0011772,TIL-04,DLR-0811,2025-09-12,3,Asia-Pacific,Commercial Farm,Committed
ORD-0011773,SPR-05,DLR-0851,2024-07-04,1,Europe,Commercial Farm,Open
ORD-0011774,SPR-03,DLR-0781,2025-12-19,4,North America,Export,Open
ORD-0011775,SPR-09,DLR-0464,2024-11-20,8,South America,Dealer Stock,Shipped
ORD-0011776,HRV-03,DLR-0148,2025-11-22,10,Europe,Export,Shipped
ORD-0011777,TRC-02,DLR-0437,2026-07-20,1,Africa/Middle East,Commercial Farm,Committed
ORD-0011778,PLN-04,DLR-0071,2024-11-24,5,South America,Commercial Farm,Shipped
ORD-0011779,HRV-03,DLR-0874,2025-07-27,2,Asia-Pacific,Dealer Stock,Open
ORD-0011780,CMB-09,,2025-01-10,20,Europe,Commercial Farm,Open
ORD-0011781,TIL-02,DLR-0064,2026-05-30,4,Europe,Commercial Farm,Shipped
ORD-0011782,CMB-01,DLR-0754,2025-01-16,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0011783,CMB-08,DLR-0423,2025-08-11,1,Africa/Middle East,Dealer Stock,Shipped
ORD-0011784,CMB-05,DLR-0243,2026-05-21,1,Europe,Commercial Farm,Open
ORD-0011785,CMB-02,DLR-0887,2024-12-15,1,Europe,Commercial Farm,Open
ORD-0011786,PLN-08,DLR-0589,2026-04-04,2,Europe,Commercial Farm,Shipped
ORD-0011787,CMB-01,DLR-0170,2025-08-25,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0011788,TRC-07,DLR-0473,2025-02-27,5,South America,Commercial Farm,Shipped
ORD-0011789,TIL-09,DLR-0066,2026-07-04,1,Europe,Commercial Farm,Committed
ORD-0011790,PLN-06,DLR-0474,2025-05-03,2,North America,Government,Open
ORD-0011791,SPR-02,DLR-0263,2025-07-01,3,South America,Dealer Stock,Committed
ORD-0011792,TIL-04,DLR-0116,2025-11-21,2,North America,Commercial Farm,Committed
ORD-0011793,BAL-01,DLR-0820,2025-09-18,5,North America,Dealer Stock,Open
ORD-0011794,SPR-09,DLR-0365,2025-12-31,2,Africa/Middle East,Export,Shipped
ORD-0011795,HRV-04,DLR-0796,2024-04-18,1,Europe,Commercial Farm,Shipped
ORD-0011796,TRC-03,DLR-0359,2024-05-12,8,South America,Commercial Farm,Committed
ORD-0011797,SPR-05,DLR-0160,2024-11-25,1,Asia-Pacific,Dealer Stock,Open
ORD-0011798,SPR-03,DLR-0023,2024-11-18,8,North America,Dealer Stock,Shipped
ORD-0011799,PLN-04,DLR-0622,2026-04-15,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0011800,TIL-07,DLR-0476,2026-05-26,2,Europe,Commercial Farm,Cancelled
ORD-0011801,TIL-06,DLR-0739,2025-03-17,2,North America,Dealer Stock,Committed
ORD-0011802,BAL-10,DLR-0475,2024-06-19,15,Africa/Middle East,Export,Shipped
ORD-0011803,TIL-01,DLR-0376,2025-05-19,5,South America,Government,Committed
ORD-0011804,SPR-02,DLR-0451,2026-05-14,4,North America,Dealer Stock,Committed
ORD-0011805,TRC-01,DLR-0103,2026-06-24,5,Europe,Commercial Farm,Shipped
ORD-0011806,HRV-10,DLR-0704,2026-08-25,1,North America,Commercial Farm,Shipped
ORD-0011807,HRV-09,DLR-0734,2025-08-11,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0011808,CMB-05,DLR-0700,2025-04-01,4,Asia-Pacific,Dealer Stock,Shipped
ORD-0011809,TRC-02,DLR-0127,2026-04-02,5,North America,Commercial Farm,Shipped
ORD-0011810,HRV-01,DLR-0809,2025-06-14,3,Asia-Pacific,Commercial Farm,Shipped
ORD-0011811,PLN-04,DLR-0023,2025-01-01,3,North America,Commercial Farm,Committed
ORD-0011812,TRC-09,DLR-0534,2025-10-16,2,Asia-Pacific,Dealer Stock,Shipped
ORD-0011813,TRC-07,DLR-0623,2025-02-25,3,Asia-Pacific,Dealer Stock,Shipped
ORD-0011814,CMB-04,DLR-0116,2024-10-23,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0011815,TIL-04,,2025-05-12,5,South America,Commercial Farm,Committed
ORD-0011816,TRC-09,DLR-0257,2024-06-08,8,Asia-Pacific,Commercial Farm,Shipped
ORD-0011817,HRV-04,DLR-0835,2024-06-24,2,Europe,,Open
ORD-0011818,PLN-10,DLR-0719,2025-03-24,2,Europe,Commercial Farm,Committed
ORD-0011819,SPR-07,DLR-0888,2025-01-22,1,South America,Commercial Farm,Committed
ORD-0011820,TRC-01,DLR-0814,2025-12-24,2,North America,Government,Shipped
ORD-0011821,SPR-05,DLR-0121,2025-05-27,10,North America,Commercial Farm,Shipped
ORD-0011822,HRV-01,DLR-0534,2026-04-06,1,North America,Dealer Stock,Shipped
ORD-0011823,HRV-03,DLR-0781,2026-01-08,3,North America,Commercial Farm,Open
ORD-0011824,HRV-04,DLR-0642,2024-09-11,3,Europe,Government,Shipped
ORD-0011825,PLN-07,,2026-01-24,1,Asia-Pacific,Dealer Stock,Open
ORD-0011826,SPR-07,DLR-0607,2026-02-13,1,North America,Commercial Farm,Shipped
ORD-0011827,HRV-01,DLR-0093,2025-03-06,2,Asia-Pacific,Commercial Farm,Committed
ORD-0011828,TRC-01,,2026-01-31,8,North America,,Shipped
ORD-0011829,TRC-06,DLR-0295,2024-02-29,2,Europe,Dealer Stock,Shipped
ORD-0011830,TRC-06,DLR-0150,2026-05-26,2,South America,Commercial Farm,Shipped
ORD-0011831,BAL-02,DLR-0385,2025-02-21,1,Africa/Middle East,Export,Shipped
ORD-0011832,HRV-04,DLR-0329,2024-03-06,4,Europe,Commercial Farm,Committed
ORD-0011833,BAL-04,DLR-0190,2026-02-06,2,Africa/Middle East,Export,Shipped
ORD-0011834,SPR-04,DLR-0588,2024-11-21,5,Asia-Pacific,Commercial Farm,Committed
ORD-0011835,TRC-08,DLR-0205,2024-05-28,1,North America,Dealer Stock,Shipped
ORD-0011836,CMB-07,DLR-0867,2025-06-23,5,South America,Commercial Farm,Shipped
ORD-0011837,TIL-09,DLR-0462,2025-05-31,5,Europe,Commercial Farm,Shipped
ORD-0011838,HRV-08,DLR-0089,2024-08-30,1,Europe,Commercial Farm,Cancelled
ORD-0011839,CMB-07,DLR-0816,2024-12-29,1,Europe,Commercial Farm,Shipped
ORD-0011840,TIL-09,DLR-0629,2026-07-30,1,North America,Dealer Stock,Committed
ORD-0011841,HRV-02,DLR-0597,2025-02-09,2,Europe,Commercial Farm,Committed
ORD-0011842,BAL-02,DLR-0573,2025-02-27,8,Europe,Commercial Farm,Committed
ORD-0011843,HRV-04,DLR-0159,2024-06-15,1,South America,Commercial Farm,Committed
ORD-0011844,TRC-08,DLR-0781,2024-07-17,10,Europe,Commercial Farm,Cancelled
ORD-0011845,BAL-04,DLR-0083,2026-06-28,1,South America,Commercial Farm,Shipped
ORD-0011846,PLN-01,DLR-0087,2024-12-11,2,Asia-Pacific,Dealer Stock,Shipped
ORD-0011847,TRC-03,DLR-0276,2024-10-24,3,North America,Government,Open
ORD-0011848,TIL-03,DLR-0892,2025-09-11,3,South America,Dealer Stock,Committed
ORD-0011849,TRC-03,DLR-0878,2024-09-26,8,South America,Commercial Farm,Cancelled
ORD-0011850,CMB-01,DLR-0391,2025-05-25,1,Asia-Pacific,Commercial Farm,Open
ORD-0011851,TIL-04,DLR-0863,2024-06-20,4,Europe,Commercial Farm,Open
ORD-0011852,CMB-02,DLR-0077,2025-04-01,2,South America,,Open
ORD-0011853,TRC-09,,2024-09-30,1,Asia-Pacific,,Shipped
ORD-0011854,PLN-05,DLR-0183,2026-05-28,2,Europe,Dealer Stock,Shipped
ORD-0011855,TRC-09,DLR-0316,2024-08-24,8,South America,Export,Shipped
ORD-0011856,HRV-05,DLR-0430,2024-01-14,2,North America,Commercial Farm,Committed
ORD-0011857,PLN-03,DLR-0357,2024-11-07,1,North America,Commercial Farm,Committed
ORD-0011858,SPR-02,DLR-0468,2024-05-29,1,Europe,Commercial Farm,Open
ORD-0011859,TIL-07,DLR-0793,2025-02-24,1,Asia-Pacific,Export,Shipped
ORD-0011860,BAL-07,DLR-0613,2024-04-23,1,North America,Dealer Stock,Cancelled
ORD-0011861,SPR-06,DLR-0205,2024-12-04,1,Europe,Export,Shipped
ORD-0011862,HRV-04,DLR-0047,2024-03-23,3,Europe,Commercial Farm,Committed
ORD-0011863,HRV-01,DLR-0756,2024-03-31,2,Europe,Commercial Farm,Shipped
ORD-0011864,PLN-05,DLR-0207,2025-07-06,1,North America,,Open
ORD-0011865,BAL-10,DLR-0042,2025-01-21,2,Europe,Dealer Stock,Shipped
ORD-0011866,PLN-08,DLR-0730,2026-03-25,1,North America,Commercial Farm,Shipped
ORD-0011867,HRV-05,DLR-0390,2024-09-06,4,North America,Export,Shipped
ORD-0011868,PLN-08,DLR-0251,2025-09-27,1,North America,Dealer Stock,Committed
ORD-0011869,PLN-09,DLR-0765,2026-03-18,15,Asia-Pacific,Commercial Farm,Shipped
ORD-0011870,SPR-06,DLR-0291,2025-11-28,15,Europe,Commercial Farm,Shipped
ORD-0011871,SPR-02,DLR-0664,2026-06-10,4,Europe,,Committed
ORD-0011872,CMB-10,DLR-0291,2024-08-17,2,South America,Government,Committed
ORD-0011873,TRC-01,DLR-0650,2025-10-25,1,Europe,Export,Shipped
ORD-0011874,TIL-04,DLR-0696,2024-12-09,3,North America,Commercial Farm,Shipped
ORD-0011875,TIL-06,DLR-0756,2025-12-23,5,North America,Dealer Stock,Shipped
ORD-0011876,BAL-07,DLR-0132,2025-07-04,5,Europe,Dealer Stock,Committed
ORD-0011877,TIL-09,DLR-0387,2025-02-14,1,North America,Export,Shipped
ORD-0011878,SPR-09,DLR-0555,2025-12-09,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0011879,SPR-04,DLR-0166,2025-04-24,4,North America,Commercial Farm,Committed
ORD-0011880,HRV-09,DLR-0428,2026-05-27,8,North America,Commercial Farm,Open
ORD-0011881,TIL-01,DLR-0788,2024-01-09,2,Africa/Middle East,Export,Open
ORD-0011882,TRC-07,DLR-0610,2026-03-05,20,Europe,Dealer Stock,Committed
ORD-0011883,PLN-01,DLR-0258,2024-11-19,2,Africa/Middle East,Dealer Stock,Committed
