forecast_id,product_id,period,region,forecast_qty,forecast_type,forecast_version,created_date,planner_id
FC-0011984,SPR-09,2026-01,Asia-Pacific,6,Baseline,v1,2025-11-24,
FC-0011985,SPR-09,2026-02,Asia-Pacific,6,Baseline,v1,2025-12-04,PLN-011
FC-0011986,SPR-09,2026-03,Asia-Pacific,7,Baseline,v2,2026-02-09,PLN-056
FC-0011987,SPR-09,2026-03,Asia-Pacific,4,Downside,v2,2026-02-06,PLN-025
FC-0011988,SPR-09,2026-04,Asia-Pacific,6,Baseline,v1,2026-02-25,PLN-043
FC-0011989,SPR-09,2026-04,Asia-Pacific,7,Uplift,v3,2026-03-08,PLN-022
FC-0011990,SPR-09,2026-05,Asia-Pacific,6,Baseline,v3,2026-03-13,PLN-024
FC-0011991,SPR-09,2026-05,Asia-Pacific,7,Uplift,v2,2026-04-07,PLN-045
FC-0011992,SPR-09,2026-05,Asia-Pacific,3,Downside,v1,2026-04-19,PLN-004
FC-0011993,SPR-09,2026-06,Asia-Pacific,6,Baseline,v2,2026-04-19,PLN-042
FC-0011994,SPR-09,2026-07,Asia-Pacific,6,Baseline,v1,2026-05-29,PLN-032
FC-0011995,SPR-09,2026-08,Asia-Pacific,7,Baseline,v3,2026-07-07,PLN-006
FC-0011996,SPR-09,2026-09,Asia-Pacific,7,Baseline,v1,2026-07-26,PLN-020
FC-0011997,SPR-09,2026-09,Asia-Pacific,4,Downside,v1,2026-08-03,PLN-032
FC-0011998,SPR-09,2026-10,Asia-Pacific,7,Baseline,v2,2026-08-12,PLN-002
FC-0011999,SPR-09,2026-10,Asia-Pacific,4,Downside,v2,2026-09-10,PLN-047
FC-0012000,SPR-09,2026-11,Asia-Pacific,6,Baseline,v3,2026-10-11,PLN-052
FC-0012001,SPR-09,2026-11,Asia-Pacific,6,Uplift,v2,2026-10-22,PLN-048
FC-0012002,SPR-09,2026-12,Asia-Pacific,6,Baseline,v3,2026-10-15,PLN-032
FC-0012003,SPR-09,2024-01,Africa/Middle East,12,Baseline,v2,2023-11-27,PLN-034
FC-0012004,SPR-09,2024-01,Africa/Middle East,15,Uplift,v1,2023-11-24,PLN-056
FC-0012005,SPR-09,2024-01,Africa/Middle East,8,Downside,v3,2023-11-29,PLN-047
FC-0012006,SPR-09,2024-02,Africa/Middle East,10,Baseline,v3,2023-12-20,PLN-018
FC-0012007,SPR-09,2024-03,Africa/Middle East,9,Baseline,,2024-02-09,PLN-028
FC-0012008,SPR-09,2024-03,Africa/Middle East,9,Uplift,v1,2024-02-06,PLN-055
FC-0012009,SPR-09,2024-03,Africa/Middle East,6,Downside,v1,2024-01-27,PLN-044
FC-0012010,SPR-09,2024-04,Africa/Middle East,9,Baseline,v3,2024-02-25,PLN-002
FC-0012011,SPR-09,2024-05,Africa/Middle East,10,Baseline,v2,2024-03-21,PLN-049
FC-0012012,SPR-09,2024-05,Africa/Middle East,7,Downside,v2,2024-04-20,PLN-040
FC-0012013,SPR-09,2024-06,Africa/Middle East,10,Baseline,v2,2024-04-27,PLN-024
FC-0012014,SPR-09,2024-06,Africa/Middle East,12,Uplift,v3,2024-05-15,PLN-054
FC-0012015,SPR-09,2024-07,Africa/Middle East,10,Baseline,v3,2024-05-16,PLN-040
FC-0012016,SPR-09,2024-08,Africa/Middle East,10,Baseline,v2,2024-07-11,PLN-022
FC-0012017,SPR-09,2024-09,Africa/Middle East,12,Baseline,,2024-08-11,PLN-049
FC-0012018,SPR-09,2024-09,Africa/Middle East,15,Uplift,v3,2024-08-17,PLN-050
FC-0012019,SPR-09,2024-10,Africa/Middle East,12,Baseline,v1,2024-09-06,PLN-034
FC-0012020,SPR-09,2024-10,Africa/Middle East,16,Uplift,v3,2024-09-13,PLN-007
FC-0012021,SPR-09,2024-11,Africa/Middle East,12,Baseline,v1,2024-09-16,PLN-008
FC-0012022,SPR-09,2024-12,Africa/Middle East,12,Baseline,,2024-10-03,PLN-013
FC-0012023,SPR-09,2025-01,Africa/Middle East,11,Baseline,v1,2024-12-04,PLN-019
FC-0012024,SPR-09,2025-01,Africa/Middle East,14,Uplift,v1,2024-12-02,PLN-056
FC-0012025,SPR-09,2025-01,Africa/Middle East,9,Downside,v2,2024-12-06,PLN-007
FC-0012026,SPR-09,2025-02,Africa/Middle East,9,Baseline,v3,2024-12-22,PLN-037
FC-0012027,SPR-09,2025-03,Africa/Middle East,10,Baseline,v1,2025-02-04,PLN-055
FC-0012028,SPR-09,2025-03,Africa/Middle East,7,Downside,v1,2025-01-22,PLN-032
FC-0012029,SPR-09,2025-04,Africa/Middle East,11,Baseline,v1,2025-03-06,PLN-013
FC-0012030,SPR-09,2025-05,Africa/Middle East,12,Baseline,v1,2025-03-25,PLN-016
FC-0012031,SPR-09,2025-05,Africa/Middle East,14,Uplift,v1,2025-03-31,PLN-022
FC-0012032,SPR-09,2025-05,Africa/Middle East,10,Downside,v1,2025-04-11,PLN-048
FC-0012033,SPR-09,2025-06,Africa/Middle East,12,Baseline,v1,2025-04-16,PLN-033
FC-0012034,SPR-09,2025-06,Africa/Middle East,8,Downside,v3,2025-05-04,PLN-006
FC-0012035,SPR-09,2025-07,Africa/Middle East,11,Baseline,v2,2025-05-27,PLN-034
FC-0012036,SPR-09,2025-07,Africa/Middle East,15,Uplift,v1,2025-06-13,PLN-021
FC-0012037,SPR-09,2025-08,Africa/Middle East,11,Baseline,v3,2025-06-18,PLN-011
FC-0012038,SPR-09,2025-09,Africa/Middle East,12,Baseline,v3,2025-08-05,PLN-059
FC-0012039,SPR-09,2025-09,Africa/Middle East,7,Downside,v3,2025-08-12,PLN-038
FC-0012040,SPR-09,2025-10,Africa/Middle East,9,Baseline,v3,2025-08-24,PLN-048
FC-0012041,SPR-09,2025-11,Africa/Middle East,12,Baseline,v2,2025-09-13,PLN-057
FC-0012042,SPR-09,2025-11,Africa/Middle East,8,Downside,v3,2025-10-09,PLN-042
FC-0012043,SPR-09,2025-12,Africa/Middle East,11,Baseline,v1,2025-10-29,PLN-012
FC-0012044,SPR-09,2026-01,Africa/Middle East,11,Baseline,v2,2025-12-04,PLN-055
FC-0012045,SPR-09,2026-02,Africa/Middle East,10,Baseline,,2025-12-07,PLN-028
FC-0012046,SPR-09,2026-02,Africa/Middle East,11,Uplift,v3,2025-12-29,PLN-040
FC-0012047,SPR-09,2026-03,Africa/Middle East,11,Baseline,v3,2026-01-05,
FC-0012048,SPR-09,2026-03,Africa/Middle East,14,Uplift,v2,2026-01-24,PLN-029
FC-0012049,SPR-09,2026-04,Africa/Middle East,10,Baseline,v2,2026-02-25,PLN-042
FC-0012050,SPR-09,2026-04,Africa/Middle East,8,Downside,v1,2026-02-24,PLN-017
FC-0012051,SPR-09,2026-05,Africa/Middle East,10,Baseline,v2,2026-04-08,PLN-050
FC-0012052,SPR-09,2026-06,Africa/Middle East,12,Baseline,v3,2026-05-04,PLN-023
FC-0012053,SPR-09,2026-07,Africa/Middle East,9,Baseline,v2,2026-05-14,PLN-058
FC-0012054,SPR-09,2026-07,Africa/Middle East,12,Uplift,v1,2026-06-21,PLN-057
FC-0012055,SPR-09,2026-07,Africa/Middle East,5,Downside,v1,2026-06-09,PLN-028
FC-0012056,SPR-09,2026-08,Africa/Middle East,11,Baseline,v2,2026-06-14,PLN-059
FC-0012057,SPR-09,2026-08,Africa/Middle East,9,Downside,v2,2026-07-22,PLN-042
FC-0012058,SPR-09,2026-09,Africa/Middle East,11,Baseline,v1,2026-08-04,PLN-012
FC-0012059,SPR-09,2026-09,Africa/Middle East,12,Uplift,v2,2026-07-24,PLN-037
FC-0012060,SPR-09,2026-10,Africa/Middle East,12,Baseline,v3,2026-09-06,PLN-039
FC-0012061,SPR-09,2026-10,Africa/Middle East,9,Downside,v1,2026-08-24,PLN-054
FC-0012062,SPR-09,2026-11,Africa/Middle East,12,Baseline,v2,2026-09-22,PLN-042
FC-0012063,SPR-09,2026-11,Africa/Middle East,14,Uplift,v1,2026-10-16,PLN-018
FC-0012064,SPR-09,2026-12,Africa/Middle East,10,Baseline,v2,2026-11-11,PLN-023
FC-0012065,SPR-10,2024-01,North America,125,Baseline,v1,2023-11-17,PLN-027
FC-0012066,SPR-10,2024-02,North America,129,Baseline,v3,2023-12-13,PLN-054
FC-0012067,SPR-10,2024-03,North America,113,Baseline,v3,2024-01-24,PLN-044
FC-0012068,SPR-10,2024-03,North America,83,Downside,v1,2024-01-31,PLN-032
FC-0012069,SPR-10,2024-04,North America,128,Baseline,,2024-03-12,PLN-025
FC-0012070,SPR-10,2024-04,North America,145,Uplift,v1,2024-03-11,PLN-017
FC-0012071,SPR-10,2024-05,North America,115,Baseline,v3,2024-03-12,PLN-016
FC-0012072,SPR-10,2024-05,North America,70,Downside,v2,2024-03-25,PLN-045
FC-0012073,SPR-10,2024-06,North America,125,Baseline,v1,2024-04-27,PLN-041
FC-0012074,SPR-10,2024-06,North America,141,Uplift,v1,2024-04-30,PLN-046
FC-0012075,SPR-10,2024-06,North America,99,Downside,v3,2024-04-30,PLN-049
FC-0012076,SPR-10,2024-07,North America,129,Baseline,v2,2024-05-16,PLN-035
FC-0012077,SPR-10,2024-08,North America,117,Baseline,v2,2024-07-05,PLN-039
FC-0012078,SPR-10,2024-09,North America,123,Baseline,v3,2024-08-10,PLN-019
FC-0012079,SPR-10,2024-10,North America,97,Baseline,v1,2024-09-02,PLN-051
FC-0012080,SPR-10,2024-10,North America,124,Uplift,v2,2024-09-05,PLN-048
FC-0012081,SPR-10,2024-11,North America,96,Baseline,v2,2024-09-09,PLN-049
FC-0012082,SPR-10,2024-11,North America,65,Downside,v3,2024-10-09,PLN-037
FC-0012083,SPR-10,2024-12,North America,120,Baseline,v3,2024-10-11,PLN-035
FC-0012084,SPR-10,2024-12,North America,138,Uplift,v3,2024-11-14,PLN-006
FC-0012085,SPR-10,2025-01,North America,104,Baseline,v1,2024-11-26,PLN-019
FC-0012086,SPR-10,2025-01,North America,124,Uplift,v3,2024-12-20,PLN-022
FC-0012087,SPR-10,2025-02,North America,98,Baseline,v3,2025-01-08,PLN-019
FC-0012088,SPR-10,2025-03,North America,117,Baseline,v3,2025-01-30,PLN-036
FC-0012089,SPR-10,2025-03,North America,157,Uplift,v3,2025-01-27,PLN-028
FC-0012090,SPR-10,2025-04,North America,104,Baseline,v3,2025-02-16,PLN-026
FC-0012091,SPR-10,2025-05,North America,112,Baseline,v1,2025-03-17,PLN-020
FC-0012092,SPR-10,2025-06,North America,112,Baseline,v1,2025-04-22,PLN-018
FC-0012093,SPR-10,2025-06,North America,76,Downside,v1,2025-05-15,
FC-0012094,SPR-10,2025-07,North America,119,Baseline,v1,2025-06-03,PLN-059
FC-0012095,SPR-10,2025-07,North America,93,Downside,v1,2025-05-25,PLN-035
FC-0012096,SPR-10,2025-08,North America,98,Baseline,v1,2025-07-03,PLN-054
FC-0012097,SPR-10,2025-09,North America,129,Baseline,v3,2025-07-07,PLN-043
FC-0012098,SPR-10,2025-09,North America,167,Uplift,v1,2025-07-27,PLN-003
FC-0012099,SPR-10,2025-09,North America,80,Downside,v1,2025-08-12,PLN-003
FC-0012100,SPR-10,2025-10,North America,99,Baseline,v1,2025-09-08,PLN-055
FC-0012101,SPR-10,2025-10,North America,117,Uplift,v1,2025-08-23,PLN-027
FC-0012102,SPR-10,2025-10,North America,79,Downside,v2,2025-09-01,PLN-011
FC-0012103,SPR-10,2025-11,North America,118,Baseline,v2,2025-10-08,PLN-018
FC-0012104,SPR-10,2025-11,North America,100,Downside,v2,2025-10-02,PLN-052
FC-0012105,SPR-10,2025-12,North America,99,Baseline,v3,2025-10-16,PLN-035
FC-0012106,SPR-10,2026-01,North America,112,Baseline,v1,2025-11-16,PLN-013
FC-0012107,SPR-10,2026-01,North America,148,Uplift,v3,2025-12-09,PLN-031
FC-0012108,SPR-10,2026-02,North America,104,Baseline,v3,2025-12-05,PLN-022
FC-0012109,SPR-10,2026-02,North America,91,Downside,v3,2026-01-05,PLN-015
FC-0012110,SPR-10,2026-03,North America,125,Baseline,v2,2026-02-09,PLN-014
FC-0012111,SPR-10,2026-04,North America,117,Baseline,v2,2026-02-15,
FC-0012112,SPR-10,2026-05,North America,128,Baseline,v3,2026-03-16,PLN-048
FC-0012113,SPR-10,2026-05,North America,95,Downside,v3,2026-03-24,PLN-043
FC-0012114,SPR-10,2026-06,North America,109,Baseline,v2,2026-04-10,PLN-050
FC-0012115,SPR-10,2026-07,North America,101,Baseline,v1,2026-05-15,PLN-008
FC-0012116,SPR-10,2026-08,North America,125,Baseline,v2,2026-06-14,PLN-005
FC-0012117,SPR-10,2026-09,North America,120,Baseline,v3,2026-08-04,PLN-038
FC-0012118,SPR-10,2026-09,North America,156,Uplift,v1,2026-08-19,PLN-052
FC-0012119,SPR-10,2026-10,North America,127,Baseline,v2,2026-08-30,PLN-051
FC-0012120,SPR-10,2026-10,North America,156,Uplift,v2,2026-09-03,PLN-045
FC-0012121,SPR-10,2026-11,North America,97,Baseline,,2026-09-28,PLN-019
FC-0012122,SPR-10,2026-11,North America,119,Uplift,v2,2026-10-05,PLN-051
FC-0012123,SPR-10,2026-12,North America,108,Baseline,v3,2026-10-27,PLN-033
FC-0012124,SPR-10,2026-12,North America,138,Uplift,v1,2026-11-20,PLN-052
FC-0012125,SPR-10,2026-12,North America,92,Downside,v1,2026-10-28,PLN-010
FC-0012126,SPR-10,2024-01,South America,48,Baseline,v1,2023-11-23,PLN-031
FC-0012127,SPR-10,2024-01,South America,31,Downside,v1,2023-12-07,PLN-025
FC-0012128,SPR-10,2024-02,South America,54,Baseline,v2,2024-01-02,PLN-025
FC-0012129,SPR-10,2024-03,South America,48,Baseline,v3,2024-01-30,PLN-035
FC-0012130,SPR-10,2024-04,South America,55,Baseline,v1,2024-02-21,PLN-009
FC-0012131,SPR-10,2024-05,South America,54,Baseline,v2,2024-03-04,PLN-056
FC-0012132,SPR-10,2024-05,South America,62,Uplift,v3,2024-04-09,PLN-015
FC-0012133,SPR-10,2024-06,South America,54,Baseline,v1,2024-04-14,PLN-048
FC-0012134,SPR-10,2024-06,South America,61,Uplift,v1,2024-05-09,
FC-0012135,SPR-10,2024-06,South America,38,Downside,v3,2024-05-19,PLN-019
FC-0012136,SPR-10,2024-07,South America,55,Baseline,v3,2024-06-03,PLN-024
FC-0012137,SPR-10,2024-07,South America,61,Uplift,,2024-06-10,PLN-047
FC-0012138,SPR-10,2024-07,South America,34,Downside,v2,2024-05-27,PLN-058
FC-0012139,SPR-10,2024-08,South America,56,Baseline,v3,2024-06-19,
FC-0012140,SPR-10,2024-09,South America,55,Baseline,v3,2024-08-07,PLN-001
FC-0012141,SPR-10,2024-10,South America,55,Baseline,v3,2024-08-24,PLN-016
FC-0012142,SPR-10,2024-11,South America,47,Baseline,v3,2024-09-06,PLN-012
FC-0012143,SPR-10,2024-11,South America,60,Uplift,v2,2024-10-15,PLN-055
FC-0012144,SPR-10,2024-12,South America,55,Baseline,v2,2024-10-29,PLN-025
FC-0012145,SPR-10,2024-12,South America,76,Uplift,v1,2024-11-03,PLN-043
FC-0012146,SPR-10,2025-01,South America,44,Baseline,v3,2024-11-19,PLN-007
FC-0012147,SPR-10,2025-02,South America,46,Baseline,v2,2025-01-05,PLN-046
FC-0012148,SPR-10,2025-02,South America,63,Uplift,v3,2025-01-19,PLN-018
FC-0012149,SPR-10,2025-02,South America,39,Downside,v3,2024-12-27,PLN-047
FC-0012150,SPR-10,2025-03,South America,57,Baseline,v1,2025-01-01,PLN-020
FC-0012151,SPR-10,2025-04,South America,49,Baseline,v3,2025-02-06,PLN-010
FC-0012152,SPR-10,2025-05,South America,51,Baseline,v2,2025-03-04,PLN-036
FC-0012153,SPR-10,2025-05,South America,65,Uplift,v1,2025-04-11,PLN-029
FC-0012154,SPR-10,2025-06,South America,47,Baseline,v2,2025-05-02,PLN-049
FC-0012155,SPR-10,2025-06,South America,58,Uplift,v1,2025-05-12,PLN-012
FC-0012156,SPR-10,2025-07,South America,48,Baseline,v1,2025-05-22,PLN-043
FC-0012157,SPR-10,2025-07,South America,64,Uplift,v2,2025-05-25,PLN-022
FC-0012158,SPR-10,2025-07,South America,38,Downside,v2,2025-06-09,PLN-028
FC-0012159,SPR-10,2025-08,South America,49,Baseline,v2,2025-06-20,PLN-007
FC-0012160,SPR-10,2025-08,South America,65,Uplift,v1,2025-07-06,PLN-035
FC-0012161,SPR-10,2025-08,South America,31,Downside,v3,2025-06-25,PLN-030
FC-0012162,SPR-10,2025-09,South America,45,Baseline,v2,2025-07-19,PLN-058
FC-0012163,SPR-10,2025-10,South America,52,Baseline,v2,2025-08-24,PLN-006
FC-0012164,SPR-10,2025-11,South America,46,Baseline,v3,2025-09-04,PLN-047
FC-0012165,SPR-10,2025-11,South America,54,Uplift,v2,2025-10-21,PLN-058
FC-0012166,SPR-10,2025-12,South America,53,Baseline,v2,2025-11-02,PLN-048
FC-0012167,SPR-10,2026-01,South America,53,Baseline,v3,2025-11-29,PLN-059
FC-0012168,SPR-10,2026-01,South America,39,Downside,v1,2025-11-26,PLN-032
FC-0012169,SPR-10,2026-02,South America,47,Baseline,v1,2026-01-05,PLN-053
FC-0012170,SPR-10,2026-02,South America,51,Uplift,v1,2026-01-14,PLN-048
FC-0012171,SPR-10,2026-02,South America,29,Downside,v2,2026-01-14,PLN-043
FC-0012172,SPR-10,2026-03,South America,53,Baseline,v3,2026-01-05,PLN-015
FC-0012173,SPR-10,2026-03,South America,69,Uplift,v1,2026-01-22,PLN-044
FC-0012174,SPR-10,2026-04,South America,59,Baseline,v3,2026-02-22,PLN-014
FC-0012175,SPR-10,2026-05,South America,58,Baseline,v3,2026-04-06,PLN-024
FC-0012176,SPR-10,2026-06,South America,46,Baseline,v1,2026-04-20,PLN-047
FC-0012177,SPR-10,2026-06,South America,57,Uplift,v1,2026-05-20,PLN-023
FC-0012178,SPR-10,2026-07,South America,47,Baseline,v1,2026-06-05,PLN-053
FC-0012179,SPR-10,2026-08,South America,56,Baseline,v2,2026-07-08,PLN-019
FC-0012180,SPR-10,2026-09,South America,54,Baseline,v1,2026-07-04,PLN-055
FC-0012181,SPR-10,2026-09,South America,64,Uplift,v3,2026-08-01,PLN-033
FC-0012182,SPR-10,2026-10,South America,45,Baseline,v2,2026-09-10,
FC-0012183,SPR-10,2026-10,South America,56,Uplift,v2,2026-09-19,PLN-052
FC-0012184,SPR-10,2026-11,South America,49,Baseline,v3,2026-09-27,PLN-032
FC-0012185,SPR-10,2026-11,South America,35,Downside,v1,2026-10-02,PLN-049
FC-0012186,SPR-10,2026-12,South America,45,Baseline,v3,2026-10-03,PLN-021
FC-0012187,SPR-10,2024-01,Europe,149,Baseline,v2,2023-12-04,PLN-059
FC-0012188,SPR-10,2024-02,Europe,146,Baseline,v3,2023-12-28,PLN-052
FC-0012189,SPR-10,2024-03,Europe,145,Baseline,v2,2024-02-02,PLN-053
FC-0012190,SPR-10,2024-04,Europe,113,Baseline,v3,2024-02-06,PLN-001
FC-0012191,SPR-10,2024-04,Europe,144,Uplift,v2,2024-03-14,PLN-038
FC-0012192,SPR-10,2024-05,Europe,137,Baseline,v3,2024-04-10,PLN-040
FC-0012193,SPR-10,2024-05,Europe,158,Uplift,v3,2024-04-01,PLN-003
FC-0012194,SPR-10,2024-06,Europe,148,Baseline,v2,2024-04-03,PLN-018
FC-0012195,SPR-10,2024-06,Europe,166,Uplift,v3,2024-04-29,PLN-047
FC-0012196,SPR-10,2024-07,Europe,141,Baseline,v3,2024-05-12,PLN-055
FC-0012197,SPR-10,2024-08,Europe,119,Baseline,,2024-07-12,PLN-012
FC-0012198,SPR-10,2024-09,Europe,112,Baseline,v3,2024-08-08,PLN-059
FC-0012199,SPR-10,2024-10,Europe,125,Baseline,v1,2024-09-04,PLN-008
FC-0012200,SPR-10,2024-10,Europe,88,Downside,v2,2024-09-14,PLN-011
FC-0012201,SPR-10,2024-11,Europe,115,Baseline,v1,2024-09-27,PLN-050
FC-0012202,SPR-10,2024-12,Europe,144,Baseline,v1,2024-10-07,PLN-010
FC-0012203,SPR-10,2025-01,Europe,145,Baseline,,2024-12-01,PLN-013
FC-0012204,SPR-10,2025-01,Europe,121,Downside,v3,2024-12-01,PLN-014
FC-0012205,SPR-10,2025-02,Europe,127,Baseline,v1,2024-12-24,PLN-058
FC-0012206,SPR-10,2025-02,Europe,157,Uplift,v3,2024-12-30,PLN-011
FC-0012207,SPR-10,2025-02,Europe,97,Downside,,2024-12-31,PLN-031
FC-0012208,SPR-10,2025-03,Europe,116,Baseline,v3,2025-02-03,PLN-041
FC-0012209,SPR-10,2025-04,Europe,125,Baseline,v1,2025-02-05,PLN-018
FC-0012210,SPR-10,2025-05,Europe,128,Baseline,v3,2025-04-07,PLN-010
FC-0012211,SPR-10,2025-06,Europe,125,Baseline,v3,2025-04-03,PLN-040
FC-0012212,SPR-10,2025-07,Europe,117,Baseline,v2,2025-06-09,PLN-042
FC-0012213,SPR-10,2025-08,Europe,118,Baseline,v1,2025-06-28,PLN-030
FC-0012214,SPR-10,2025-08,Europe,92,Downside,v2,2025-07-04,PLN-007
FC-0012215,SPR-10,2025-09,Europe,112,Baseline,v2,2025-07-29,PLN-030
FC-0012216,SPR-10,2025-10,Europe,120,Baseline,v2,2025-09-08,PLN-056
FC-0012217,SPR-10,2025-11,Europe,118,Baseline,v2,2025-10-08,PLN-040
FC-0012218,SPR-10,2025-11,Europe,77,Downside,v2,2025-10-10,PLN-007
FC-0012219,SPR-10,2025-12,Europe,128,Baseline,v1,2025-10-05,PLN-020
FC-0012220,SPR-10,2026-01,Europe,141,Baseline,v1,2025-11-27,PLN-029
FC-0012221,SPR-10,2026-02,Europe,124,Baseline,v2,2025-12-23,PLN-033
FC-0012222,SPR-10,2026-02,Europe,142,Uplift,v3,2026-01-18,PLN-022
FC-0012223,SPR-10,2026-02,Europe,95,Downside,v2,2026-01-17,PLN-021
FC-0012224,SPR-10,2026-03,Europe,138,Baseline,v3,2026-01-30,
FC-0012225,SPR-10,2026-03,Europe,177,Uplift,v2,2026-02-18,PLN-056
FC-0012226,SPR-10,2026-04,Europe,113,Baseline,v1,2026-02-02,PLN-030
FC-0012227,SPR-10,2026-04,Europe,141,Uplift,v2,2026-03-13,PLN-058
FC-0012228,SPR-10,2026-04,Europe,74,Downside,,2026-02-23,PLN-028
FC-0012229,SPR-10,2026-05,Europe,122,Baseline,v3,2026-04-03,PLN-033
FC-0012230,SPR-10,2026-06,Europe,130,Baseline,v3,2026-04-18,PLN-009
FC-0012231,SPR-10,2026-06,Europe,162,Uplift,v3,2026-04-25,PLN-007
FC-0012232,SPR-10,2026-06,Europe,81,Downside,v3,2026-05-03,PLN-010
FC-0012233,SPR-10,2026-07,Europe,111,Baseline,v1,2026-06-05,PLN-009
FC-0012234,SPR-10,2026-08,Europe,111,Baseline,v3,2026-06-17,PLN-007
FC-0012235,SPR-10,2026-08,Europe,127,Uplift,v2,2026-07-09,PLN-030
FC-0012236,SPR-10,2026-09,Europe,124,Baseline,v1,2026-08-03,PLN-057
FC-0012237,SPR-10,2026-10,Europe,143,Baseline,v1,2026-08-28,PLN-041
FC-0012238,SPR-10,2026-11,Europe,138,Baseline,v2,2026-09-23,PLN-026
FC-0012239,SPR-10,2026-11,Europe,119,Downside,v3,2026-10-08,PLN-002
FC-0012240,SPR-10,2026-12,Europe,144,Baseline,v1,2026-10-28,PLN-032
FC-0012241,SPR-10,2026-12,Europe,123,Downside,,2026-10-31,PLN-043
FC-0012242,SPR-10,2024-01,Asia-Pacific,107,Baseline,v3,2023-11-12,PLN-046
FC-0012243,SPR-10,2024-01,Asia-Pacific,118,Uplift,v1,2023-12-17,PLN-059
FC-0012244,SPR-10,2024-02,Asia-Pacific,119,Baseline,v2,2023-12-09,
FC-0012245,SPR-10,2024-02,Asia-Pacific,138,Uplift,v1,2024-01-13,PLN-046
FC-0012246,SPR-10,2024-03,Asia-Pacific,113,Baseline,v3,2024-02-02,PLN-009
FC-0012247,SPR-10,2024-03,Asia-Pacific,144,Uplift,v2,2024-01-26,
FC-0012248,SPR-10,2024-04,Asia-Pacific,102,Baseline,v2,2024-02-25,PLN-053
FC-0012249,SPR-10,2024-04,Asia-Pacific,80,Downside,,2024-03-10,PLN-016
FC-0012250,SPR-10,2024-05,Asia-Pacific,127,Baseline,v2,2024-03-27,PLN-020
FC-0012251,SPR-10,2024-06,Asia-Pacific,123,Baseline,v3,2024-04-27,PLN-004
FC-0012252,SPR-10,2024-06,Asia-Pacific,145,Uplift,v1,2024-05-07,
FC-0012253,SPR-10,2024-06,Asia-Pacific,92,Downside,v3,2024-05-07,PLN-058
FC-0012254,SPR-10,2024-07,Asia-Pacific,99,Baseline,v3,2024-06-11,PLN-003
FC-0012255,SPR-10,2024-07,Asia-Pacific,124,Uplift,v3,2024-06-17,PLN-011
FC-0012256,SPR-10,2024-07,Asia-Pacific,87,Downside,v1,2024-06-20,PLN-047
FC-0012257,SPR-10,2024-08,Asia-Pacific,123,Baseline,v2,2024-06-11,PLN-059
FC-0012258,SPR-10,2024-09,Asia-Pacific,119,Baseline,v2,2024-07-04,
FC-0012259,SPR-10,2024-10,Asia-Pacific,115,Baseline,v3,2024-08-03,PLN-025
FC-0012260,SPR-10,2024-10,Asia-Pacific,131,Uplift,v3,2024-09-13,PLN-054
FC-0012261,SPR-10,2024-10,Asia-Pacific,70,Downside,v2,2024-08-31,PLN-047
FC-0012262,SPR-10,2024-11,Asia-Pacific,123,Baseline,v3,2024-10-08,PLN-006
FC-0012263,SPR-10,2024-11,Asia-Pacific,150,Uplift,v2,2024-09-26,PLN-050
FC-0012264,SPR-10,2024-11,Asia-Pacific,101,Downside,v2,2024-10-13,PLN-005
FC-0012265,SPR-10,2024-12,Asia-Pacific,107,Baseline,v2,2024-10-18,PLN-059
FC-0012266,SPR-10,2024-12,Asia-Pacific,125,Uplift,v3,2024-11-05,PLN-039
FC-0012267,SPR-10,2025-01,Asia-Pacific,98,Baseline,v2,2024-11-15,PLN-026
FC-0012268,SPR-10,2025-02,Asia-Pacific,104,Baseline,v2,2025-01-09,PLN-013
FC-0012269,SPR-10,2025-02,Asia-Pacific,129,Uplift,v2,2024-12-26,PLN-044
FC-0012270,SPR-10,2025-02,Asia-Pacific,88,Downside,v2,2025-01-13,PLN-020
FC-0012271,SPR-10,2025-03,Asia-Pacific,103,Baseline,v3,2025-02-08,PLN-040
FC-0012272,SPR-10,2025-04,Asia-Pacific,109,Baseline,v3,2025-03-06,PLN-041
FC-0012273,SPR-10,2025-04,Asia-Pacific,134,Uplift,v3,2025-03-05,PLN-058
FC-0012274,SPR-10,2025-05,Asia-Pacific,111,Baseline,v3,2025-03-14,PLN-057
FC-0012275,SPR-10,2025-06,Asia-Pacific,119,Baseline,v1,2025-04-27,PLN-014
FC-0012276,SPR-10,2025-06,Asia-Pacific,160,Uplift,v2,2025-05-12,PLN-049
FC-0012277,SPR-10,2025-06,Asia-Pacific,93,Downside,v1,2025-04-29,PLN-040
FC-0012278,SPR-10,2025-07,Asia-Pacific,102,Baseline,v1,2025-05-21,PLN-013
FC-0012279,SPR-10,2025-07,Asia-Pacific,140,Uplift,v2,2025-05-25,PLN-032
FC-0012280,SPR-10,2025-08,Asia-Pacific,107,Baseline,v1,2025-06-14,PLN-035
FC-0012281,SPR-10,2025-08,Asia-Pacific,125,Uplift,v1,2025-07-09,PLN-052
FC-0012282,SPR-10,2025-09,Asia-Pacific,102,Baseline,v2,2025-07-07,PLN-034
FC-0012283,SPR-10,2025-09,Asia-Pacific,121,Uplift,v2,2025-08-04,PLN-028
FC-0012284,SPR-10,2025-09,Asia-Pacific,75,Downside,v3,2025-08-15,PLN-023
FC-0012285,SPR-10,2025-10,Asia-Pacific,95,Baseline,v2,2025-09-09,PLN-023
