po_id,supplier_id,part_id,plant_id,po_date,promised_date,po_qty,unit_price,po_status,po_notes
PO-0014497,SUP-13910,FL-1124,P5,2024-11-21,,500,90.51,Cancelled,
PO-0014498,SUP-08658,SC-930,P3,2024-02-16,2024-04-16,100,464.71,Late,
PO-0014499,SUP-08758,EL-694,P3,2026-08-07,2026-09-06,800,1.47,Late,
PO-0014500,SUP-04919,EC-1005,P6,2025-07-16,2025-08-06,500,15.12,Closed,
PO-0014501,SUP-10569,TR-359,P10,2026-01-22,2026-02-12,100,19.83,Partial,
PO-0014502,SUP-10115,BR-680,P2,2025-07-04,2025-09-02,800,,Open,
PO-0014503,SUP-09391,TR-845,P7,2025-08-18,2025-10-17,800,32.03,Closed,
PO-0014504,SUP-04529,TR-1187,P10,2024-09-17,2024-10-08,300,8.53,Open,
PO-0014505,SUP-11042,BR-104,P6,2024-05-05,2024-05-26,200,133.13,Closed,
PO-0014506,SUP-00790,SC-567,P7,2024-12-29,2025-01-19,800,26.81,Closed,
PO-0014507,SUP-04130,HY-845,P1,2026-06-07,2026-08-06,200,149.58,Open,
PO-0014508,SUP-08717,EN-233,P4,2026-04-28,2026-06-27,500,,Closed,
PO-0014509,SUP-04024,BR-339,P4,2024-04-08,2024-05-08,200,73.83,Late,
PO-0014510,SUP-13543,EC-113,P9,2025-12-06,2026-02-04,500,12.17,Closed,
PO-0014511,SUP-02068,TR-577,P8,2026-06-23,2026-08-07,200,50.81,Late,
PO-0014512,SUP-01982,FT-152,P9,2024-07-07,2024-08-06,200,21.17,Closed,
PO-0014513,SUP-12671,TR-738,P1,2024-01-15,2024-02-05,300,57.35,Closed,
PO-0014514,SUP-11155,EN-1207,P2,2024-12-07,2024-12-28,200,42.24,Closed,
PO-0014515,SUP-04480,CH-1272,P5,2026-01-24,2026-02-23,500,20.61,Closed,
PO-0014516,SUP-06459,HY-217,P1,2024-05-31,2024-06-21,500,6.22,Open,
PO-0014517,SUP-02364,EC-345,P2,2025-08-08,2025-08-29,200,57.18,Closed,
PO-0014518,SUP-13932,CH-1075,P5,2025-11-28,2025-12-28,500,37.53,Closed,
PO-0014519,SUP-01781,ST-1148,P8,2026-07-21,2026-09-04,500,6.53,Closed,
PO-0014520,SUP-11012,EC-498,P8,2026-01-15,2026-01-29,500,12.4,Closed,
PO-0014521,SUP-14452,EC-729,P10,2025-05-08,2025-06-07,100,20.65,Closed,
PO-0014522,SUP-03197,CH-144,P1,2026-03-26,2026-05-10,500,33.37,Closed,
PO-0014523,SUP-08577,CH-277,P5,2025-03-26,2025-04-16,500,5.62,Closed,
PO-0014524,SUP-01404,BR-545,P8,2024-02-04,2024-03-20,800,24.35,Closed,
PO-0014525,SUP-06659,EC-603,P4,2024-11-05,2024-11-26,50,12.32,Closed,
PO-0014526,SUP-10020,FL-562,P3,2026-07-05,2026-09-03,1200,90.74,Closed,
PO-0014527,SUP-08360,EN-876,P9,2025-10-10,2025-10-24,100,41.12,Late,
PO-0014528,SUP-08768,EL-504,P8,2025-11-29,2026-01-28,1200,35.95,Closed,
PO-0014529,SUP-02220,FL-313,P10,2025-02-18,2025-04-04,1200,41.05,Closed,
PO-0014530,SUP-13983,SC-247,P12,2025-04-18,2025-06-02,300,87.97,Closed,
PO-0014531,SUP-00741,EN-513,P10,2026-04-30,2026-05-30,500,23.87,Closed,
PO-0014532,SUP-01964,FT-120,P4,2026-04-30,2026-05-14,200,68.32,Cancelled,
PO-0014533,SUP-11349,HY-1104,P12,2026-05-03,2026-06-17,500,,Open,
PO-0014534,SUP-03149,EN-1008,P8,2026-03-07,2026-04-21,200,54.8,Late,
PO-0014535,SUP-07127,FL-1186,P12,2024-04-24,2024-06-23,50,16.81,Closed,
PO-0014536,SUP-11463,FT-644,P6,2025-09-09,2025-10-09,50,13.5,Closed,
PO-0014537,SUP-09870,EC-627,P1,2026-05-09,2026-06-08,200,50.32,Closed,
PO-0014538,SUP-09925,FL-800,P4,2026-04-02,2026-06-01,800,3.15,Closed,
PO-0014539,SUP-04231,BR-358,P1,2024-05-31,2024-07-15,200,2.55,Open,
PO-0014540,SUP-00427,EL-517,P4,2025-11-10,2026-01-09,1200,35.29,Closed,
PO-0014541,SUP-08081,FL-898,P4,2025-12-27,2026-01-10,200,,Closed,
PO-0014542,SUP-07922,EL-193,P4,2026-04-26,2026-05-26,300,,Closed,
PO-0014543,SUP-03628,FT-1056,P2,2025-05-30,2025-07-14,50,18.17,Closed,
PO-0014544,SUP-05764,FT-336,P5,2026-03-10,2026-04-09,200,37.75,Partial,
PO-0014545,SUP-07849,BR-1297,P1,2025-08-07,,200,26.1,Closed,
PO-0014546,SUP-06711,SC-832,P11,2024-09-28,2024-10-19,800,29.75,Late,
PO-0014547,SUP-00658,ST-1087,P3,2025-01-17,2025-02-07,200,47.45,Partial,
PO-0014548,SUP-06181,BR-288,P11,2024-03-21,2024-04-11,100,47.7,Closed,
PO-0014549,SUP-09241,FT-321,P5,2025-10-26,2025-11-16,200,45.89,Open,
PO-0014550,SUP-06712,BR-969,P12,2025-05-16,2025-06-15,1200,22.56,Open,
PO-0014551,SUP-12687,BR-1069,P1,2026-07-23,2026-08-13,800,14.55,Closed,
PO-0014552,SUP-10644,EN-1337,P6,2024-06-09,2024-08-08,1200,,Cancelled,
PO-0014553,SUP-01715,CB-550,P5,2025-12-10,2026-01-24,300,13.72,Late,
PO-0014554,SUP-10406,EN-1113,P7,2024-10-25,2024-11-15,1200,15.13,Closed,
PO-0014555,SUP-08835,FL-998,P11,2025-03-22,2025-04-12,500,49.0,Closed,
PO-0014556,SUP-13543,FL-1271,P6,2025-05-16,2025-06-06,100,,Closed,
PO-0014557,SUP-06836,BR-179,P1,2025-12-22,2026-02-20,100,112.85,Cancelled,
PO-0014558,SUP-02445,EL-300,P12,2024-10-10,2024-11-24,1200,56.61,Closed,
PO-0014559,SUP-03273,ST-486,P6,2025-09-12,2025-10-03,1200,4.7,Open,
PO-0014560,SUP-02201,ST-302,P9,2024-07-04,2024-07-25,50,33.29,Closed,
PO-0014561,SUP-11548,FT-620,P11,2025-12-10,2025-12-24,100,34.98,Closed,
PO-0014562,SUP-08216,EN-798,P12,2026-07-02,2026-07-23,1200,38.16,Closed,
PO-0014563,SUP-01555,FL-622,P2,2026-07-24,2026-08-14,100,10.67,Open,
PO-0014564,SUP-02129,CB-1122,P12,2026-05-11,2026-06-01,800,32.78,Closed,
PO-0014565,SUP-07746,EL-779,P5,2025-10-06,2025-11-20,200,12.11,Closed,
PO-0014566,SUP-14767,CB-482,P8,2024-07-14,2024-08-13,50,0.63,Open,
PO-0014567,SUP-06435,FT-1036,P5,2024-11-19,2024-12-19,100,3.3,Closed,
PO-0014568,SUP-04513,CB-596,P2,2026-01-08,2026-02-07,300,65.26,Closed,
PO-0014569,SUP-06319,SC-823,P7,2025-04-28,2025-06-27,100,9.04,Open,
PO-0014570,SUP-06485,SC-261,P11,2025-01-27,2025-03-13,500,16.4,Closed,
PO-0014571,SUP-08597,BR-389,P4,2024-12-17,2024-12-31,200,14.65,Closed,
PO-0014572,SUP-04289,ST-1340,P7,2025-03-11,2025-04-10,1200,7.01,Late,
PO-0014573,SUP-12210,FT-557,P10,2024-09-25,2024-11-09,100,36.44,Late,
PO-0014574,SUP-13225,FT-465,P11,2024-06-15,2024-07-30,800,14.95,Partial,
PO-0014575,SUP-06605,EN-654,P12,2025-05-19,2025-06-09,500,15.97,Closed,
PO-0014576,SUP-14053,TR-1226,P11,2026-02-26,2026-03-28,100,81.13,Closed,
PO-0014577,SUP-11312,CB-583,P10,2025-09-03,2025-11-02,200,139.39,Late,
PO-0014578,SUP-12835,EL-618,P7,2025-05-12,2025-06-11,50,17.08,Late,
PO-0014579,SUP-06202,HY-770,P12,2025-12-12,2025-12-26,1200,7.81,Open,
PO-0014580,SUP-08207,TR-250,P9,2026-01-31,2026-03-02,50,18.22,Closed,
PO-0014581,SUP-02235,TR-866,P9,2025-06-16,2025-08-15,200,5.63,Closed,
PO-0014582,SUP-11978,HY-744,P12,2024-05-25,2024-06-15,300,6.35,Closed,
PO-0014583,SUP-06356,CB-470,P9,2025-04-29,2025-05-20,50,29.39,Late,
PO-0014584,SUP-02097,CH-467,P4,2024-07-31,2024-08-14,200,17.68,Open,
PO-0014585,SUP-04722,BR-717,P1,2024-03-21,2024-05-20,300,3.32,Closed,
PO-0014586,SUP-12731,EL-1162,P12,2025-02-24,2025-03-17,200,24.15,Closed,
PO-0014587,SUP-12893,CB-171,P1,2025-12-28,2026-02-11,800,29.97,Closed,
PO-0014588,SUP-12882,CH-829,P2,2025-05-28,2025-06-27,50,8.86,Closed,
PO-0014589,SUP-05804,FT-225,P8,2025-09-18,2025-10-18,100,1.43,Closed,
PO-0014590,SUP-12083,FT-1118,P7,2026-04-13,2026-05-28,200,43.27,Closed,
PO-0014591,SUP-01572,EL-764,P4,2024-02-10,2024-04-10,1200,65.23,Late,
PO-0014592,SUP-14066,ST-698,P7,2025-06-24,2025-08-08,500,,Closed,
PO-0014593,SUP-04313,SC-1158,P8,2025-01-17,2025-01-31,300,23.26,Open,
PO-0014594,SUP-01630,TR-570,P4,2025-12-11,2026-01-25,1200,64.39,Closed,
PO-0014595,SUP-07825,SC-1078,P5,2024-12-18,2025-01-08,200,19.87,Open,
PO-0014596,SUP-03790,EC-763,P6,2024-05-31,2024-06-14,500,5.3,Late,
PO-0014597,SUP-06414,BR-393,P7,2026-07-09,2026-07-23,1200,34.02,Closed,
PO-0014598,SUP-14038,EL-672,P2,2024-01-10,,800,10.85,Open,
PO-0014599,SUP-07684,SC-819,P4,2024-03-29,2024-05-28,100,,Closed,
PO-0014600,SUP-05114,EC-439,P8,2024-10-31,2024-11-30,50,81.52,Partial,
PO-0014601,SUP-01035,ST-793,P10,2026-02-03,2026-02-24,100,36.25,Cancelled,
PO-0014602,SUP-13648,FT-1054,P9,2025-06-03,2025-08-02,100,12.49,Closed,
PO-0014603,SUP-06097,CH-192,P6,2025-08-14,2025-09-28,100,37.04,Late,
PO-0014604,SUP-05134,FL-484,P7,2026-01-26,2026-03-12,200,9.2,Closed,
PO-0014605,SUP-13696,CB-1117,P4,2024-03-14,2024-03-28,300,29.25,Partial,
PO-0014606,SUP-07031,BR-939,P1,2024-11-30,2024-12-14,300,43.43,Cancelled,
PO-0014607,SUP-04946,EL-1319,P5,2025-06-24,2025-07-08,300,48.39,Closed,
PO-0014608,SUP-00867,EL-355,P2,2026-06-26,2026-07-26,1200,3.48,Open,
PO-0014609,SUP-02903,TR-275,P4,2024-08-20,2024-10-04,1200,59.23,Closed,
PO-0014610,SUP-02124,FL-913,P2,2025-10-24,2025-12-08,500,36.45,Late,
PO-0014611,SUP-03599,EC-998,P9,2025-05-30,2025-06-20,50,10.38,Open,
PO-0014612,SUP-13099,EL-451,P1,2026-07-08,2026-07-22,200,13.67,Late,
PO-0014613,SUP-08728,CH-774,P3,2025-06-25,2025-07-16,500,26.43,Closed,
PO-0014614,SUP-12434,CH-1078,P6,2026-01-13,2026-02-12,800,3.8,Open,
PO-0014615,SUP-07274,EC-1180,P8,2025-10-12,2025-11-02,500,34.94,Open,
PO-0014616,SUP-04127,HY-1080,P2,2025-01-16,,300,10.66,Closed,
PO-0014617,SUP-08087,EN-178,P6,2026-05-15,2026-05-29,800,54.96,Partial,
PO-0014618,SUP-11695,CB-405,P12,2024-05-18,2024-07-17,50,17.67,Closed,
PO-0014619,SUP-07175,CB-1028,P5,2026-03-11,2026-05-10,300,29.75,Partial,
PO-0014620,SUP-11276,BR-903,P1,2024-10-24,2024-11-14,500,5.81,Closed,
PO-0014621,SUP-08447,EN-342,P3,2026-01-10,2026-02-09,300,15.72,Closed,
PO-0014622,SUP-07451,CB-1173,P12,2024-07-19,2024-08-09,500,19.99,Open,
PO-0014623,SUP-00297,SC-972,P12,2024-07-28,2024-09-11,50,38.52,Closed,
PO-0014624,SUP-03242,FL-1327,P3,2026-07-06,2026-08-20,200,45.95,Late,
PO-0014625,SUP-10526,CB-575,P3,2026-05-20,2026-06-03,50,6.85,Closed,
PO-0014626,SUP-04858,EN-1325,P7,2024-12-13,2025-01-27,1200,38.35,Closed,
PO-0014627,SUP-10728,FT-547,P8,2025-05-28,2025-06-11,300,147.14,Open,
PO-0014628,SUP-07625,EL-104,P1,2026-06-19,2026-08-03,500,7.67,Late,
PO-0014629,SUP-08921,EC-977,P3,2024-03-30,2024-04-20,800,59.16,Open,
PO-0014630,SUP-07496,EL-984,P3,2026-07-22,2026-08-21,300,33.14,Open,
PO-0014631,SUP-12270,HY-731,P9,2024-11-09,2024-12-09,1200,29.49,Closed,
PO-0014632,SUP-11478,TR-126,P8,2025-12-23,2026-02-21,300,24.35,Closed,
PO-0014633,SUP-00374,FL-169,P2,2024-12-02,,200,12.54,Cancelled,
PO-0014634,SUP-12162,TR-897,P5,2024-12-20,2025-02-18,100,10.78,Late,
PO-0014635,SUP-14003,TR-1226,P3,2024-01-21,2024-03-06,50,89.8,Late,
PO-0014636,SUP-05516,ST-360,P3,2026-07-25,2026-09-08,50,42.04,Open,
PO-0014637,SUP-00917,EC-708,P10,2024-10-08,2024-10-22,500,55.15,Open,
PO-0014638,SUP-09769,CB-747,P12,2024-02-09,2024-03-25,1200,159.86,Open,
PO-0014639,SUP-13165,FL-990,P1,2024-02-22,2024-03-23,800,19.19,Partial,
PO-0014640,SUP-10396,EL-1201,P10,2024-01-30,2024-03-30,1200,15.27,Open,
PO-0014641,SUP-09407,EC-409,P5,2026-01-09,2026-03-10,50,6.21,Partial,
PO-0014642,SUP-10605,EC-732,P9,2025-05-10,,100,39.88,Closed,
PO-0014643,SUP-04013,FL-127,P4,2026-05-30,2026-06-29,200,22.7,Closed,
PO-0014644,SUP-11347,ST-568,P12,2024-03-30,2024-05-29,200,5.62,Open,
PO-0014645,SUP-08278,TR-999,P8,2026-06-04,2026-06-25,1200,47.79,Closed,
PO-0014646,SUP-10926,BR-1139,P8,2026-08-23,2026-09-06,1200,44.85,Closed,
PO-0014647,SUP-10215,FT-235,P12,2025-05-11,2025-06-25,50,141.58,Closed,
PO-0014648,SUP-08390,HY-891,P5,2026-03-27,2026-05-26,1200,3.05,Closed,
PO-0014649,SUP-14844,SC-880,P7,2026-08-03,2026-08-17,500,3.75,Closed,
PO-0014650,SUP-03887,SC-222,P2,2025-04-08,2025-04-22,500,6.5,Open,
PO-0014651,SUP-05178,BR-826,P12,2026-04-08,2026-04-29,300,6.13,Open,
PO-0014652,SUP-04034,BR-910,P7,2024-09-06,2024-11-05,1200,13.55,Closed,
PO-0014653,SUP-10307,EC-502,P6,2026-08-06,2026-09-20,1200,12.69,Open,
PO-0014654,SUP-05914,SC-1075,P5,2024-08-27,2024-09-17,200,15.41,Closed,
PO-0014655,SUP-00735,HY-540,P9,2024-03-17,2024-05-16,100,7.11,Closed,
PO-0014656,SUP-06529,SC-386,P8,2024-12-18,2025-01-08,800,18.5,Partial,
PO-0014657,SUP-00766,EN-409,P9,2025-07-24,2025-08-14,200,19.8,Closed,
PO-0014658,SUP-01043,TR-288,P1,2024-06-29,2024-08-28,800,204.73,Late,
PO-0014659,SUP-02207,SC-225,P12,2026-08-15,2026-09-05,1200,33.5,Closed,
PO-0014660,SUP-10147,FL-841,P1,2024-09-11,2024-10-11,800,135.84,Closed,
PO-0014661,SUP-07656,TR-673,P9,2024-04-01,2024-05-01,100,,Closed,
PO-0014662,SUP-13980,EN-587,P1,2025-04-18,2025-05-02,200,150.03,Closed,
PO-0014663,SUP-05429,FL-650,P4,2024-05-07,2024-05-28,800,7.86,Open,
PO-0014664,SUP-01003,ST-1313,P2,2024-12-21,2025-01-20,800,24.97,Late,
PO-0014665,SUP-02371,CB-324,P10,2025-05-28,2025-06-27,800,7.64,Closed,
PO-0014666,SUP-09742,EN-647,P8,2026-03-05,2026-05-04,800,11.05,Closed,
PO-0014667,SUP-09503,FT-817,P5,2024-02-27,2024-04-12,50,593.57,Closed,
PO-0014668,SUP-02371,EN-1154,P3,2025-04-03,2025-05-03,800,80.19,Closed,
PO-0014669,SUP-13431,EL-1243,P2,2025-12-20,2026-01-10,200,61.14,Late,
PO-0014670,SUP-01072,CB-642,P2,2026-06-30,2026-08-14,800,23.53,Closed,
PO-0014671,SUP-14472,CH-1089,P8,2024-04-09,2024-04-30,100,5.89,Closed,
PO-0014672,SUP-13202,FT-241,P11,2024-06-02,2024-07-17,300,60.91,Partial,
PO-0014673,SUP-05222,TR-1153,P10,2025-09-01,2025-09-22,500,46.73,Closed,
PO-0014674,SUP-05182,FL-563,P4,2024-09-04,2024-10-04,50,,Open,
PO-0014675,SUP-04461,EL-320,P2,2025-03-06,2025-03-20,500,9.61,Closed,
PO-0014676,SUP-06636,EC-156,P5,2025-05-16,2025-06-30,50,19.54,Closed,
PO-0014677,SUP-03918,EN-413,P7,2026-07-08,2026-07-22,300,4.03,Closed,
PO-0014678,SUP-10825,FT-141,P4,2024-03-03,2024-05-02,1200,1.26,Open,
PO-0014679,SUP-07680,CH-1120,P7,2025-09-13,2025-09-27,100,71.76,Open,
PO-0014680,SUP-03020,EL-344,P7,2024-09-11,2024-10-26,50,16.45,Closed,
PO-0014681,SUP-01248,TR-1062,P4,2025-05-06,2025-05-27,800,16.2,Open,
PO-0014682,SUP-12701,HY-370,P12,2025-04-05,2025-04-26,50,112.42,Partial,
PO-0014683,SUP-04195,EN-579,P4,2025-09-14,2025-09-28,50,4.54,Closed,
PO-0014684,SUP-07628,BR-1040,P6,2026-01-12,2026-02-26,500,29.46,Closed,
PO-0014685,SUP-13772,EC-1078,P9,2024-12-31,2025-01-21,200,13.34,Closed,
PO-0014686,SUP-11223,FL-549,P7,2025-05-07,2025-05-21,200,163.31,Closed,
PO-0014687,SUP-13712,FT-946,P8,2025-04-22,2025-06-21,300,3.58,Partial,
PO-0014688,SUP-08911,EC-1334,P10,2025-10-25,2025-12-24,800,413.62,Late,
PO-0014689,SUP-09097,SC-243,P4,2024-03-19,2024-04-09,200,26.84,Closed,
PO-0014690,SUP-06336,EC-1128,P3,2024-03-08,2024-04-07,500,47.8,Closed,
PO-0014691,SUP-06100,CH-230,P7,2024-01-20,2024-02-03,100,10.92,Closed,
PO-0014692,SUP-09430,EC-378,P3,2025-11-10,2025-12-10,1200,7.02,Closed,
PO-0014693,SUP-04035,CB-569,P10,2025-06-19,2025-08-18,500,8.52,Late,
PO-0014694,SUP-13274,ST-402,P10,2025-07-08,2025-08-22,1200,2.54,Open,
PO-0014695,SUP-14316,BR-1224,P10,2026-01-05,2026-02-04,800,13.65,Closed,
PO-0014696,SUP-02501,HY-585,P2,2024-08-06,2024-09-20,300,245.17,Closed,
PO-0014697,SUP-13525,FL-770,P9,2024-06-05,2024-07-05,50,19.89,Partial,
PO-0014698,SUP-09358,SC-458,P3,2026-07-17,2026-07-31,200,87.19,Closed,
PO-0014699,SUP-03955,HY-724,P6,2024-04-12,2024-04-26,500,3.08,Partial,
PO-0014700,SUP-04873,TR-358,P6,2025-01-03,2025-01-24,50,2.17,Cancelled,
PO-0014701,SUP-14628,CH-424,P9,2026-08-18,2026-10-02,1200,21.72,Late,
PO-0014702,SUP-13202,EC-1189,P8,2026-08-25,,200,14.65,Open,
PO-0014703,SUP-13995,FT-791,P1,2025-02-11,2025-03-13,100,30.26,Open,
PO-0014704,SUP-02831,ST-203,P5,2025-02-19,2025-03-05,1200,308.6,Late,
PO-0014705,SUP-07684,SC-819,P2,2025-08-17,2025-09-07,50,183.62,Closed,
PO-0014706,SUP-02353,FL-708,P9,2024-05-02,2024-05-23,800,7.44,Open,
PO-0014707,SUP-03045,FL-394,P8,2024-03-02,2024-04-01,100,12.23,Closed,
PO-0014708,SUP-02064,EN-570,P5,2026-03-23,,800,24.89,Closed,
PO-0014709,SUP-08569,HY-739,P5,2026-08-03,2026-08-17,1200,9.4,Partial,
PO-0014710,SUP-11306,SC-249,P1,2025-10-10,2025-11-24,1200,25.72,Closed,
PO-0014711,SUP-05013,SC-1044,P9,2024-02-17,2024-03-18,50,32.28,Open,
PO-0014712,SUP-01587,EC-1258,P5,2025-09-13,2025-10-04,500,54.92,Cancelled,
PO-0014713,SUP-05269,ST-1125,P1,2025-05-17,2025-07-01,300,,Partial,
PO-0014714,SUP-13127,ST-351,P3,2024-02-15,2024-02-29,200,13.56,Open,
PO-0014715,SUP-05817,CH-635,P11,2025-12-10,2026-01-09,50,21.03,Partial,
PO-0014716,SUP-12226,ST-740,P2,2024-06-17,2024-08-01,800,40.33,Closed,
PO-0014717,SUP-13653,CB-166,P1,2024-03-23,2024-05-22,300,10.7,Closed,
PO-0014718,SUP-01644,BR-1307,P5,2024-07-20,2024-08-03,50,23.73,Closed,
PO-0014719,SUP-06380,EN-816,P6,2024-04-11,2024-06-10,500,163.84,Open,
PO-0014720,SUP-01318,FL-624,P1,2024-07-06,2024-07-20,800,16.57,Closed,
PO-0014721,SUP-06181,FL-877,P9,2024-05-08,2024-05-22,50,16.28,Open,
PO-0014722,SUP-10366,EC-703,P9,2025-11-19,2026-01-03,200,198.05,Closed,
PO-0014723,SUP-03158,FT-1188,P1,2026-05-21,2026-06-11,500,5.28,Partial,
PO-0014724,SUP-06829,FL-831,P1,2026-04-04,2026-06-03,500,23.16,Open,
PO-0014725,SUP-04901,HY-302,P2,2025-08-24,2025-09-07,1200,11.06,Late,
PO-0014726,SUP-08815,FT-754,P4,2026-01-15,2026-02-05,500,12.9,Closed,
PO-0014727,SUP-00161,SC-1108,P6,2025-07-06,2025-08-05,300,4.5,Partial,
PO-0014728,SUP-02703,BR-1202,P1,2026-04-06,2026-06-05,50,31.87,Open,
PO-0014729,SUP-06264,EC-169,P9,2026-05-21,2026-07-20,50,58.64,Closed,
PO-0014730,SUP-00353,EN-957,P2,2026-03-15,2026-04-29,200,6.99,Closed,
PO-0014731,SUP-13123,ST-155,P10,2024-02-02,2024-04-02,100,17.98,Open,
PO-0014732,SUP-05979,CB-241,P4,2025-04-06,2025-05-06,50,83.45,Open,
PO-0014733,SUP-06419,BR-559,P6,2025-06-22,2025-07-06,100,73.67,Partial,
PO-0014734,SUP-13719,HY-672,P6,2026-08-05,2026-08-26,1200,47.22,Partial,
PO-0014735,SUP-01751,BR-1283,P7,2025-09-22,2025-10-22,800,12.55,Open,
PO-0014736,SUP-12498,CH-1344,P12,2025-10-23,2025-11-22,800,63.81,Closed,
PO-0014737,SUP-12110,HY-832,P12,2025-06-13,2025-08-12,300,24.55,Open,
PO-0014738,SUP-04586,EN-849,P1,2024-04-30,2024-06-29,100,33.67,Closed,
PO-0014739,SUP-07026,CH-276,P9,2025-01-05,2025-01-26,300,15.21,Late,
PO-0014740,SUP-06176,SC-1129,P6,2026-01-26,2026-02-25,300,52.97,Late,
PO-0014741,SUP-04224,FL-682,P6,2025-12-03,2026-02-01,1200,52.01,Late,
PO-0014742,SUP-07247,SC-1144,P8,2024-04-29,2024-05-20,500,35.85,Closed,
PO-0014743,SUP-14716,ST-804,P8,2024-08-16,2024-09-06,800,61.23,Closed,
PO-0014744,SUP-08961,SC-114,P8,2024-03-08,2024-04-07,50,213.55,Closed,
PO-0014745,SUP-00009,FT-550,P1,2026-08-03,2026-08-24,300,34.72,Closed,
PO-0014746,SUP-01007,EC-811,P2,2025-11-13,2026-01-12,100,234.55,Closed,
PO-0014747,SUP-03978,EC-903,P1,2025-11-05,2025-11-19,1200,3.39,Closed,
PO-0014748,SUP-12155,CB-1323,P8,2026-02-02,2026-03-04,100,65.63,Partial,
PO-0014749,SUP-14620,BR-1141,P9,2025-04-03,2025-05-18,200,36.35,Closed,
PO-0014750,SUP-00794,EL-1083,P10,2024-02-08,2024-02-29,50,39.79,Partial,
PO-0014751,SUP-13194,CH-730,P7,2025-06-15,2025-07-06,300,17.62,Closed,
PO-0014752,SUP-10980,FT-887,P2,2025-01-18,2025-03-04,100,163.97,Closed,
PO-0014753,SUP-12489,CH-1181,P6,2025-02-13,2025-03-15,50,3.82,Open,
PO-0014754,SUP-06170,BR-1260,P6,2024-12-09,2024-12-30,50,31.59,Closed,
PO-0014755,SUP-04031,HY-374,P7,2024-01-04,2024-01-18,300,53.46,Open,
PO-0014756,SUP-14139,CH-721,P7,2024-11-05,2024-12-20,100,25.2,Open,
PO-0014757,SUP-14704,FT-612,P9,2026-03-30,2026-04-20,800,8.56,Closed,
PO-0014758,SUP-02566,SC-820,P11,2024-05-06,2024-05-27,200,35.33,Partial,
PO-0014759,SUP-00886,FT-337,P8,2026-02-07,2026-04-08,50,36.5,Closed,
PO-0014760,SUP-12859,TR-688,P2,2024-08-15,2024-09-05,100,5.53,Closed,
PO-0014761,SUP-05263,CH-786,P10,2024-07-29,2024-09-27,300,12.3,Open,
PO-0014762,SUP-08479,ST-1075,P1,2024-06-28,2024-07-12,1200,81.22,Late,
PO-0014763,SUP-08161,FT-607,P11,2024-01-10,2024-02-09,100,0.89,Partial,
PO-0014764,SUP-12847,HY-1242,P3,2025-08-20,2025-09-19,300,9.76,Late,
PO-0014765,SUP-14263,HY-1185,P10,2025-05-30,2025-07-29,1200,94.27,Partial,
PO-0014766,SUP-07589,SC-908,P7,2024-09-10,2024-10-25,100,93.73,Partial,
PO-0014767,SUP-04022,SC-1118,P10,2024-11-26,2024-12-26,300,55.26,Closed,
PO-0014768,SUP-03842,EC-340,P9,2026-01-07,2026-02-21,100,93.08,Closed,
PO-0014769,SUP-11701,BR-768,P2,2024-04-07,2024-04-28,300,,Closed,
PO-0014770,SUP-02487,FT-853,P3,2024-11-08,2024-11-29,200,20.64,Open,
PO-0014771,SUP-07487,BR-218,P10,2024-12-27,2025-01-17,100,7.51,Partial,
PO-0014772,SUP-05023,EC-154,P5,2024-12-20,2025-02-18,300,28.16,Cancelled,
PO-0014773,SUP-03833,HY-390,P5,2024-08-12,2024-09-11,100,51.03,Late,
PO-0014774,SUP-06776,ST-747,P2,2024-08-13,2024-09-27,800,65.92,Open,
PO-0014775,SUP-03249,SC-362,P2,2024-12-19,2025-02-02,500,66.98,Closed,
PO-0014776,SUP-00921,FT-206,P2,2024-01-23,2024-02-13,300,27.55,Closed,
PO-0014777,SUP-06440,TR-558,P9,2025-08-22,2025-09-21,50,,Closed,
PO-0014778,SUP-09535,EN-1261,P12,2024-07-27,2024-08-17,800,10.56,Open,
PO-0014779,SUP-07518,EL-1294,P2,2024-03-12,2024-05-11,200,431.9,Closed,
PO-0014780,SUP-13580,BR-701,P1,2026-02-07,2026-02-28,300,31.47,Closed,
PO-0014781,SUP-10935,CB-1093,P3,2024-03-19,2024-05-18,200,24.6,Partial,
PO-0014782,SUP-04755,ST-142,P11,2024-04-05,2024-04-19,200,1.58,Partial,
PO-0014783,SUP-14479,CH-692,P9,2024-03-23,2024-05-22,1200,6.29,Closed,
PO-0014784,SUP-02613,FT-452,P10,2025-11-21,2025-12-21,1200,61.9,Open,
PO-0014785,SUP-11555,EN-701,P10,2024-01-31,2024-03-31,200,12.56,Open,
PO-0014786,SUP-09692,FT-888,P2,2025-02-28,2025-04-14,1200,20.89,Open,
PO-0014787,SUP-02636,ST-109,P11,2025-10-31,2025-11-21,200,41.15,Late,
PO-0014788,SUP-04284,TR-797,P5,2025-09-01,2025-10-01,50,22.18,Closed,
PO-0014789,SUP-05804,BR-1027,P10,2025-12-06,2025-12-27,500,10.65,Closed,
PO-0014790,SUP-11908,EC-279,P11,2025-12-23,2026-01-13,1200,16.48,Closed,
PO-0014791,SUP-04218,ST-1047,P7,2024-10-21,2024-11-04,300,58.66,Open,
PO-0014792,SUP-10507,EN-963,P4,2025-07-23,2025-08-13,50,156.84,Open,
PO-0014793,SUP-06254,ST-765,P1,2024-04-08,2024-05-23,500,42.77,Closed,
