part_id,part_name,part_category,unit_of_measure,unit_cost,lead_time_days,safety_stock_qty,is_critical,min_order_qty,part_status,weight_kg,part_notes
FT-711,Cap Screw Set 711,Fastener,EA,117.02,28.0,75,False,5.0,Active,2.39,
FT-712,Retaining Ring Set 712,Fastener,EA,27.77,35.0,100,False,100.0,Active,2.08,
FT-713,Hex Bolt Kit 713,Fastener,EA,12.82,35.0,100,False,1.0,Active,3.83,
FT-714,Cap Screw Set 714,Fastener,EA,38.43,90.0,75,False,1.0,Active,6.21,
FT-715,Lock Washer Pack 715,Fastener,EA,17.98,35.0,75,False,1.0,Active,5.01,
FT-716,Clamp Bracket 716,Fastener,EA,54.56,14.0,300,False,50.0,Active,5.68,
FT-717,Cap Screw Set 717,Fastener,EA,7.16,21.0,25,False,100.0,NRND,2.19,
FT-718,Clamp Bracket 718,Fastener,EA,14.38,7.0,25,False,50.0,Active,2.34,
FT-719,Retaining Ring Set 719,Fastener,M,6.98,28.0,50,False,100.0,Active,1.55,
FT-720,Lock Washer Pack 720,Fastener,EA,29.35,7.0,100,False,1.0,Active,6.4,
FT-721,Cap Screw Set 721,Fastener,KG,37.73,60.0,150,False,10.0,Active,5.04,
FT-722,Retaining Ring Set 722,Fastener,EA,29.02,14.0,100,False,5.0,Active,0.59,
FT-723,Hex Bolt Kit 723,Fastener,EA,13.34,28.0,25,False,1.0,Active,0.89,
FT-724,Retaining Ring Set 724,Fastener,KG,39.12,7.0,75,False,100.0,Active,1.26,
FT-725,Retaining Ring Set 725,Fastener,EA,5.69,21.0,25,False,100.0,Active,9.72,
FT-726,Clamp Bracket 726,Fastener,EA,98.87,21.0,150,False,25.0,Active,3.39,
FT-727,Clamp Bracket 727,Fastener,EA,11.47,45.0,200,False,100.0,Active,1.35,
FT-728,Lock Washer Pack 728,Fastener,EA,16.39,35.0,100,False,10.0,Active,4.41,
FT-729,Retaining Ring Set 729,Fastener,EA,10.6,21.0,75,False,10.0,NRND,1.64,
FT-730,Clamp Bracket 730,Fastener,EA,83.81,7.0,500,False,5.0,Active,,
FT-731,Rivet Assortment 731,Fastener,EA,40.45,14.0,300,False,10.0,Active,0.83,
FT-732,Hex Bolt Kit 732,Fastener,M,32.1,28.0,100,False,1.0,Active,0.81,
FT-733,Rivet Assortment 733,Fastener,EA,17.14,7.0,200,False,100.0,Active,0.78,
FT-734,Retaining Ring Set 734,Fastener,M,51.31,7.0,25,False,25.0,Active,12.51,
FT-735,Retaining Ring Set 735,Fastener,EA,137.27,35.0,100,False,5.0,Active,2.06,
FT-736,Retaining Ring Set 736,Fastener,KG,95.53,21.0,500,False,50.0,Active,4.97,
FT-737,Hex Bolt Kit 737,Fastener,EA,11.36,14.0,50,False,1.0,Active,8.36,
FT-738,Lock Washer Pack 738,Fastener,EA,9.65,45.0,25,False,5.0,Active,2.36,
FT-739,Rivet Assortment 739,Fastener,EA,24.63,60.0,25,False,1.0,Active,14.95,
FT-740,Rivet Assortment 740,Fastener,EA,34.38,60.0,75,False,5.0,EOL,154.43,
FT-741,Lock Washer Pack 741,Fastener,EA,13.85,90.0,150,False,50.0,New,2.22,
FT-742,Hex Bolt Kit 742,Fastener,EA,5.55,35.0,25,False,100.0,Active,7.19,
FT-743,Retaining Ring Set 743,Fastener,EA,134.32,28.0,150,False,25.0,Active,3.36,
FT-744,Clamp Bracket 744,Fastener,EA,106.82,14.0,25,False,10.0,Active,7.73,
FT-745,Rivet Assortment 745,Fastener,EA,46.52,21.0,25,False,50.0,EOL,27.25,
FT-746,Rivet Assortment 746,Fastener,EA,27.37,45.0,50,False,50.0,Active,6.21,
FT-747,Lock Washer Pack 747,Fastener,EA,7.95,90.0,500,False,100.0,Active,4.48,
FT-748,Clamp Bracket 748,Fastener,EA,26.65,14.0,50,False,10.0,Active,5.11,
FT-749,Hex Bolt Kit 749,Fastener,EA,96.26,35.0,25,False,100.0,Active,32.63,
FT-750,Retaining Ring Set 750,Fastener,EA,20.78,21.0,500,False,25.0,Active,0.72,
FT-751,Cap Screw Set 751,Fastener,KG,4.19,60.0,200,False,,New,2.28,
FT-752,Hex Bolt Kit 752,Fastener,EA,31.5,28.0,25,False,100.0,Active,,
FT-753,Lock Washer Pack 753,Fastener,KG,21.17,14.0,500,False,50.0,Active,1.32,
FT-754,Rivet Assortment 754,Fastener,EA,11.99,21.0,500,False,5.0,Active,3.72,
FT-755,Clamp Bracket 755,Fastener,KG,2.86,14.0,50,False,25.0,Active,2.79,
FT-756,Rivet Assortment 756,Fastener,EA,19.24,60.0,300,False,5.0,Active,0.51,
FT-757,Lock Washer Pack 757,Fastener,EA,4.62,60.0,100,False,1.0,Active,0.98,
FT-758,Hex Bolt Kit 758,Fastener,EA,18.34,35.0,25,False,10.0,NRND,1.52,
FT-759,Rivet Assortment 759,Fastener,EA,93.64,7.0,75,False,5.0,Active,3.62,
FT-760,Cap Screw Set 760,Fastener,EA,59.83,28.0,200,False,50.0,Active,0.09,
FT-761,Lock Washer Pack 761,Fastener,EA,35.69,21.0,25,False,25.0,Active,6.43,
FT-762,Hex Bolt Kit 762,Fastener,EA,,21.0,200,False,50.0,Active,2.58,
FT-763,Clamp Bracket 763,Fastener,EA,34.43,45.0,200,False,100.0,New,8.02,
FT-764,Hex Bolt Kit 764,Fastener,L,14.28,21.0,75,False,1.0,Active,1.5,
FT-765,Retaining Ring Set 765,Fastener,EA,23.52,14.0,50,False,10.0,Active,0.79,
FT-766,Cap Screw Set 766,Fastener,EA,6.59,7.0,50,False,,EOL,7.27,
FT-767,Retaining Ring Set 767,Fastener,EA,28.33,90.0,200,False,100.0,Active,2.48,
FT-768,Rivet Assortment 768,Fastener,EA,21.8,45.0,150,False,1.0,Active,9.45,
FT-769,Hex Bolt Kit 769,Fastener,EA,39.13,7.0,25,False,5.0,Active,3.0,
FT-770,Cap Screw Set 770,Fastener,L,18.93,7.0,200,False,50.0,Active,7.06,
FT-771,Cap Screw Set 771,Fastener,KG,7.85,14.0,150,False,,NRND,1.49,
FT-772,Cap Screw Set 772,Fastener,EA,12.15,28.0,75,False,25.0,Active,0.54,
FT-773,Lock Washer Pack 773,Fastener,EA,32.12,14.0,50,False,25.0,Active,1.1,
FT-774,Lock Washer Pack 774,Fastener,KG,22.0,28.0,150,False,50.0,Active,0.15,
FT-775,Hex Bolt Kit 775,Fastener,EA,38.99,21.0,100,False,100.0,Active,,
FT-776,Retaining Ring Set 776,Fastener,EA,45.97,90.0,150,False,25.0,New,2.17,
FT-777,Retaining Ring Set 777,Fastener,EA,23.95,,100,False,1.0,Active,15.09,
FT-778,Hex Bolt Kit 778,Fastener,KG,,35.0,200,False,25.0,Active,8.67,
FT-779,Hex Bolt Kit 779,Fastener,EA,522.0,21.0,150,False,25.0,New,2.57,
FT-780,Rivet Assortment 780,Fastener,EA,45.54,28.0,300,False,25.0,New,0.5,
FT-781,Rivet Assortment 781,Fastener,M,33.41,7.0,200,False,5.0,Active,0.36,
FT-782,Hex Bolt Kit 782,Fastener,KG,31.24,21.0,75,False,5.0,Active,,
FT-783,Clamp Bracket 783,Fastener,L,81.0,21.0,100,False,25.0,Active,5.71,
FT-784,Retaining Ring Set 784,Fastener,EA,9.6,28.0,100,False,10.0,Active,0.84,
FT-785,Lock Washer Pack 785,Fastener,EA,55.65,14.0,300,False,5.0,Active,,
FT-786,Lock Washer Pack 786,Fastener,EA,202.91,45.0,50,False,10.0,Active,10.07,
FT-787,Cap Screw Set 787,Fastener,EA,49.34,14.0,150,False,50.0,Active,1.61,
FT-788,Hex Bolt Kit 788,Fastener,KG,9.12,21.0,25,False,,Active,6.52,
FT-789,Rivet Assortment 789,Fastener,EA,12.57,,50,True,5.0,Active,2.65,
FT-790,Cap Screw Set 790,Fastener,KG,11.53,21.0,25,False,100.0,New,42.95,
FT-791,Lock Washer Pack 791,Fastener,EA,31.03,7.0,150,False,10.0,NRND,2.19,
FT-792,Hex Bolt Kit 792,Fastener,EA,6.34,14.0,25,False,50.0,Active,14.43,
FT-793,Lock Washer Pack 793,Fastener,EA,24.21,45.0,100,False,10.0,Active,40.13,
FT-794,Clamp Bracket 794,Fastener,EA,3.34,60.0,25,False,5.0,Active,1.16,
FT-795,Cap Screw Set 795,Fastener,EA,9.07,35.0,300,False,1.0,Active,7.27,
FT-796,Hex Bolt Kit 796,Fastener,EA,,45.0,150,False,50.0,Active,1.05,
FT-797,Clamp Bracket 797,Fastener,EA,48.73,35.0,200,False,25.0,Active,0.6,
FT-798,Clamp Bracket 798,Fastener,EA,113.91,14.0,200,False,10.0,Active,0.77,
FT-799,Rivet Assortment 799,Fastener,EA,5.81,35.0,50,False,10.0,EOL,7.18,
FT-800,Hex Bolt Kit 800,Fastener,EA,134.98,60.0,500,False,5.0,Active,7.0,
FT-801,Retaining Ring Set 801,Fastener,EA,161.35,45.0,75,False,100.0,Active,6.7,
FT-802,Rivet Assortment 802,Fastener,EA,20.86,7.0,25,False,25.0,New,9.85,
FT-803,Clamp Bracket 803,Fastener,EA,54.75,35.0,150,False,1.0,Active,0.69,
FT-804,Hex Bolt Kit 804,Fastener,EA,58.8,14.0,100,False,50.0,New,5.3,
FT-805,Hex Bolt Kit 805,Fastener,L,6.87,60.0,50,False,1.0,Active,3.81,
FT-806,Hex Bolt Kit 806,Fastener,EA,17.62,35.0,200,False,100.0,Active,18.21,
FT-807,Hex Bolt Kit 807,Fastener,KG,7.44,35.0,75,False,100.0,Active,13.43,
FT-808,Rivet Assortment 808,Fastener,L,21.52,35.0,300,False,10.0,Active,,
FT-809,Lock Washer Pack 809,Fastener,EA,37.95,35.0,200,False,1.0,Active,3.59,
FT-810,Retaining Ring Set 810,Fastener,KG,39.03,21.0,50,False,50.0,Active,17.87,
FT-811,Hex Bolt Kit 811,Fastener,EA,3.27,21.0,200,False,100.0,Active,0.28,
FT-812,Cap Screw Set 812,Fastener,L,83.69,28.0,100,False,5.0,Active,77.66,
FT-813,Hex Bolt Kit 813,Fastener,EA,8.55,28.0,75,False,1.0,Active,3.8,
FT-814,Rivet Assortment 814,Fastener,EA,16.71,,150,False,25.0,Active,11.55,
FT-815,Hex Bolt Kit 815,Fastener,EA,,90.0,500,False,1.0,Active,4.16,
FT-816,Lock Washer Pack 816,Fastener,L,14.42,21.0,300,False,10.0,Active,2.39,
FT-817,Clamp Bracket 817,Fastener,EA,621.48,28.0,25,False,25.0,Active,9.48,
FT-818,Retaining Ring Set 818,Fastener,M,36.67,28.0,150,False,,Active,8.68,
FT-819,Rivet Assortment 819,Fastener,EA,11.13,45.0,300,False,50.0,Active,1.76,
FT-820,Hex Bolt Kit 820,Fastener,EA,22.31,28.0,150,False,10.0,Active,10.35,
FT-821,Hex Bolt Kit 821,Fastener,EA,287.68,28.0,50,False,25.0,Active,3.92,
FT-822,Retaining Ring Set 822,Fastener,KG,15.72,35.0,75,False,10.0,Active,17.55,
FT-823,Hex Bolt Kit 823,Fastener,KG,30.1,21.0,50,False,100.0,Active,1.04,
FT-824,Clamp Bracket 824,Fastener,EA,45.94,21.0,300,False,5.0,Active,16.89,
FT-825,Hex Bolt Kit 825,Fastener,EA,16.07,7.0,200,False,25.0,Active,1.76,
FT-826,Lock Washer Pack 826,Fastener,EA,4.23,35.0,150,False,50.0,Active,3.18,
FT-827,Rivet Assortment 827,Fastener,EA,95.89,35.0,200,False,1.0,Active,,
FT-828,Rivet Assortment 828,Fastener,KG,8.54,90.0,300,False,10.0,Active,1.29,
FT-829,Hex Bolt Kit 829,Fastener,EA,7.26,14.0,150,False,10.0,Active,16.58,
FT-830,Clamp Bracket 830,Fastener,EA,8.62,7.0,100,False,100.0,New,0.47,
FT-831,Rivet Assortment 831,Fastener,EA,19.86,21.0,150,False,10.0,EOL,8.86,
FT-832,Cap Screw Set 832,Fastener,EA,15.24,21.0,150,False,,New,1.75,
FT-833,Clamp Bracket 833,Fastener,EA,37.0,7.0,200,False,25.0,Active,1.68,
FT-834,Retaining Ring Set 834,Fastener,M,29.86,75.0,300,False,100.0,Active,1.78,
FT-835,Clamp Bracket 835,Fastener,KG,11.08,45.0,100,False,1.0,Active,2.97,
FT-836,Hex Bolt Kit 836,Fastener,EA,4.3,21.0,50,False,100.0,New,0.26,
FT-837,Rivet Assortment 837,Fastener,EA,11.45,45.0,75,False,,Active,2.36,
FT-838,Rivet Assortment 838,Fastener,KG,40.53,21.0,75,True,5.0,Active,0.27,
FT-839,Rivet Assortment 839,Fastener,EA,149.75,,200,False,50.0,Active,,
FT-840,Rivet Assortment 840,Fastener,EA,34.38,35.0,75,False,25.0,Active,0.61,
FT-841,Clamp Bracket 841,Fastener,EA,19.03,35.0,75,False,5.0,Active,0.34,
FT-842,Clamp Bracket 842,Fastener,EA,83.15,35.0,300,False,5.0,Active,23.98,
FT-843,Hex Bolt Kit 843,Fastener,EA,18.29,28.0,500,False,1.0,Active,2.8,
FT-844,Lock Washer Pack 844,Fastener,EA,13.77,28.0,200,False,50.0,Active,14.14,
FT-845,Retaining Ring Set 845,Fastener,M,14.82,35.0,25,False,5.0,Active,0.79,
FT-846,Retaining Ring Set 846,Fastener,EA,117.99,,500,False,50.0,Active,2.27,
FT-847,Hex Bolt Kit 847,Fastener,M,15.15,21.0,300,False,1.0,Active,6.72,
FT-848,Rivet Assortment 848,Fastener,EA,243.21,14.0,500,False,50.0,Active,1.35,
FT-849,Clamp Bracket 849,Fastener,EA,17.9,75.0,150,False,1.0,Active,1.08,
FT-850,Lock Washer Pack 850,Fastener,KG,42.33,14.0,25,False,10.0,Active,2.84,
FT-851,Clamp Bracket 851,Fastener,L,223.69,35.0,150,True,100.0,Active,0.42,
FT-852,Cap Screw Set 852,Fastener,EA,18.31,45.0,50,False,50.0,Active,14.1,
FT-853,Hex Bolt Kit 853,Fastener,EA,19.36,21.0,75,False,5.0,New,0.91,
FT-854,Hex Bolt Kit 854,Fastener,EA,94.04,45.0,75,False,5.0,Active,2.16,
FT-855,Hex Bolt Kit 855,Fastener,EA,78.75,35.0,300,False,50.0,Active,1.26,
FT-856,Clamp Bracket 856,Fastener,EA,156.56,,50,False,1.0,New,1.68,
FT-857,Retaining Ring Set 857,Fastener,EA,50.8,21.0,100,False,1.0,Active,3.7,
FT-858,Hex Bolt Kit 858,Fastener,EA,64.4,60.0,25,False,25.0,Active,19.7,
FT-859,Clamp Bracket 859,Fastener,EA,,45.0,300,False,5.0,Active,0.58,
FT-860,Cap Screw Set 860,Fastener,M,30.38,45.0,50,True,50.0,Active,12.77,
FT-861,Clamp Bracket 861,Fastener,KG,6.4,,500,False,25.0,Active,,
FT-862,Cap Screw Set 862,Fastener,EA,56.88,60.0,25,False,50.0,Active,4.52,
FT-863,Retaining Ring Set 863,Fastener,EA,8.16,75.0,150,False,1.0,Active,4.24,
FT-864,Clamp Bracket 864,Fastener,EA,7.65,35.0,150,False,10.0,Active,0.25,
FT-865,Lock Washer Pack 865,Fastener,EA,11.11,14.0,50,False,100.0,Active,13.6,
FT-866,Lock Washer Pack 866,Fastener,EA,26.04,28.0,500,False,50.0,Active,4.1,
FT-867,Rivet Assortment 867,Fastener,EA,132.16,21.0,100,False,25.0,Active,2.45,
FT-868,Rivet Assortment 868,Fastener,EA,20.17,35.0,200,False,5.0,Active,0.2,
FT-869,Retaining Ring Set 869,Fastener,EA,73.07,14.0,500,False,10.0,Active,0.9,
FT-870,Clamp Bracket 870,Fastener,EA,47.23,45.0,200,False,100.0,Active,,
FT-871,Rivet Assortment 871,Fastener,EA,8.79,45.0,25,False,25.0,Active,5.48,
FT-872,Cap Screw Set 872,Fastener,KG,39.14,60.0,50,False,100.0,Active,11.81,
FT-873,Cap Screw Set 873,Fastener,EA,10.02,14.0,100,False,50.0,Active,2.78,
FT-874,Cap Screw Set 874,Fastener,EA,51.77,14.0,150,False,50.0,Active,1.87,
FT-875,Hex Bolt Kit 875,Fastener,EA,9.54,28.0,150,False,10.0,EOL,3.99,
FT-876,Hex Bolt Kit 876,Fastener,EA,33.81,7.0,200,False,25.0,Active,16.39,
FT-877,Cap Screw Set 877,Fastener,EA,171.72,28.0,100,True,10.0,EOL,,
FT-878,Lock Washer Pack 878,Fastener,EA,15.21,21.0,500,False,1.0,Active,1.58,
FT-879,Clamp Bracket 879,Fastener,M,89.24,28.0,200,False,50.0,Active,34.66,
FT-880,Rivet Assortment 880,Fastener,EA,92.14,21.0,25,False,10.0,Active,1.84,
FT-881,Clamp Bracket 881,Fastener,KG,14.0,35.0,75,False,100.0,Active,5.36,
FT-882,Retaining Ring Set 882,Fastener,KG,104.28,90.0,200,False,50.0,NRND,12.57,
FT-883,Lock Washer Pack 883,Fastener,KG,83.54,14.0,25,False,5.0,Active,7.41,
FT-884,Lock Washer Pack 884,Fastener,KG,15.91,28.0,25,False,1.0,NRND,0.23,
FT-885,Clamp Bracket 885,Fastener,EA,136.69,28.0,200,False,5.0,Active,7.89,
FT-886,Clamp Bracket 886,Fastener,M,15.6,60.0,500,False,100.0,Active,0.85,
FT-887,Cap Screw Set 887,Fastener,L,155.82,14.0,500,False,1.0,Active,8.11,
FT-888,Cap Screw Set 888,Fastener,M,20.46,21.0,50,False,100.0,Active,2.91,
FT-889,Rivet Assortment 889,Fastener,EA,31.77,28.0,75,False,100.0,Active,3.92,
FT-890,Lock Washer Pack 890,Fastener,EA,88.96,90.0,100,False,5.0,Active,3.68,
FT-891,Clamp Bracket 891,Fastener,EA,90.78,28.0,200,False,10.0,Active,4.46,
FT-892,Lock Washer Pack 892,Fastener,EA,9.7,35.0,75,False,50.0,Active,8.74,
FT-893,Lock Washer Pack 893,Fastener,EA,208.38,28.0,50,False,100.0,Active,49.55,
FT-894,Lock Washer Pack 894,Fastener,EA,,90.0,100,False,100.0,Active,2.22,
FT-895,Hex Bolt Kit 895,Fastener,EA,,28.0,150,False,1.0,Active,2.65,
FT-896,Clamp Bracket 896,Fastener,EA,70.64,28.0,25,False,50.0,Active,0.11,
FT-897,Clamp Bracket 897,Fastener,EA,33.51,14.0,50,False,100.0,Active,0.67,
FT-898,Retaining Ring Set 898,Fastener,EA,5.61,35.0,75,False,50.0,NRND,1.8,
FT-899,Retaining Ring Set 899,Fastener,EA,114.23,,200,False,5.0,Active,11.73,
FT-900,Cap Screw Set 900,Fastener,EA,39.49,14.0,75,False,,Active,10.37,
FT-901,Hex Bolt Kit 901,Fastener,EA,45.77,28.0,25,False,5.0,Active,0.85,
FT-902,Cap Screw Set 902,Fastener,L,7.72,28.0,300,False,100.0,Active,0.19,
FT-903,Clamp Bracket 903,Fastener,EA,40.22,45.0,300,False,100.0,Active,1.5,
FT-904,Clamp Bracket 904,Fastener,EA,144.08,90.0,200,False,10.0,Active,0.66,
FT-905,Hex Bolt Kit 905,Fastener,EA,34.83,21.0,500,False,50.0,Active,1.01,
FT-906,Rivet Assortment 906,Fastener,EA,40.26,60.0,25,False,50.0,Active,2.52,
FT-907,Lock Washer Pack 907,Fastener,EA,29.71,21.0,100,False,25.0,New,2.2,
FT-908,Cap Screw Set 908,Fastener,EA,6.45,,25,False,5.0,Active,5.14,
FT-909,Cap Screw Set 909,Fastener,EA,13.91,21.0,300,True,,Active,2.62,
FT-910,Retaining Ring Set 910,Fastener,EA,36.39,14.0,200,False,100.0,Active,1.46,
FT-911,Cap Screw Set 911,Fastener,M,14.19,28.0,300,False,1.0,EOL,0.05,
FT-912,Hex Bolt Kit 912,Fastener,EA,30.46,14.0,300,False,10.0,New,5.95,
FT-913,Lock Washer Pack 913,Fastener,EA,10.2,28.0,50,False,100.0,Active,0.86,
FT-914,Cap Screw Set 914,Fastener,EA,50.06,,150,False,25.0,New,6.04,
FT-915,Retaining Ring Set 915,Fastener,EA,10.05,21.0,300,False,10.0,NRND,7.06,
FT-916,Rivet Assortment 916,Fastener,EA,3.0,35.0,150,False,25.0,Active,3.03,
FT-917,Retaining Ring Set 917,Fastener,EA,209.47,75.0,200,False,25.0,NRND,3.47,
FT-918,Retaining Ring Set 918,Fastener,EA,25.37,35.0,500,False,5.0,NRND,4.42,
FT-919,Rivet Assortment 919,Fastener,EA,20.04,28.0,25,False,5.0,Active,2.34,
FT-920,Clamp Bracket 920,Fastener,KG,10.31,7.0,500,False,5.0,Active,9.1,
FT-921,Retaining Ring Set 921,Fastener,EA,14.3,,300,False,10.0,Active,2.03,
FT-922,Lock Washer Pack 922,Fastener,EA,5.99,35.0,50,False,1.0,Active,1.4,
FT-923,Clamp Bracket 923,Fastener,L,15.14,21.0,150,False,25.0,Active,2.22,
FT-924,Clamp Bracket 924,Fastener,EA,40.07,35.0,25,False,5.0,Active,2.88,
FT-925,Lock Washer Pack 925,Fastener,EA,26.15,,25,False,1.0,Active,7.3,
FT-926,Clamp Bracket 926,Fastener,EA,19.55,21.0,150,True,50.0,Active,8.14,
FT-927,Lock Washer Pack 927,Fastener,EA,20.44,28.0,75,False,25.0,Active,8.73,
FT-928,Rivet Assortment 928,Fastener,EA,43.56,21.0,150,False,25.0,Active,0.71,
FT-929,Lock Washer Pack 929,Fastener,EA,75.36,28.0,500,False,1.0,Active,11.39,
FT-930,Cap Screw Set 930,Fastener,EA,7.88,7.0,50,False,50.0,Active,2.28,
FT-931,Hex Bolt Kit 931,Fastener,EA,52.97,,50,False,100.0,Active,24.26,
FT-932,Rivet Assortment 932,Fastener,KG,16.41,28.0,300,False,25.0,Active,0.81,
FT-933,Hex Bolt Kit 933,Fastener,EA,56.2,45.0,150,False,5.0,Active,0.09,
FT-934,Rivet Assortment 934,Fastener,EA,35.64,75.0,200,False,100.0,New,0.24,
FT-935,Cap Screw Set 935,Fastener,M,7.68,,75,False,10.0,Active,57.37,
FT-936,Hex Bolt Kit 936,Fastener,KG,21.71,21.0,25,False,100.0,Active,9.65,
FT-937,Retaining Ring Set 937,Fastener,KG,5.11,28.0,300,False,5.0,Active,3.17,
FT-938,Cap Screw Set 938,Fastener,EA,18.92,45.0,500,False,25.0,Active,0.34,
FT-939,Retaining Ring Set 939,Fastener,EA,75.84,75.0,25,False,1.0,Active,10.08,
FT-940,Cap Screw Set 940,Fastener,KG,34.41,21.0,200,True,10.0,Active,0.9,
FT-941,Rivet Assortment 941,Fastener,EA,124.56,14.0,75,False,50.0,Active,7.68,
FT-942,Clamp Bracket 942,Fastener,EA,36.86,45.0,200,False,5.0,Active,4.34,
FT-943,Cap Screw Set 943,Fastener,EA,71.26,14.0,50,False,10.0,Active,10.28,
FT-944,Cap Screw Set 944,Fastener,KG,25.51,14.0,500,False,50.0,Active,27.53,
FT-945,Rivet Assortment 945,Fastener,EA,21.89,45.0,100,False,10.0,Active,45.28,
FT-946,Retaining Ring Set 946,Fastener,EA,3.65,21.0,200,False,100.0,Active,5.16,
FT-947,Lock Washer Pack 947,Fastener,EA,8.45,21.0,25,False,100.0,EOL,7.35,
FT-948,Retaining Ring Set 948,Fastener,EA,,21.0,50,True,25.0,Active,8.2,
FT-949,Rivet Assortment 949,Fastener,EA,36.55,35.0,75,False,5.0,Active,5.66,
FT-950,Cap Screw Set 950,Fastener,EA,2.89,28.0,500,False,100.0,Active,1.29,
FT-951,Rivet Assortment 951,Fastener,EA,2.32,60.0,75,False,100.0,Active,0.53,
FT-952,Cap Screw Set 952,Fastener,KG,460.38,14.0,300,False,25.0,Active,14.6,
FT-953,Hex Bolt Kit 953,Fastener,EA,8.93,7.0,100,False,1.0,Active,2.54,
FT-954,Lock Washer Pack 954,Fastener,L,4.85,28.0,100,False,1.0,Active,4.17,
FT-955,Hex Bolt Kit 955,Fastener,L,9.79,7.0,500,False,25.0,Active,0.73,
FT-956,Hex Bolt Kit 956,Fastener,EA,83.4,14.0,100,False,10.0,EOL,0.94,
FT-957,Lock Washer Pack 957,Fastener,EA,18.09,21.0,25,False,50.0,New,1.0,
FT-958,Hex Bolt Kit 958,Fastener,EA,32.46,45.0,25,False,5.0,Active,0.72,
FT-959,Clamp Bracket 959,Fastener,EA,31.03,7.0,300,False,10.0,Active,1.0,
FT-960,Hex Bolt Kit 960,Fastener,EA,50.66,14.0,100,False,25.0,Active,0.53,
FT-961,Cap Screw Set 961,Fastener,M,175.17,45.0,300,False,100.0,New,2.47,
FT-962,Lock Washer Pack 962,Fastener,L,6.1,35.0,300,False,1.0,Active,2.62,
FT-963,Rivet Assortment 963,Fastener,L,17.25,35.0,150,False,1.0,Active,0.43,
FT-964,Cap Screw Set 964,Fastener,L,,14.0,200,False,25.0,New,0.82,
FT-965,Retaining Ring Set 965,Fastener,EA,49.56,14.0,75,False,50.0,Active,1.76,
FT-966,Clamp Bracket 966,Fastener,KG,58.78,45.0,300,False,5.0,EOL,4.34,
FT-967,Lock Washer Pack 967,Fastener,EA,23.84,14.0,50,False,1.0,Active,0.53,
FT-968,Hex Bolt Kit 968,Fastener,L,,35.0,500,False,25.0,Active,2.21,
FT-969,Hex Bolt Kit 969,Fastener,KG,131.53,,300,False,25.0,Active,6.14,
FT-970,Cap Screw Set 970,Fastener,EA,9.2,28.0,300,False,5.0,Active,0.8,
FT-971,Cap Screw Set 971,Fastener,EA,22.79,75.0,300,False,1.0,Active,5.56,
FT-972,Lock Washer Pack 972,Fastener,EA,16.73,21.0,100,False,,Active,4.46,
FT-973,Cap Screw Set 973,Fastener,KG,2.77,21.0,200,False,25.0,Active,2.23,
FT-974,Cap Screw Set 974,Fastener,EA,25.35,45.0,25,False,5.0,Active,1.4,
FT-975,Lock Washer Pack 975,Fastener,EA,9.07,60.0,100,False,25.0,NRND,2.96,
FT-976,Retaining Ring Set 976,Fastener,EA,112.83,35.0,25,False,10.0,New,14.17,
FT-977,Cap Screw Set 977,Fastener,EA,7.0,45.0,500,False,10.0,Active,1.03,
FT-978,Lock Washer Pack 978,Fastener,EA,188.78,75.0,25,False,5.0,Active,17.28,
FT-979,Clamp Bracket 979,Fastener,EA,83.32,35.0,75,False,25.0,Active,4.54,
FT-980,Cap Screw Set 980,Fastener,EA,67.51,90.0,300,False,1.0,Active,1.94,
FT-981,Cap Screw Set 981,Fastener,EA,7.64,60.0,25,False,10.0,Active,2.63,
FT-982,Cap Screw Set 982,Fastener,EA,13.63,45.0,200,False,50.0,Active,10.43,
FT-983,Hex Bolt Kit 983,Fastener,EA,87.87,90.0,500,False,10.0,Active,1.29,
FT-984,Cap Screw Set 984,Fastener,EA,17.03,35.0,200,False,1.0,New,1.15,
FT-985,Lock Washer Pack 985,Fastener,EA,134.33,28.0,200,False,10.0,NRND,76.84,
FT-986,Hex Bolt Kit 986,Fastener,EA,23.72,75.0,500,False,5.0,Active,1.1,
FT-987,Hex Bolt Kit 987,Fastener,EA,12.92,7.0,50,False,100.0,Active,,
FT-988,Retaining Ring Set 988,Fastener,EA,186.69,14.0,150,False,1.0,Active,3.09,
FT-989,Cap Screw Set 989,Fastener,EA,62.2,21.0,200,False,50.0,New,1.03,
FT-990,Rivet Assortment 990,Fastener,EA,11.55,35.0,300,False,5.0,New,3.29,
FT-991,Retaining Ring Set 991,Fastener,EA,17.66,,75,False,100.0,Active,2.62,
FT-992,Hex Bolt Kit 992,Fastener,L,12.91,45.0,75,False,50.0,Active,3.88,
FT-993,Lock Washer Pack 993,Fastener,KG,6.43,14.0,25,False,1.0,Active,3.57,
FT-994,Cap Screw Set 994,Fastener,EA,2.05,28.0,150,False,100.0,Active,0.45,
FT-995,Lock Washer Pack 995,Fastener,EA,35.11,28.0,300,False,100.0,Active,2.2,
FT-996,Rivet Assortment 996,Fastener,EA,212.34,28.0,50,False,25.0,Active,36.96,
FT-997,Cap Screw Set 997,Fastener,EA,17.29,35.0,25,False,25.0,Active,2.55,
FT-998,Lock Washer Pack 998,Fastener,L,5.2,21.0,300,False,5.0,EOL,,
FT-999,Lock Washer Pack 999,Fastener,KG,22.84,35.0,25,True,25.0,Active,3.04,
