supplier_id,supplier_name,supplier_country,supplier_region,supplier_tier,risk_rating,onboarding_date,certification_status,payment_terms,active_flag,supplier_notes
SUP-08173,Compass Tooling,South Korea,Asia-Pacific,Tier2,Medium,2017-06-30,Pending,Net60,False,
SUP-08174,Compass Electronics,United States,North America,Tier2,Medium,2020-02-09,IATF16949,Net60,True,
SUP-08175,Keystone Sensor Systems,Germany,Europe,Tier2,Low,2023-03-22,IATF16949,Net30,True,
SUP-08176,Union Fabrication,Brazil,South America,Tier2,Low,2021-12-16,Not Certified,Net60,True,
SUP-08177,Titan Manufacturing,United Kingdom,Europe,Tier2,Low,2025-05-20,ISO9001,Net30,True,
SUP-08178,Redwood Manufacturing,South Korea,Asia-Pacific,Tier1,Low,2022-12-19,Not Certified,Net60,True,
SUP-08179,Sterling Manufacturing,Brazil,South America,Tier3,Medium-High,2025-02-05,ISO9001,Net30,True,
SUP-08180,Falcon Fabrication,France,Europe,Tier1,,2025-03-22,,Net30,True,
SUP-08181,Vertex Machining,Poland,Europe,Tier1,Low,2023-06-27,Not Certified,Net45,True,
SUP-08182,Ironclad Sensor Systems,India,Asia-Pacific,Tier1,Low,2024-11-29,Pending,Net30,True,
SUP-08183,Titan Assemblies,Poland,Europe,Tier1,Low,2021-03-13,ISO9001,Net30,False,
SUP-08184,Ironclad Precision Components,Czech Republic,Europe,Tier1,,2021-06-25,ISO9001,Net45,False,
SUP-08185,NorthStar Castings,France,Europe,Tier2,Medium,2018-03-28,ISO9001,Net30,True,
SUP-08186,Sterling Assemblies,France,Europe,Tier3,Medium,2021-06-14,,Net45,True,
SUP-08187,Harbor Hydraulics,United Kingdom,Europe,Tier2,Low,2018-04-19,IATF16949,Net30,True,
SUP-08188,Vantage Castings,Italy,Europe,Tier1,Medium,2021-12-17,ISO9001,Net30,True,
SUP-08189,Bluewater Assemblies,United States,North America,Tier3,High,2022-01-23,ISO9001,Net45,True,
SUP-08190,Cascade Castings,Germany,Europe,Tier1,Medium,2024-11-23,ISO9001,Net45,True,
SUP-08191,Delta Forge Works,United States,North America,Tier2,High,2021-11-16,IATF16949,Net45,True,
SUP-08192,Meridian Fabrication,,Europe,Tier1,Low,2019-02-25,Not Certified,Net30,True,
SUP-08193,Bluewater Manufacturing,Spain,Europe,Tier1,Medium,2017-09-16,Pending,Net45,False,
SUP-08194,Union Hydraulics,Mexico,North America,Tier1,Low,2022-02-26,Pending,Net45,True,
SUP-08195,Titan Components Group,Poland,Europe,Tier1,Low,2015-05-21,Not Certified,Net60,True,
SUP-08196,Pioneer Electronics,Brazil,South America,Tier2,Low,2017-07-18,ISO9001,Net45,False,
SUP-08197,Cascade Sensor Systems,Brazil,South America,Tier2,Medium,2015-08-24,,Net30,True,
SUP-08198,Harbor Fabrication,Brazil,South America,Tier2,Low,2024-02-06,ISO9001,Net45,True,
SUP-08199,Windsor Components Group,Mexico,North America,Tier2,Medium,2023-10-16,IATF16949,Net45,True,
SUP-08200,Pioneer Fabrication,United States,North America,Tier1,Medium,2025-02-15,Not Certified,Net30,True,
SUP-08201,Vantage Machining,,Europe,Tier2,Medium-High,2016-06-20,Not Certified,Net60,False,
SUP-08202,Beacon Sensor Systems,Mexico,North America,Tier1,Low,2022-07-18,ISO9001,Net30,True,
SUP-08203,Horizon Castings,China,Asia-Pacific,Tier2,Low,2018-11-14,ISO9001,Net60,True,
SUP-08204,Windsor Components Group,Poland,Europe,Tier1,Low,2017-06-14,IATF16949,Net45,True,
SUP-08205,Titan Castings,Mexico,North America,Tier3,Medium,2021-01-24,,Net45,False,
SUP-08206,Titan Supply Co.,United States,North America,Tier2,Medium-High,2020-03-28,ISO9001,Net45,True,
SUP-08207,Cascade Components Group,Brazil,South America,Tier1,Low,2016-12-23,Not Certified,Net45,False,
SUP-08208,Delta Machining,Canada,North America,Tier2,Low,2024-10-17,ISO9001,Net30,True,
SUP-08209,Sterling Electronics,Mexico,North America,Tier1,Low,2017-07-20,Not Certified,Net30,False,
SUP-08210,Delta Manufacturing,,Asia-Pacific,Tier3,Medium,2025-10-03,Pending,Net45,True,
SUP-08211,Bluewater Precision Components,,Asia-Pacific,Tier3,Medium,2020-12-24,Not Certified,Net30,True,
SUP-08212,Granite Supply Co.,Spain,Europe,Tier2,Medium,2024-12-19,IATF16949,Net30,False,
SUP-08213,Redwood Components Group,Germany,Europe,Tier1,Low,2022-01-16,ISO9001,Net30,True,
SUP-08214,Beacon Components Group,,Europe,Tier2,Medium-High,2019-08-23,ISO9001,Net45,True,
SUP-08215,Summit Machining,Japan,Asia-Pacific,Tier3,Medium-High,2025-12-07,ISO9001,Net30,False,
SUP-08216,Ironclad Sensor Systems,China,Asia-Pacific,Tier1,Medium,2020-01-19,Pending,Net30,True,
SUP-08217,Summit Components Group,China,Asia-Pacific,Tier3,Low,2025-01-09,ISO9001,Net30,True,
SUP-08218,Cascade Precision Components,India,Asia-Pacific,Tier1,Medium,2022-05-02,ISO9001,Net45,True,
SUP-08219,Vertex Castings,China,Asia-Pacific,Tier3,Low,2023-04-05,,Net60,True,
SUP-08220,Horizon Assemblies,United Kingdom,Europe,Tier2,Medium-High,2016-12-24,ISO9001,Net30,True,
SUP-08221,Ironclad Hydraulics,China,Asia-Pacific,Tier2,Low,2024-12-03,ISO9001,Net45,False,
SUP-08222,Summit Supply Co.,Germany,Europe,Tier2,Low,2018-06-04,ISO9001,Net45,True,
SUP-08223,Meridian Sensor Systems,China,Asia-Pacific,Tier2,Medium,2025-03-05,ISO9001,Net30,True,
SUP-08224,Vertex Industries,China,Asia-Pacific,Tier3,Medium-High,2017-01-15,,Net30,False,
SUP-08225,Redwood Machining,United States,North America,Tier1,Medium,2020-09-03,ISO9001,Net45,True,
SUP-08226,Horizon Tooling,Germany,Europe,Tier2,Low,2020-10-03,,Net60,True,
SUP-08227,Falcon Manufacturing,,Europe,Tier2,Medium,2023-04-23,Not Certified,Net60,True,
SUP-08228,Summit Castings,Thailand,Asia-Pacific,Tier3,Low,2024-01-15,ISO9001,,False,
SUP-08229,Summit Precision Components,Thailand,Asia-Pacific,Tier3,Medium-High,2022-12-09,ISO9001,Net45,True,
SUP-08230,Anchor Manufacturing,South Korea,Asia-Pacific,Tier3,Medium-High,2021-09-06,ISO9001,Net60,True,
SUP-08231,Cascade Supply Co.,Brazil,South America,Tier1,Low,2017-08-25,ISO9001,Net30,True,
SUP-08232,Delta Fabrication,Mexico,North America,Tier1,Low,2023-06-15,ISO9001,Net30,True,
SUP-08233,Redwood Manufacturing,United States,North America,Tier1,Medium,2016-06-21,,Net60,True,
SUP-08234,Ironclad Sensor Systems,Turkey,Europe,Tier2,Medium-High,2017-08-03,Pending,Net45,True,
SUP-08235,Compass Hydraulics,United Kingdom,Europe,Tier2,Medium,2020-09-27,ISO9001,Net45,True,
SUP-08236,Crestline Hydraulics,France,Europe,Tier1,,2015-08-09,IATF16949,Net30,True,
SUP-08237,Granite Assemblies,France,Europe,Tier2,Low,2025-04-21,ISO9001,Net30,True,
SUP-08238,Harbor Hydraulics,Canada,North America,Tier2,Medium,2015-01-17,IATF16949,Net30,True,
SUP-08239,Cascade Industries,United Kingdom,Europe,Tier2,Medium,2023-08-13,ISO9001,Net60,True,
SUP-08240,Compass Industries,China,Asia-Pacific,Tier2,Medium-High,2021-12-28,IATF16949,Net30,True,
SUP-08241,Sterling Machining,France,Europe,Tier2,Medium,2017-01-30,ISO9001,Net30,False,
SUP-08242,Windsor Castings,United States,North America,Tier3,Low,2021-04-11,Not Certified,,True,
SUP-08243,Beacon Sensor Systems,Germany,Europe,Tier1,Low,2018-02-10,ISO9001,Net30,True,
SUP-08244,Bluewater Castings,China,Asia-Pacific,Tier3,Low,2019-08-22,Pending,Net60,False,
SUP-08245,Atlas Forge Works,France,Europe,Tier3,Low,2025-01-25,Not Certified,Net30,True,
SUP-08246,Union Industries,Mexico,North America,Tier2,Low,2022-02-03,ISO9001,Net30,True,
SUP-08247,Titan Sensor Systems,Vietnam,Asia-Pacific,Tier1,Low,2016-05-13,,Net30,True,
SUP-08248,Atlas Components Group,Canada,North America,Tier2,High,2025-11-14,IATF16949,Net30,True,
SUP-08249,Titan Sensor Systems,Italy,Europe,Tier1,High,2015-03-09,ISO9001,Net30,True,
SUP-08250,Bluewater Fabrication,Vietnam,Asia-Pacific,Tier1,Medium-High,2021-03-07,ISO9001,Net60,True,
SUP-08251,Horizon Electronics,India,Asia-Pacific,Tier3,Low,2025-01-07,ISO9001,,True,
SUP-08252,Granite Sensor Systems,France,Europe,Tier1,Medium,2017-08-10,IATF16949,Net30,False,
SUP-08253,Harbor Hydraulics,China,Asia-Pacific,Tier1,Low,2023-03-02,Not Certified,Net30,True,
SUP-08254,Ironclad Metalworks,Germany,Europe,Tier2,High,2021-10-21,ISO9001,Net45,True,
SUP-08255,NorthStar Supply Co.,India,Asia-Pacific,Tier1,Low,2023-12-30,IATF16949,Net30,True,
SUP-08256,Falcon Fabrication,Poland,Europe,Tier2,Medium,2024-10-30,IATF16949,Net45,True,
SUP-08257,Atlas Electronics,South Korea,Asia-Pacific,Tier1,High,2017-06-27,Pending,Net45,True,
SUP-08258,Granite Assemblies,Thailand,Asia-Pacific,Tier2,Medium,2021-06-03,,Net30,True,
SUP-08259,Beacon Sensor Systems,,Asia-Pacific,Tier2,Medium,2018-07-30,Pending,Net30,False,
SUP-08260,Redwood Industries,China,Asia-Pacific,Tier2,Low,2024-02-21,ISO9001,Net30,True,
SUP-08261,NorthStar Electronics,France,Europe,Tier2,Medium-High,2015-09-06,ISO9001,Net30,True,
SUP-08262,Beacon Industries,China,Asia-Pacific,Tier3,Low,2017-02-15,,Net30,False,
SUP-08263,Windsor Sensor Systems,Turkey,Europe,Tier1,Low,2015-11-10,ISO9001,Net30,True,
SUP-08264,Harbor Castings,Germany,Europe,Tier2,Low,2018-05-06,ISO9001,Net60,True,
SUP-08265,NorthStar Forge Works,Poland,Europe,Tier2,Medium-High,2023-07-22,Pending,Net45,True,
SUP-08266,Sterling Forge Works,Vietnam,Asia-Pacific,Tier2,Medium,2017-11-26,ISO9001,Net60,True,
SUP-08267,Vantage Manufacturing,United States,North America,Tier1,Medium,2021-03-16,Pending,Net45,True,
SUP-08268,Horizon Precision Components,Spain,Europe,Tier1,Low,2025-02-23,Pending,Net30,True,
SUP-08269,Beacon Castings,Japan,Asia-Pacific,Tier3,High,2021-11-10,ISO9001,Net45,False,
SUP-08270,Atlas Machining,Vietnam,Asia-Pacific,Tier2,Medium-High,2023-08-22,Pending,Net45,True,
SUP-08271,Vertex Fabrication,China,Asia-Pacific,Tier1,Medium,2021-10-17,Not Certified,Net30,True,
SUP-08272,Union Tooling,Thailand,Asia-Pacific,Tier1,Low,2017-01-29,IATF16949,Net30,True,
SUP-08273,Pioneer Manufacturing,United States,North America,Tier2,Medium,2020-11-25,ISO9001,Net60,True,
SUP-08274,Anchor Forge Works,Italy,Europe,Tier3,Medium-High,2020-06-04,ISO9001,,False,
SUP-08275,Cascade Castings,France,Europe,Tier2,Low,2024-01-03,ISO9001,Net30,True,
SUP-08276,Vantage Industries,,North America,Tier1,Medium-High,2019-04-25,ISO9001,Net30,True,
SUP-08277,Keystone Castings,Brazil,South America,Tier3,Medium,2021-08-28,ISO9001,Net30,True,
SUP-08278,Horizon Industries,Canada,North America,Tier2,Medium,2021-06-29,ISO9001,Net45,True,
SUP-08279,Harbor Assemblies,United States,North America,Tier3,Medium-High,2023-08-17,Pending,Net45,True,
SUP-08280,Ironclad Supply Co.,Turkey,Europe,Tier2,Low,2018-12-07,IATF16949,Net60,True,
SUP-08281,Vantage Industries,Germany,Europe,Tier1,Low,2018-07-14,ISO9001,Net30,True,
SUP-08282,Vantage Supply Co.,Germany,Europe,Tier1,Low,2025-03-26,,Net45,True,
SUP-08283,Anchor Precision Components,China,Asia-Pacific,Tier3,,2018-04-14,ISO9001,Net45,True,
SUP-08284,Falcon Metalworks,Thailand,Asia-Pacific,Tier2,Medium,2015-02-05,ISO9001,Net30,True,
SUP-08285,Keystone Machining,Germany,Europe,Tier2,Medium-High,2016-12-05,Not Certified,Net45,True,
SUP-08286,Ironclad Industries,United States,North America,Tier3,Low,2021-08-18,ISO9001,Net30,True,
SUP-08287,Union Forge Works,United States,North America,Tier1,Medium,2024-01-29,ISO9001,Net60,True,
SUP-08288,Vertex Electronics,Germany,Europe,Tier1,Medium-High,2020-02-14,ISO9001,Net45,True,
SUP-08289,Granite Fabrication,Czech Republic,Europe,Tier1,Medium-High,2019-07-30,ISO9001,Net60,True,
SUP-08290,Union Castings,,North America,Tier3,Medium-High,2021-07-25,,Net45,True,
SUP-08291,Vertex Hydraulics,United States,North America,Tier1,Medium,2017-08-09,IATF16949,Net45,True,
SUP-08292,Falcon Components Group,United States,North America,Tier1,Medium-High,2018-12-15,IATF16949,Net60,True,
SUP-08293,Delta Fabrication,United States,North America,Tier2,Medium,2020-06-18,ISO9001,Net30,True,
SUP-08294,Summit Metalworks,Brazil,South America,Tier2,Low,2024-05-27,ISO9001,Net30,True,
SUP-08295,Horizon Castings,China,Asia-Pacific,Tier2,Low,2021-04-29,Pending,Net30,True,
SUP-08296,Harbor Sensor Systems,South Korea,Asia-Pacific,Tier2,Low,2020-07-19,ISO9001,Net30,True,
SUP-08297,Redwood Sensor Systems,Germany,Europe,Tier2,Low,2017-04-27,Pending,Net60,True,
SUP-08298,NorthStar Components Group,South Korea,Asia-Pacific,Tier1,Low,2018-09-17,IATF16949,Net30,True,
SUP-08299,Harbor Hydraulics,Brazil,South America,Tier1,Low,2016-05-02,ISO9001,Net45,False,
SUP-08300,Delta Components Group,Brazil,South America,Tier2,Low,2020-12-19,IATF16949,,True,
SUP-08301,Horizon Assemblies,,Europe,Tier1,High,2017-04-30,IATF16949,Net30,True,
SUP-08302,Cascade Precision Components,China,Asia-Pacific,Tier2,Low,2019-01-09,ISO9001,Net30,False,
SUP-08303,Compass Hydraulics,,Asia-Pacific,Tier2,Medium,2015-10-19,,Net45,False,
SUP-08304,Falcon Supply Co.,Italy,Europe,Tier2,,2022-07-24,ISO9001,Net30,True,
SUP-08305,Sterling Assemblies,United States,North America,Tier1,Medium-High,2024-02-20,ISO9001,Net30,True,
SUP-08306,Sterling Precision Components,Poland,Europe,Tier1,Low,2023-03-18,ISO9001,Net45,False,
SUP-08307,Beacon Machining,Italy,Europe,Tier1,Medium,2018-09-20,ISO9001,Net45,True,
SUP-08308,Cascade Industries,Poland,Europe,Tier1,Low,2025-11-09,IATF16949,Net30,True,
SUP-08309,Vantage Castings,Poland,Europe,Tier1,Medium,2020-06-11,ISO9001,Net60,False,
SUP-08310,Horizon Supply Co.,United States,North America,Tier1,Low,2017-05-17,ISO9001,Net45,True,
SUP-08311,Sterling Precision Components,Thailand,Asia-Pacific,Tier1,High,2024-05-17,IATF16949,Net60,True,
SUP-08312,Bluewater Metalworks,United States,North America,Tier3,Low,2019-12-21,ISO9001,Net45,True,
SUP-08313,Keystone Sensor Systems,United States,North America,Tier2,Medium-High,2018-09-12,Not Certified,Net30,True,
SUP-08314,Pioneer Electronics,Germany,Europe,Tier3,Low,2020-06-06,IATF16949,Net60,False,
SUP-08315,Horizon Industries,Germany,Europe,Tier2,Low,2018-01-25,Not Certified,Net30,False,
SUP-08316,Compass Metalworks,United Kingdom,Europe,Tier3,Medium,2015-03-03,Pending,Net30,False,
SUP-08317,Ironclad Machining,United States,North America,Tier2,,2024-02-28,ISO9001,Net30,True,
SUP-08318,Compass Hydraulics,United States,North America,Tier2,Low,2021-02-03,IATF16949,Net45,True,
SUP-08319,Delta Precision Components,Mexico,North America,Tier2,Low,2017-01-30,ISO9001,Net30,False,
SUP-08320,Union Assemblies,Poland,Europe,Tier1,High,2020-01-07,,Net60,True,
SUP-08321,Titan Castings,Italy,Europe,Tier1,Low,2022-04-06,ISO9001,Net30,True,
SUP-08322,Pioneer Industries,Japan,Asia-Pacific,Tier1,Low,2018-02-12,Pending,Net45,True,
SUP-08323,Granite Fabrication,India,Asia-Pacific,Tier2,Low,2021-01-10,ISO9001,Net45,True,
SUP-08324,Falcon Industries,China,Asia-Pacific,Tier3,Medium-High,2021-10-06,ISO9001,Net30,True,
SUP-08325,Vantage Assemblies,China,Asia-Pacific,Tier3,Medium-High,2021-12-31,ISO9001,Net45,True,
SUP-08326,Summit Forge Works,United States,North America,Tier2,Low,2025-02-22,,Net30,True,
SUP-08327,Cascade Components Group,Japan,Asia-Pacific,Tier2,,2024-07-04,IATF16949,Net30,True,
SUP-08328,Ironclad Manufacturing,United States,North America,Tier2,Medium,2025-06-08,ISO9001,Net60,True,
SUP-08329,Anchor Fabrication,China,Asia-Pacific,Tier2,Medium,2019-08-21,IATF16949,Net45,True,
SUP-08330,Vertex Supply Co.,Mexico,North America,Tier3,Medium,2021-11-15,Pending,Net30,True,
SUP-08331,Atlas Machining,United States,North America,Tier2,High,2016-01-05,ISO9001,Net45,True,
SUP-08332,Windsor Sensor Systems,China,Asia-Pacific,Tier1,Medium-High,2020-10-19,IATF16949,Net30,True,
SUP-08333,Horizon Metalworks,France,Europe,Tier1,Medium,2024-04-11,Not Certified,Net60,True,
SUP-08334,Pioneer Industries,France,Europe,Tier2,Low,2018-07-01,ISO9001,Net45,True,
SUP-08335,Beacon Tooling,France,Europe,Tier2,Low,2023-07-28,ISO9001,Net60,True,
SUP-08336,Horizon Tooling,Germany,Europe,Tier3,Medium,2017-06-05,ISO9001,Net30,False,
SUP-08337,Falcon Fabrication,Brazil,South America,Tier1,Medium-High,2021-05-24,IATF16949,Net30,True,
SUP-08338,Vantage Tooling,Poland,Europe,Tier2,Medium-High,2019-03-07,IATF16949,Net60,True,
SUP-08339,Vertex Machining,Italy,Europe,Tier2,Low,2015-01-11,Not Certified,Net30,True,
SUP-08340,Pioneer Metalworks,Thailand,Asia-Pacific,Tier2,Medium,2020-06-20,ISO9001,Net60,True,
SUP-08341,Vertex Hydraulics,,North America,Tier2,Medium,2015-06-07,Not Certified,Net45,True,
SUP-08342,Crestline Castings,Canada,North America,Tier1,Low,2017-06-06,IATF16949,Net30,True,
SUP-08343,Vertex Forge Works,France,Europe,Tier1,Low,2017-10-24,IATF16949,Net60,False,
SUP-08344,Titan Precision Components,Poland,Europe,Tier1,Medium,2017-11-27,ISO9001,Net30,True,
SUP-08345,Titan Assemblies,France,Europe,Tier2,Low,2024-09-11,ISO9001,Net30,True,
SUP-08346,Pioneer Hydraulics,India,Asia-Pacific,Tier3,Medium,2024-11-05,IATF16949,Net30,True,
SUP-08347,Ironclad Hydraulics,India,Asia-Pacific,Tier2,Low,2021-05-11,Pending,Net45,True,
SUP-08348,Keystone Electronics,Mexico,North America,Tier2,Low,2023-06-09,ISO9001,,True,
SUP-08349,Vertex Castings,South Korea,Asia-Pacific,Tier1,High,2022-04-25,ISO9001,Net30,False,
SUP-08350,Pioneer Manufacturing,Poland,Europe,Tier1,Low,2021-10-26,Not Certified,Net45,True,
SUP-08351,Pioneer Sensor Systems,India,Asia-Pacific,Tier2,Low,2023-04-20,Not Certified,Net45,True,
SUP-08352,Meridian Tooling,Poland,Europe,Tier2,Medium,2024-05-07,Pending,Net60,True,
SUP-08353,Granite Manufacturing,India,Asia-Pacific,Tier3,,2019-11-19,IATF16949,Net30,True,
SUP-08354,Falcon Supply Co.,United States,North America,Tier2,Low,2024-08-03,ISO9001,Net45,True,
SUP-08355,Horizon Tooling,Poland,Europe,Tier3,High,2016-04-24,ISO9001,Net60,True,
SUP-08356,Atlas Metalworks,Canada,North America,Tier2,Low,2018-01-01,Pending,Net45,True,
SUP-08357,Summit Manufacturing,Italy,Europe,Tier1,Low,2016-05-22,ISO9001,Net60,False,
SUP-08358,Harbor Industries,,Europe,Tier2,Medium,2019-09-28,ISO9001,,True,
SUP-08359,Beacon Sensor Systems,Japan,Asia-Pacific,Tier1,Medium,2015-10-27,IATF16949,Net60,True,
SUP-08360,Harbor Hydraulics,United Kingdom,Europe,Tier1,High,2025-08-24,Pending,Net60,True,
SUP-08361,Cascade Precision Components,Canada,North America,Tier2,Low,2024-04-28,IATF16949,Net30,True,
SUP-08362,Falcon Forge Works,Mexico,North America,Tier2,Low,2021-09-16,Pending,Net30,True,
SUP-08363,Summit Hydraulics,Brazil,South America,Tier2,Low,2023-01-01,ISO9001,Net60,True,
SUP-08364,Union Assemblies,China,Asia-Pacific,Tier3,Low,2020-07-01,IATF16949,Net30,True,
SUP-08365,Windsor Electronics,United States,North America,Tier1,Low,2015-08-17,IATF16949,Net30,True,
SUP-08366,Meridian Fabrication,Mexico,North America,Tier1,Low,2019-04-04,Pending,Net30,True,
SUP-08367,NorthStar Manufacturing,Canada,North America,Tier1,Medium,2023-07-21,Not Certified,Net45,True,
SUP-08368,Bluewater Precision Components,Poland,Europe,Tier1,Medium-High,2025-07-06,IATF16949,Net45,True,
SUP-08369,Titan Assemblies,United States,North America,Tier2,,2016-01-25,ISO9001,Net30,True,
SUP-08370,NorthStar Forge Works,Thailand,Asia-Pacific,Tier1,Medium,2022-11-30,Not Certified,Net30,True,
SUP-08371,NorthStar Machining,France,Europe,Tier3,Medium,2022-07-09,ISO9001,Net60,True,
SUP-08372,Compass Manufacturing,United States,North America,Tier3,Medium,2023-03-30,Not Certified,Net30,True,
SUP-08373,Delta Supply Co.,United States,North America,Tier1,Low,2016-02-20,IATF16949,Net30,True,
SUP-08374,Granite Forge Works,Canada,North America,Tier3,Low,2021-06-23,ISO9001,Net45,False,
SUP-08375,Titan Hydraulics,Turkey,Europe,Tier3,,2023-05-17,ISO9001,Net60,True,
SUP-08376,Horizon Metalworks,Brazil,South America,Tier2,Medium-High,2019-02-23,IATF16949,Net30,True,
SUP-08377,Granite Fabrication,Mexico,North America,Tier3,Medium,2024-01-08,Not Certified,Net30,True,
SUP-08378,Anchor Supply Co.,China,Asia-Pacific,Tier2,Low,2015-02-18,Not Certified,Net30,False,
SUP-08379,Windsor Sensor Systems,Poland,Europe,Tier2,High,2017-07-07,IATF16949,Net30,True,
SUP-08380,Delta Machining,Vietnam,Asia-Pacific,Tier1,Low,2022-07-01,IATF16949,Net60,False,
SUP-08381,Titan Assemblies,Czech Republic,Europe,Tier1,Low,2021-08-14,IATF16949,Net45,False,
SUP-08382,Horizon Forge Works,Germany,Europe,Tier2,Medium-High,2024-07-09,IATF16949,Net30,True,
SUP-08383,Granite Fabrication,Vietnam,Asia-Pacific,Tier3,Medium,2015-10-24,ISO9001,Net30,True,
SUP-08384,Redwood Electronics,Poland,Europe,Tier3,Low,2021-05-20,ISO9001,Net30,True,
SUP-08385,Crestline Industries,Japan,Asia-Pacific,Tier3,Medium,2021-12-11,Not Certified,Net30,False,
SUP-08386,Windsor Manufacturing,China,Asia-Pacific,Tier2,Medium,2019-11-02,IATF16949,Net60,True,
SUP-08387,Delta Castings,Poland,Europe,Tier2,Low,2017-04-12,IATF16949,Net60,True,
SUP-08388,NorthStar Machining,United States,North America,Tier3,Medium,2020-09-23,IATF16949,Net30,True,
SUP-08389,Horizon Forge Works,Canada,North America,Tier1,High,2019-09-30,ISO9001,Net30,False,
SUP-08390,Cascade Assemblies,Poland,Europe,Tier1,Low,2022-06-23,Pending,Net30,False,
SUP-08391,Summit Hydraulics,United States,North America,Tier1,Low,2023-01-12,Not Certified,Net30,True,
SUP-08392,Pioneer Fabrication,China,Asia-Pacific,Tier2,Low,2016-04-05,ISO9001,Net30,False,
SUP-08393,Vantage Tooling,Poland,Europe,Tier1,Medium,2016-04-09,IATF16949,Net60,True,
