inventory_id,part_id,plant_id,period,on_hand_qty,reserved_qty,safety_stock_qty,available_qty,stock_status
INV-0013589,HY-132,P7,2026-06,89,16.0,50,73,Adequate
INV-0013590,HY-132,P7,2026-07,73,,50,60,Adequate
INV-0013591,HY-132,P7,2026-08,58,23.0,50,35,At Risk
INV-0013592,HY-132,P7,2026-09,62,6.0,50,56,Adequate
INV-0013593,FT-1107,P7,2026-06,535,91.0,300,444,Adequate
INV-0013594,FT-1107,P7,2026-07,520,128.0,300,392,Adequate
INV-0013595,FT-1107,P7,2026-08,574,225.0,300,349,Adequate
INV-0013596,FT-1107,P7,2026-09,531,223.0,300,308,Adequate
INV-0013597,CH-1093,P7,2026-06,360,61.0,300,299,At Risk
INV-0013598,CH-1093,P7,2026-07,338,141.0,300,197,At Risk
INV-0013599,CH-1093,P7,2026-08,343,128.0,300,215,At Risk
INV-0013600,CH-1093,P7,2026-09,306,76.0,300,230,At Risk
INV-0013601,EN-761,P7,2026-06,1307,311.0,500,996,Adequate
INV-0013602,EN-761,P7,2026-07,1288,581.0,500,707,Adequate
INV-0013603,EN-761,P7,2026-08,1296,489.0,500,807,Adequate
INV-0013604,EN-761,P7,2026-09,1486,189.0,500,1297,Surplus
INV-0013605,FT-677,P7,2026-06,403,65.0,150,338,Surplus
INV-0013606,FT-677,P7,2026-07,355,145.0,150,210,Adequate
INV-0013607,FT-677,P7,2026-08,380,149.0,150,231,Adequate
INV-0013608,FT-677,P7,2026-09,380,98.0,150,282,Adequate
INV-0013609,EL-1323,P7,2026-06,488,206.0,200,282,Adequate
INV-0013610,EL-1323,P7,2026-07,433,205.0,200,228,Adequate
INV-0013611,EL-1323,P7,2026-08,553,228.0,200,325,Adequate
INV-0013612,EL-1323,P7,2026-09,568,199.0,200,369,Adequate
INV-0013613,CB-860,P7,2026-06,120,33.0,50,87,Adequate
INV-0013614,CB-860,P7,2026-07,116,54.0,50,62,Adequate
INV-0013615,CB-860,P7,2026-08,122,31.0,50,91,Adequate
INV-0013616,CB-860,P7,2026-09,121,30.0,50,91,Adequate
INV-0013617,SC-1307,P7,2026-06,123,13.0,100,110,Adequate
INV-0013618,SC-1307,P7,2026-07,106,39.0,100,67,At Risk
INV-0013619,SC-1307,P7,2026-08,118,54.0,100,64,At Risk
INV-0013620,SC-1307,P7,2026-09,139,15.0,100,124,Adequate
INV-0013621,HY-1170,P7,2026-06,1120,373.0,500,747,Adequate
INV-0013622,HY-1170,P7,2026-07,1108,390.0,500,718,Adequate
INV-0013623,HY-1170,P7,2026-08,1173,454.0,500,719,Adequate
INV-0013624,HY-1170,P7,2026-09,1136,251.0,500,885,Adequate
INV-0013625,BR-172,P7,2026-06,1123,370.0,500,753,Adequate
INV-0013626,BR-172,P7,2026-07,1307,205.0,500,1102,Surplus
INV-0013627,BR-172,P7,2026-08,1221,225.0,500,996,Adequate
INV-0013628,BR-172,P7,2026-09,1301,382.0,500,919,Adequate
INV-0013629,BR-331,P7,2026-06,120,36.0,50,84,Adequate
INV-0013630,BR-331,P7,2026-07,112,44.0,50,68,Adequate
INV-0013631,BR-331,P7,2026-08,100,34.0,50,66,Adequate
INV-0013632,BR-331,P7,2026-09,106,33.0,50,73,Adequate
INV-0013633,BR-1033,P7,2026-06,234,72.0,150,162,Adequate
INV-0013634,BR-1033,P7,2026-07,245,88.0,150,157,Adequate
INV-0013635,BR-1033,P7,2026-08,294,59.0,150,235,Adequate
INV-0013636,BR-1033,P7,2026-09,297,143.0,150,154,Adequate
INV-0013637,ST-982,P7,2026-06,325,123.0,150,202,Adequate
INV-0013638,ST-982,P7,2026-07,335,,150,265,Adequate
INV-0013639,ST-982,P7,2026-08,302,123.0,150,179,Adequate
INV-0013640,ST-982,P7,2026-09,319,106.0,150,213,Adequate
INV-0013641,HY-472,P7,2026-06,56,,25,50,Adequate
INV-0013642,HY-472,P7,2026-07,60,21.0,25,39,Adequate
INV-0013643,HY-472,P7,2026-08,57,7.0,25,50,Adequate
INV-0013644,HY-472,P7,2026-09,60,11.0,25,49,Adequate
INV-0013645,FT-775,P7,2026-06,217,98.0,100,119,Adequate
INV-0013646,FT-775,P7,2026-07,217,37.0,100,180,Adequate
INV-0013647,FT-775,P7,2026-08,242,104.0,100,138,Adequate
INV-0013648,FT-775,P7,2026-09,219,25.0,100,194,Adequate
INV-0013649,EN-187,P7,2026-06,430,,300,336,Adequate
INV-0013650,EN-187,P7,2026-07,514,179.0,300,335,Adequate
INV-0013651,EN-187,P7,2026-08,479,85.0,300,394,Adequate
INV-0013652,EN-187,P7,2026-09,427,164.0,300,263,At Risk
INV-0013653,EC-829,P7,2026-06,458,154.0,300,304,Adequate
INV-0013654,EC-829,P7,2026-07,482,201.0,300,281,At Risk
INV-0013655,EC-829,P7,2026-08,484,152.0,300,332,Adequate
INV-0013656,EC-829,P7,2026-09,425,203.0,300,222,At Risk
INV-0013657,EC-1318,P7,2026-06,136,46.0,100,90,At Risk
INV-0013658,EC-1318,P7,2026-07,136,24.0,100,112,Adequate
INV-0013659,EC-1318,P7,2026-08,142,56.0,100,86,At Risk
INV-0013660,EC-1318,P7,2026-09,153,36.0,100,117,Adequate
INV-0013661,CB-519,P7,2026-06,394,53.0,200,341,Adequate
INV-0013662,CB-519,P7,2026-07,299,68.0,200,231,Adequate
INV-0013663,CB-519,P7,2026-08,363,155.0,200,208,Adequate
INV-0013664,CB-519,P7,2026-09,362,88.0,200,274,Adequate
INV-0013665,BR-506,P7,2026-06,331,84.0,150,247,Adequate
INV-0013666,BR-506,P7,2026-07,369,166.0,150,203,Adequate
INV-0013667,BR-506,P7,2026-08,288,117.0,150,171,Adequate
INV-0013668,BR-506,P7,2026-09,306,128.0,150,178,Adequate
INV-0013669,CH-1126,P7,2026-06,21,5.0,25,16,At Risk
INV-0013670,CH-1126,P7,2026-07,25,5.0,25,20,At Risk
INV-0013671,CH-1126,P7,2026-08,22,3.0,25,19,At Risk
INV-0013672,CH-1126,P7,2026-09,21,10.0,25,11,Below Safety Stock
INV-0013673,EL-818,P7,2026-06,87,,50,73,Adequate
INV-0013674,EL-818,P7,2026-07,89,10.0,50,79,Adequate
INV-0013675,EL-818,P7,2026-08,109,24.0,50,85,Adequate
INV-0013676,EL-818,P7,2026-09,102,34.0,50,68,Adequate
INV-0013677,HY-1225,P7,2026-06,602,155.0,500,447,At Risk
INV-0013678,HY-1225,P7,2026-07,471,,500,303,At Risk
INV-0013679,HY-1225,P7,2026-08,522,194.0,500,328,At Risk
INV-0013680,HY-1225,P7,2026-09,390,107.0,500,283,At Risk
INV-0013681,TR-1194,P7,2026-06,418,134.0,300,284,At Risk
INV-0013682,TR-1194,P7,2026-07,465,215.0,300,250,At Risk
INV-0013683,TR-1194,P7,2026-08,510,,300,290,At Risk
INV-0013684,TR-1194,P7,2026-09,564,109.0,300,455,Adequate
INV-0013685,ST-1345,P7,2026-06,188,31.0,100,157,Adequate
INV-0013686,ST-1345,P7,2026-07,184,28.0,100,156,Adequate
INV-0013687,ST-1345,P7,2026-08,166,18.0,100,148,Adequate
INV-0013688,ST-1345,P7,2026-09,204,57.0,100,147,Adequate
INV-0013689,EL-785,P7,2026-06,19,5.0,25,14,At Risk
INV-0013690,EL-785,P7,2026-07,25,5.0,25,20,At Risk
INV-0013691,EL-785,P7,2026-08,17,2.0,25,15,At Risk
INV-0013692,EL-785,P7,2026-09,34,7.0,25,27,Adequate
INV-0013693,EL-1249,P7,2026-06,235,108.0,100,127,Adequate
INV-0013694,EL-1249,P7,2026-07,217,74.0,100,143,Adequate
INV-0013695,EL-1249,P7,2026-08,225,,100,198,Adequate
INV-0013696,EL-1249,P7,2026-09,216,49.0,100,167,Adequate
INV-0013697,FT-360,P7,2026-06,70,14.0,75,56,At Risk
INV-0013698,FT-360,P7,2026-07,61,21.0,75,40,At Risk
INV-0013699,FT-360,P7,2026-08,68,13.0,75,55,At Risk
INV-0013700,FT-360,P7,2026-09,84,17.0,75,67,At Risk
INV-0013701,TR-411,P7,2026-06,56,10.0,25,46,Adequate
INV-0013702,TR-411,P7,2026-07,56,24.0,25,32,Adequate
INV-0013703,TR-411,P7,2026-08,49,6.0,25,43,Adequate
INV-0013704,TR-411,P7,2026-09,49,15.0,25,34,Adequate
INV-0013705,SC-698,P7,2026-06,216,90.0,150,126,At Risk
INV-0013706,SC-698,P7,2026-07,246,93.0,150,153,Adequate
INV-0013707,SC-698,P7,2026-08,228,38.0,150,190,Adequate
INV-0013708,SC-698,P7,2026-09,265,42.0,150,223,Adequate
INV-0013709,CB-1348,P7,2026-06,329,66.0,150,263,Adequate
INV-0013710,CB-1348,P7,2026-07,301,99.0,150,202,Adequate
INV-0013711,CB-1348,P7,2026-08,314,45.0,150,269,Adequate
INV-0013712,CB-1348,P7,2026-09,316,79.0,150,237,Adequate
INV-0013713,ST-202,P7,2026-06,26,6.0,25,20,At Risk
INV-0013714,ST-202,P7,2026-07,23,,25,20,At Risk
INV-0013715,ST-202,P7,2026-08,28,10.0,25,18,At Risk
INV-0013716,ST-202,P7,2026-09,26,5.0,25,21,At Risk
INV-0013717,HY-181,P7,2026-06,1222,236.0,500,986,Adequate
INV-0013718,HY-181,P7,2026-07,1038,132.0,500,906,Adequate
INV-0013719,HY-181,P7,2026-08,1212,449.0,500,763,Adequate
INV-0013720,HY-181,P7,2026-09,1196,127.0,500,1069,Adequate
INV-0013721,HY-939,P7,2026-06,51,12.0,50,39,At Risk
INV-0013722,HY-939,P7,2026-07,55,14.0,50,41,At Risk
INV-0013723,HY-939,P7,2026-08,53,10.0,50,43,At Risk
INV-0013724,HY-939,P7,2026-09,42,18.0,50,24,Below Safety Stock
INV-0013725,HY-1088,P7,2026-06,52,5.0,25,47,Adequate
INV-0013726,HY-1088,P7,2026-07,50,18.0,25,32,Adequate
INV-0013727,HY-1088,P7,2026-08,49,10.0,25,39,Adequate
INV-0013728,HY-1088,P7,2026-09,43,17.0,25,26,Adequate
INV-0013729,EN-287,P7,2026-06,78,18.0,75,60,At Risk
INV-0013730,EN-287,P7,2026-07,77,,75,56,At Risk
INV-0013731,EN-287,P7,2026-08,93,38.0,75,55,At Risk
INV-0013732,EN-287,P7,2026-09,98,24.0,75,74,At Risk
INV-0013733,CH-202,P7,2026-06,952,321.0,500,631,Adequate
INV-0013734,CH-202,P7,2026-07,859,258.0,500,601,Adequate
INV-0013735,CH-202,P7,2026-08,916,,500,537,Adequate
INV-0013736,CH-202,P7,2026-09,1077,376.0,500,701,Adequate
INV-0013737,EL-558,P7,2026-06,381,84.0,300,297,At Risk
INV-0013738,EL-558,P7,2026-07,345,78.0,300,267,At Risk
INV-0013739,EL-558,P7,2026-08,404,172.0,300,232,At Risk
INV-0013740,EL-558,P7,2026-09,289,42.0,300,247,At Risk
INV-0013741,FL-330,P7,2026-06,124,18.0,100,106,Adequate
INV-0013742,FL-330,P7,2026-07,177,34.0,100,143,Adequate
INV-0013743,FL-330,P7,2026-08,155,23.0,100,132,Adequate
INV-0013744,FL-330,P7,2026-09,140,52.0,100,88,At Risk
INV-0013745,EN-448,P7,2026-06,1159,498.0,500,661,Adequate
INV-0013746,EN-448,P7,2026-07,1141,434.0,500,707,Adequate
INV-0013747,EN-448,P7,2026-08,953,406.0,500,547,Adequate
INV-0013748,EN-448,P7,2026-09,872,310.0,500,562,Adequate
INV-0013749,ST-288,P7,2026-06,173,42.0,100,131,Adequate
INV-0013750,ST-288,P7,2026-07,199,48.0,100,151,Adequate
INV-0013751,ST-288,P7,2026-08,191,92.0,100,99,At Risk
INV-0013752,ST-288,P7,2026-09,211,58.0,100,153,Adequate
INV-0013753,TR-223,P7,2026-06,142,65.0,75,77,Adequate
INV-0013754,TR-223,P7,2026-07,125,45.0,75,80,Adequate
INV-0013755,TR-223,P7,2026-08,125,21.0,75,104,Adequate
INV-0013756,TR-223,P7,2026-09,130,31.0,75,99,Adequate
INV-0013757,TR-823,P7,2026-06,102,48.0,75,54,At Risk
INV-0013758,TR-823,P7,2026-07,82,,75,63,At Risk
INV-0013759,TR-823,P7,2026-08,81,19.0,75,62,At Risk
INV-0013760,TR-823,P7,2026-09,84,30.0,75,54,At Risk
INV-0013761,FT-609,P7,2026-06,933,177.0,500,756,Adequate
INV-0013762,FT-609,P7,2026-07,1065,336.0,500,729,Adequate
INV-0013763,FT-609,P7,2026-08,1025,364.0,500,661,Adequate
INV-0013764,FT-609,P7,2026-09,858,107.0,500,751,Adequate
INV-0013765,EN-605,P7,2026-06,331,79.0,300,252,At Risk
INV-0013766,EN-605,P7,2026-07,159,18.0,300,141,Below Safety Stock
INV-0013767,EN-605,P7,2026-08,178,81.0,300,97,Below Safety Stock
INV-0013768,EN-605,P7,2026-09,98,12.0,300,86,Below Safety Stock
INV-0013769,SC-182,P7,2026-06,597,65.0,300,532,Adequate
INV-0013770,SC-182,P7,2026-07,611,111.0,300,500,Adequate
INV-0013771,SC-182,P7,2026-08,658,92.0,300,566,Adequate
INV-0013772,SC-182,P7,2026-09,602,72.0,300,530,Adequate
INV-0013773,ST-436,P7,2026-06,184,89.0,75,95,Adequate
INV-0013774,ST-436,P7,2026-07,155,27.0,75,128,Adequate
INV-0013775,ST-436,P7,2026-08,167,69.0,75,98,Adequate
INV-0013776,ST-436,P7,2026-09,127,25.0,75,102,Adequate
INV-0013777,EL-911,P7,2026-06,68,7.0,50,61,Adequate
INV-0013778,EL-911,P7,2026-07,74,14.0,50,60,Adequate
INV-0013779,EL-911,P7,2026-08,87,41.0,50,46,At Risk
INV-0013780,EL-911,P7,2026-09,75,12.0,50,63,Adequate
INV-0013781,CH-611,P7,2026-06,456,107.0,300,349,Adequate
INV-0013782,CH-611,P7,2026-07,506,107.0,300,399,Adequate
INV-0013783,CH-611,P7,2026-08,450,179.0,300,271,At Risk
INV-0013784,CH-611,P7,2026-09,505,181.0,300,324,Adequate
INV-0013785,FL-539,P7,2026-06,279,133.0,300,146,Below Safety Stock
INV-0013786,FL-539,P7,2026-07,334,84.0,300,250,At Risk
INV-0013787,FL-539,P7,2026-08,317,31.0,300,286,At Risk
INV-0013788,FL-539,P7,2026-09,323,154.0,300,169,At Risk
INV-0013789,EN-267,P7,2026-06,228,59.0,200,169,At Risk
INV-0013790,EN-267,P7,2026-07,186,68.0,200,118,At Risk
INV-0013791,EN-267,P7,2026-08,203,73.0,200,130,At Risk
INV-0013792,EN-267,P7,2026-09,102,45.0,200,57,Below Safety Stock
INV-0013793,FT-1279,P7,2026-06,30,13.0,25,17,At Risk
INV-0013794,FT-1279,P7,2026-07,28,9.0,25,19,At Risk
INV-0013795,FT-1279,P7,2026-08,25,9.0,25,16,At Risk
INV-0013796,FT-1279,P7,2026-09,28,12.0,25,16,At Risk
INV-0013797,CB-616,P7,2026-06,28,13.0,25,15,At Risk
INV-0013798,CB-616,P7,2026-07,34,9.0,25,25,Adequate
INV-0013799,CB-616,P7,2026-08,27,,25,14,At Risk
INV-0013800,CB-616,P7,2026-09,18,5.0,25,13,At Risk
INV-0013801,SC-1103,P7,2026-06,998,393.0,500,605,Adequate
INV-0013802,SC-1103,P7,2026-07,1210,448.0,500,762,Adequate
INV-0013803,SC-1103,P7,2026-08,1038,183.0,500,855,Adequate
INV-0013804,SC-1103,P7,2026-09,1020,322.0,500,698,Adequate
INV-0013805,EC-1287,P7,2026-06,224,111.0,200,113,At Risk
INV-0013806,EC-1287,P7,2026-07,263,56.0,200,207,Adequate
INV-0013807,EC-1287,P7,2026-08,188,61.0,200,127,At Risk
INV-0013808,EC-1287,P7,2026-09,327,54.0,200,273,Adequate
INV-0013809,BR-286,P7,2026-06,58,10.0,25,48,Adequate
INV-0013810,BR-286,P7,2026-07,55,19.0,25,36,Adequate
INV-0013811,BR-286,P7,2026-08,47,11.0,25,36,Adequate
INV-0013812,BR-286,P7,2026-09,46,8.0,25,38,Adequate
INV-0013813,EN-1219,P7,2026-06,135,45.0,150,90,At Risk
INV-0013814,EN-1219,P7,2026-07,122,21.0,150,101,At Risk
INV-0013815,EN-1219,P7,2026-08,138,62.0,150,76,At Risk
INV-0013816,EN-1219,P7,2026-09,122,12.0,150,110,At Risk
INV-0013817,TR-672,P7,2026-06,1115,136.0,500,979,Adequate
INV-0013818,TR-672,P7,2026-07,1041,276.0,500,765,Adequate
INV-0013819,TR-672,P7,2026-08,1269,602.0,500,667,Adequate
INV-0013820,TR-672,P7,2026-09,1208,429.0,500,779,Adequate
INV-0013821,FT-253,P7,2026-06,596,291.0,300,305,Adequate
INV-0013822,FT-253,P7,2026-07,677,93.0,300,584,Adequate
INV-0013823,FT-253,P7,2026-08,716,271.0,300,445,Adequate
INV-0013824,FT-253,P7,2026-09,735,91.0,300,644,Adequate
INV-0013825,BR-929,P7,2026-06,521,80.0,500,441,At Risk
INV-0013826,BR-929,P7,2026-07,579,284.0,500,295,At Risk
INV-0013827,BR-929,P7,2026-08,503,108.0,500,395,At Risk
INV-0013828,BR-929,P7,2026-09,517,106.0,500,411,At Risk
INV-0013829,BR-1184,P7,2026-06,104,46.0,100,58,At Risk
INV-0013830,BR-1184,P7,2026-07,98,31.0,100,67,At Risk
INV-0013831,BR-1184,P7,2026-08,106,31.0,100,75,At Risk
INV-0013832,BR-1184,P7,2026-09,126,23.0,100,103,Adequate
INV-0013833,FL-785,P7,2026-06,457,217.0,200,240,Adequate
INV-0013834,FL-785,P7,2026-07,485,186.0,200,299,Adequate
INV-0013835,FL-785,P7,2026-08,517,66.0,200,451,Surplus
INV-0013836,FL-785,P7,2026-09,484,59.0,200,425,Adequate
INV-0013837,SC-711,P7,2026-06,547,126.0,500,421,At Risk
INV-0013838,SC-711,P7,2026-07,537,171.0,500,366,At Risk
INV-0013839,SC-711,P7,2026-08,400,60.0,500,340,At Risk
INV-0013840,SC-711,P7,2026-09,403,175.0,500,228,Below Safety Stock
INV-0013841,BR-525,P7,2026-06,373,155.0,150,218,Adequate
INV-0013842,BR-525,P7,2026-07,368,131.0,150,237,Adequate
INV-0013843,BR-525,P7,2026-08,330,145.0,150,185,Adequate
INV-0013844,BR-525,P7,2026-09,331,34.0,150,297,Adequate
INV-0013845,SC-473,P7,2026-06,637,142.0,500,495,At Risk
INV-0013846,SC-473,P7,2026-07,555,140.0,500,415,At Risk
INV-0013847,SC-473,P7,2026-08,399,74.0,500,325,At Risk
INV-0013848,SC-473,P7,2026-09,536,180.0,500,356,At Risk
INV-0013849,EN-897,P7,2026-06,346,38.0,200,308,Adequate
INV-0013850,EN-897,P7,2026-07,326,75.0,200,251,Adequate
INV-0013851,EN-897,P7,2026-08,348,65.0,200,283,Adequate
INV-0013852,EN-897,P7,2026-09,306,57.0,200,249,Adequate
INV-0013853,EN-659,P7,2026-06,381,,150,267,Adequate
INV-0013854,EN-659,P7,2026-07,343,68.0,150,275,Adequate
INV-0013855,EN-659,P7,2026-08,366,159.0,150,207,Adequate
INV-0013856,EN-659,P7,2026-09,395,133.0,150,262,Adequate
INV-0013857,CB-759,P7,2026-06,283,117.0,150,166,Adequate
INV-0013858,CB-759,P7,2026-07,309,,150,162,Adequate
INV-0013859,CB-759,P7,2026-08,307,124.0,150,183,Adequate
INV-0013860,CB-759,P7,2026-09,288,82.0,150,206,Adequate
INV-0013861,FL-589,P7,2026-06,280,87.0,300,193,At Risk
INV-0013862,FL-589,P7,2026-07,428,131.0,300,297,At Risk
INV-0013863,FL-589,P7,2026-08,355,99.0,300,256,At Risk
INV-0013864,FL-589,P7,2026-09,378,127.0,300,251,At Risk
INV-0013865,TR-248,P7,2026-06,146,15.0,150,131,At Risk
INV-0013866,TR-248,P7,2026-07,140,42.0,150,98,At Risk
INV-0013867,TR-248,P7,2026-08,118,30.0,150,88,At Risk
INV-0013868,TR-248,P7,2026-09,126,29.0,150,97,At Risk
INV-0013869,HY-384,P7,2026-06,201,57.0,200,144,At Risk
INV-0013870,HY-384,P7,2026-07,265,117.0,200,148,At Risk
INV-0013871,HY-384,P7,2026-08,254,65.0,200,189,At Risk
INV-0013872,HY-384,P7,2026-09,272,118.0,200,154,At Risk
INV-0013873,ST-860,P7,2026-06,140,29.0,100,111,Adequate
INV-0013874,ST-860,P7,2026-07,176,71.0,100,105,Adequate
INV-0013875,ST-860,P7,2026-08,168,33.0,100,135,Adequate
INV-0013876,ST-860,P7,2026-09,196,28.0,100,168,Adequate
INV-0013877,HY-1218,P7,2026-06,142,54.0,75,88,Adequate
INV-0013878,HY-1218,P7,2026-07,126,29.0,75,97,Adequate
INV-0013879,HY-1218,P7,2026-08,117,46.0,75,71,At Risk
INV-0013880,HY-1218,P7,2026-09,131,23.0,75,108,Adequate
INV-0013881,CH-255,P7,2026-06,149,32.0,75,117,Adequate
INV-0013882,CH-255,P7,2026-07,131,57.0,75,74,At Risk
INV-0013883,CH-255,P7,2026-08,139,14.0,75,125,Adequate
INV-0013884,CH-255,P7,2026-09,152,56.0,75,96,Adequate
INV-0013885,HY-532,P7,2026-06,367,39.0,500,328,At Risk
INV-0013886,HY-532,P7,2026-07,513,83.0,500,430,At Risk
INV-0013887,HY-532,P7,2026-08,574,137.0,500,437,At Risk
INV-0013888,HY-532,P7,2026-09,498,108.0,500,390,At Risk
INV-0013889,TR-557,P7,2026-06,106,46.0,50,60,Adequate
INV-0013890,TR-557,P7,2026-07,95,14.0,50,81,Adequate
INV-0013891,TR-557,P7,2026-08,75,,50,41,At Risk
INV-0013892,TR-557,P7,2026-09,93,33.0,50,60,Adequate
INV-0013893,TR-1156,P7,2026-06,812,207.0,500,605,Adequate
INV-0013894,TR-1156,P7,2026-07,925,346.0,500,579,Adequate
INV-0013895,TR-1156,P7,2026-08,891,126.0,500,765,Adequate
INV-0013896,TR-1156,P7,2026-09,820,224.0,500,596,Adequate
INV-0013897,TR-1195,P7,2026-06,933,179.0,500,754,Adequate
INV-0013898,TR-1195,P7,2026-07,781,284.0,500,497,At Risk
INV-0013899,TR-1195,P7,2026-08,909,371.0,500,538,Adequate
INV-0013900,TR-1195,P7,2026-09,971,333.0,500,638,Adequate
INV-0013901,CH-837,P7,2026-06,240,95.0,150,145,At Risk
INV-0013902,CH-837,P7,2026-07,244,,150,190,Adequate
INV-0013903,CH-837,P7,2026-08,287,72.0,150,215,Adequate
INV-0013904,CH-837,P7,2026-09,302,128.0,150,174,Adequate
INV-0013905,CH-726,P7,2026-06,185,26.0,75,159,Adequate
INV-0013906,CH-726,P7,2026-07,166,56.0,75,110,Adequate
INV-0013907,CH-726,P7,2026-08,170,26.0,75,144,Adequate
INV-0013908,CH-726,P7,2026-09,168,22.0,75,146,Adequate
INV-0013909,FT-548,P7,2026-06,90,28.0,75,62,At Risk
INV-0013910,FT-548,P7,2026-07,104,27.0,75,77,Adequate
INV-0013911,FT-548,P7,2026-08,87,16.0,75,71,At Risk
INV-0013912,FT-548,P7,2026-09,95,46.0,75,49,At Risk
INV-0013913,FT-370,P7,2026-06,983,366.0,500,617,Adequate
INV-0013914,FT-370,P7,2026-07,861,140.0,500,721,Adequate
INV-0013915,FT-370,P7,2026-08,946,208.0,500,738,Adequate
INV-0013916,FT-370,P7,2026-09,768,106.0,500,662,Adequate
INV-0013917,SC-588,P7,2026-06,94,45.0,100,49,Below Safety Stock
INV-0013918,SC-588,P7,2026-07,87,17.0,100,70,At Risk
INV-0013919,SC-588,P7,2026-08,103,31.0,100,72,At Risk
INV-0013920,SC-588,P7,2026-09,73,18.0,100,55,At Risk
INV-0013921,CB-280,P7,2026-06,985,247.0,500,738,Adequate
INV-0013922,CB-280,P7,2026-07,965,261.0,500,704,Adequate
INV-0013923,CB-280,P7,2026-08,936,116.0,500,820,Adequate
INV-0013924,CB-280,P7,2026-09,814,149.0,500,665,Adequate
INV-0013925,TR-573,P7,2026-06,98,14.0,100,84,At Risk
INV-0013926,TR-573,P7,2026-07,123,21.0,100,102,Adequate
INV-0013927,TR-573,P7,2026-08,106,24.0,100,82,At Risk
INV-0013928,TR-573,P7,2026-09,98,48.0,100,50,At Risk
INV-0013929,FL-923,P7,2026-06,81,13.0,100,68,At Risk
INV-0013930,FL-923,P7,2026-07,100,35.0,100,65,At Risk
INV-0013931,FL-923,P7,2026-08,62,8.0,100,54,At Risk
INV-0013932,FL-923,P7,2026-09,95,33.0,100,62,At Risk
INV-0013933,EL-981,P7,2026-06,145,17.0,100,128,Adequate
INV-0013934,EL-981,P7,2026-07,94,43.0,100,51,At Risk
INV-0013935,EL-981,P7,2026-08,109,32.0,100,77,At Risk
INV-0013936,EL-981,P7,2026-09,121,38.0,100,83,At Risk
INV-0013937,ST-569,P7,2026-06,23,9.0,25,14,At Risk
INV-0013938,ST-569,P7,2026-07,19,8.0,25,11,Below Safety Stock
INV-0013939,ST-569,P7,2026-08,27,4.0,25,23,At Risk
INV-0013940,ST-569,P7,2026-09,29,12.0,25,17,At Risk
INV-0013941,EL-461,P7,2026-06,394,158.0,300,236,At Risk
INV-0013942,EL-461,P7,2026-07,425,187.0,300,238,At Risk
INV-0013943,EL-461,P7,2026-08,394,,300,228,At Risk
INV-0013944,EL-461,P7,2026-09,354,40.0,300,314,Adequate
INV-0013945,FT-371,P7,2026-06,1012,319.0,500,693,Adequate
INV-0013946,FT-371,P7,2026-07,1069,245.0,500,824,Adequate
INV-0013947,FT-371,P7,2026-08,1060,,500,893,Adequate
INV-0013948,FT-371,P7,2026-09,1101,184.0,500,917,Adequate
INV-0013949,CB-495,P7,2026-06,619,177.0,300,442,Adequate
INV-0013950,CB-495,P7,2026-07,657,167.0,300,490,Adequate
INV-0013951,CB-495,P7,2026-08,615,171.0,300,444,Adequate
INV-0013952,CB-495,P7,2026-09,655,274.0,300,381,Adequate
INV-0013953,CH-722,P7,2026-06,302,34.0,150,268,Adequate
INV-0013954,CH-722,P7,2026-07,313,138.0,150,175,Adequate
INV-0013955,CH-722,P7,2026-08,311,81.0,150,230,Adequate
INV-0013956,CH-722,P7,2026-09,292,129.0,150,163,Adequate
INV-0013957,ST-824,P7,2026-06,110,32.0,75,78,Adequate
INV-0013958,ST-824,P7,2026-07,80,9.0,75,71,At Risk
INV-0013959,ST-824,P7,2026-08,109,12.0,75,97,Adequate
INV-0013960,ST-824,P7,2026-09,82,36.0,75,46,At Risk
INV-0013961,HY-1209,P7,2026-06,26,8.0,25,18,At Risk
INV-0013962,HY-1209,P7,2026-07,16,3.0,25,13,At Risk
INV-0013963,HY-1209,P7,2026-08,24,8.0,25,16,At Risk
INV-0013964,HY-1209,P7,2026-09,18,8.0,25,10,Below Safety Stock
INV-0013965,HY-651,P7,2026-06,289,137.0,200,152,At Risk
INV-0013966,HY-651,P7,2026-07,295,41.0,200,254,Adequate
INV-0013967,HY-651,P7,2026-08,258,89.0,200,169,At Risk
INV-0013968,HY-651,P7,2026-09,259,129.0,200,130,At Risk
INV-0013969,FT-953,P7,2026-06,213,91.0,100,122,Adequate
INV-0013970,FT-953,P7,2026-07,215,80.0,100,135,Adequate
INV-0013971,FT-953,P7,2026-08,210,40.0,100,170,Adequate
INV-0013972,FT-953,P7,2026-09,200,33.0,100,167,Adequate
INV-0013973,SC-1273,P7,2026-06,105,26.0,100,79,At Risk
INV-0013974,SC-1273,P7,2026-07,102,47.0,100,55,At Risk
INV-0013975,SC-1273,P7,2026-08,138,58.0,100,80,At Risk
INV-0013976,SC-1273,P7,2026-09,133,31.0,100,102,Adequate
INV-0013977,SC-1017,P7,2026-06,80,17.0,100,63,At Risk
INV-0013978,SC-1017,P7,2026-07,84,38.0,100,46,Below Safety Stock
INV-0013979,SC-1017,P7,2026-08,63,29.0,100,34,Below Safety Stock
INV-0013980,SC-1017,P7,2026-09,86,18.0,100,68,At Risk
INV-0013981,BR-128,P7,2026-06,122,41.0,50,81,Adequate
INV-0013982,BR-128,P7,2026-07,111,17.0,50,94,Adequate
